random-seed,intrinsic-prob-standing,noise,cone-length
46187.48998664109,0.7556742742408501,0.05648053214276624,5.0
74008.46975397078,0.8265395634725438,0.033216410761838254,1.0
28029.346344427435,0.7448533009885776,0.02557200103430836,4.0
91413.11450105267,0.11695427021160781,0.02219164080508459,4.0
68226.86835994296,0.8298327036584349,0.007575844690118672,2.0
11623.363420534566,0.21173357978898785,0.08546475083003513,4.0
10682.387451551831,0.38525460844229653,0.023729890907994624,2.0
61682.828569440666,0.3371328670201389,0.04914703029100775,4.0
27717.692664216833,0.6444744819123919,0.044400476987706765,5.0
2670.9907838337954,0.8908739301996459,0.024988775229783856,2.0
98511.93145788922,0.10171764041153156,0.06811254174117448,5.0
64962.3596739654,0.7011993976157505,0.0829046286188008,2.0
13766.304906595602,0.17675396471439547,0.015123429409952316,4.0
47277.22015208125,0.8154670017882384,0.019643695947148123,4.0
79208.9866474639,0.6051243660263016,0.04202186570389465,2.0
82360.85476884276,0.7660866125137132,0.07248621245359284,3.0
31070.366271506377,0.2751667764694228,0.05668695395838466,2.0
39400.62780933864,0.8298780411418847,0.07888591318171317,2.0
92273.18229546561,0.7844828554540823,0.05942512406532591,4.0
89987.23615510674,0.47290612150127376,0.058335791375289894,4.0
51991.833046763924,0.8392026661081761,0.03217581683488326,4.0
9090.687050545823,0.390386926737628,0.006502188336067505,4.0
97543.5527417527,0.227356945806463,0.02725513521371218,1.0
22049.364313768958,0.881184241545399,0.022640173940611276,3.0
34329.866061846624,0.6710508394228574,0.07397392481222075,5.0
87354.60663959914,0.8207174397855218,0.07566777173216349,3.0
32513.518305467554,0.8814305712793076,0.005963226108796915,3.0
374.06910585939636,0.5908977511235163,0.08983307636629648,2.0
63943.984915490124,0.1435873261356294,0.05910586137701721,1.0
2442.799382718601,0.8767797345671693,0.06513417057981423,1.0
86984.58278889528,0.5530137023262623,0.049476792492431115,4.0
32579.86718325465,0.46923163688567493,0.006924904402130139,2.0
64393.31441815134,0.45310976200655506,0.016700361184661706,1.0
79871.1319360268,0.8759961397617817,0.09416230567254465,2.0
85002.66955782683,0.35064372538828004,0.0723330408471549,3.0
67493.29023385796,0.6924777939047926,0.05552256193817199,3.0
93853.87967259827,0.6981369780561303,0.06790053608177934,2.0
8359.857081774946,0.5223031996131419,0.07738344685579221,4.0
53037.2745910956,0.34807350108537716,0.06572179317703772,2.0
87680.7302084089,0.3454687271509944,0.0631493738173262,3.0
6330.765143103395,0.6858325904890473,0.05342788060951046,5.0
94455.84348304707,0.268343166527397,0.06807519432318272,5.0
32287.531568753046,0.47156055666021035,0.08157485404609506,5.0
58383.01005274382,0.686667162972344,0.015315371475433904,2.0
67145.01368833786,0.4335145945184221,0.055828806493117944,3.0
31325.784794493553,0.706518614249179,0.024108131554345137,5.0
97759.22772597734,0.8399723482154058,0.002309460089560422,5.0
63139.013346754,0.6058160824730023,0.025585399669381205,5.0
79679.0997343971,0.19661187669032565,0.025592691291443027,3.0
83202.5639142824,0.8207063468451986,0.07770447550965143,2.0
46250.37064713029,0.24991852321241917,0.086175431715032,5.0
48676.12458477167,0.765952335327463,0.04317710877228309,3.0
14441.960909893902,0.6100854278746908,0.0407331412983056,4.0
95214.49443511503,0.8965306660988991,0.005400471940978569,2.0
57348.88490119734,0.27036973810856657,0.021617581248733055,3.0
74375.92003596427,0.12611260709237399,0.05410216997245309,5.0
28534.021624646808,0.15609850626803237,0.095597693229136,2.0
70516.8226232067,0.21699772161139325,0.004619500068733184,5.0
60499.699932735086,0.7336329406621133,0.035400049660429866,5.0
53011.74400281031,0.3832822764621867,0.026213244907844904,2.0
39632.12158748984,0.11699968845583567,0.00032361722858035294,1.0
78232.52790707882,0.44954767878144186,0.05865524248435486,3.0
66511.39672078584,0.4570181300557776,0.06203503914700952,4.0
56547.59265132894,0.2978737998121275,0.06868526438820573,1.0
70609.27712695218,0.8790043379438764,0.059965189001824085,1.0
41535.48938405868,0.8656925686312004,0.03653776130418256,2.0
71894.99007846169,0.8305448964905583,0.07262883084635806,3.0
68969.6502086618,0.2150935429612152,0.04116205406556971,5.0
65402.73128027479,0.1849722584648532,0.03400917095472635,2.0
82395.89378563708,0.37111139674989646,0.035594049600740155,4.0
76292.42140155926,0.226069853433342,0.048136576370070586,3.0
41892.56596057256,0.519728907662344,0.02913871801533087,4.0
61904.87890481942,0.28846057966512567,0.032533492327071055,2.0
84822.22223748911,0.7667456839234532,0.09389138620770215,5.0
22767.983851552093,0.2685548132066803,0.03744587587935682,3.0
37856.321251486246,0.17583635542750403,0.03527697991850392,1.0
66358.51693689139,0.6894347352816296,0.09719399804519324,2.0
71156.66554910812,0.8248581499849201,0.06506866390813874,3.0
76551.08882250213,0.7774129205799676,0.014770334655135298,4.0
76158.34475978263,0.5527817517235242,0.06201377519907996,3.0
95538.21370228422,0.2759171922204747,0.002421521861311582,1.0
23562.42851494756,0.1863081855683391,0.06146904305005631,4.0
96358.99576620056,0.11456091732450471,0.03951052958880365,2.0
53983.960580762134,0.17250293737184422,0.0004743218670284155,4.0
46250.44100893835,0.6863276135216221,0.050502833271199435,4.0
82368.27271060094,0.2032331400182856,0.06638534885238807,3.0
74210.40963804684,0.21192918862072105,0.0681872335072254,1.0
34564.03819746092,0.741551539675429,0.0962794471118078,5.0
37962.42506151819,0.693649505704314,0.039961646809690825,2.0
65686.15693312528,0.3650625434485538,0.07710328933740757,2.0
19947.366258629405,0.21979582926757582,0.07496518841006067,3.0
3786.230256851896,0.8671058382649256,0.08255369721979437,4.0
51625.05948146262,0.5536809803773446,0.004710776646683268,3.0
81673.77562071795,0.5651060759726761,0.06294311469709271,2.0
20190.79571525613,0.14209521506783115,0.07443468721144912,5.0
50804.637163366104,0.6898538737316018,0.07248148817654562,2.0
72687.66478295198,0.17741080233479078,0.07015425065355443,2.0
74309.47410607518,0.13716034919211514,0.03299672541915435,5.0
25674.44546502389,0.7946909704710422,0.018971134382656563,3.0
16504.89239307966,0.3322068561396706,0.038441617721926606,3.0
89142.83002306854,0.686774496222404,0.013943350919496111,2.0
44524.072951331,0.46816601980629735,0.014647513531286571,2.0
18322.03167605223,0.6083229435803893,0.041936637545366806,5.0
43190.691623203784,0.890596623330356,0.06238491199569049,5.0
78417.02957510925,0.5410113484378358,0.06630700505496448,2.0
60763.160868564504,0.4248583895239517,0.049625731483872705,3.0
64678.52332376468,0.6463999807269519,0.007264209359556628,3.0
19214.901057745974,0.6737499909917395,0.007152100748781154,1.0
1121.4907599484295,0.21267826323898867,0.04886343329715947,5.0
37856.63075370079,0.8172271210570886,0.08764153817713455,3.0
29098.952254031254,0.5476832143146908,0.09765445056802662,1.0
20098.965756957492,0.5877140045577124,0.099654568643483,3.0
67996.97856101963,0.7260716887591117,0.003841681381819129,4.0
19970.116340157143,0.11845657525986573,0.08708664434361435,4.0
71961.03678552393,0.2129230555725454,0.014738042006561225,4.0
3168.534216967863,0.7790275160600902,0.09813020448753045,3.0
19286.315555058503,0.8564986977077903,0.0017052101833152978,2.0
25883.83714602651,0.6321237046523475,0.06882798344645012,2.0
48707.30408726806,0.5122249762137271,0.026335243275883647,1.0
69707.61402379636,0.8903946570876801,0.0022785046493087545,5.0
50582.27275720505,0.5005857487524868,0.015639858375843897,3.0
95233.39240190978,0.25328686323676497,0.0128791400127942,4.0
6.012462413834567,0.6854059160260464,0.0846368404997039,3.0
60313.08675694413,0.16798415778510212,0.018173089675040745,4.0
50148.35197518493,0.824349524230153,0.047142198881605236,4.0
27097.587844899997,0.2855392828880109,0.047590832973788744,4.0
95461.0002456336,0.7463466120363788,0.0661313102878002,1.0
19023.86884249599,0.859025525565614,0.038423093123773705,2.0
16260.140772706294,0.36577682574692616,0.072669914601008,2.0
93152.29929408072,0.7221593392507885,0.0318704860789921,1.0
93417.69724979151,0.46529563060699086,0.08413520733304286,1.0
58549.53498418304,0.14031986111844513,0.01080917731054314,2.0
48906.450260138816,0.22234770659971836,0.06233784394674863,3.0
8651.593308010655,0.3573847100321125,0.06726290709686755,4.0
42167.025008132194,0.3265267726593135,0.014284081444204356,3.0
14106.927394971883,0.7377965712436539,0.08445302546709256,4.0
23097.844300898574,0.5683777536365503,0.07856495333295388,3.0
65107.68389842883,0.5863540715688957,0.026063385352389414,3.0
11465.192274409175,0.3782946520918328,0.07259078919205512,3.0
18253.780231992758,0.8747348082240267,0.0443868383370784,5.0
69534.08898179418,0.1259907469997642,0.09364317854573839,4.0
12097.528276422485,0.37530049046070946,0.02355056835220336,2.0
52280.91438083992,0.8453889511484739,0.018711582955512264,3.0
52977.468663771106,0.390314064994262,0.06911121201037922,1.0
52720.43671067571,0.24660108599636513,0.08307854235065426,3.0
51501.742961287106,0.49892418395516325,0.06000826866699915,5.0
6960.519047633797,0.47809004368784647,0.0136454183265612,4.0
97545.32119746739,0.3993596993321694,0.04827719220708816,4.0
67888.3459939583,0.7794937744551633,0.07367728001843109,1.0
15894.845530703627,0.591455956663168,0.006871668878574289,2.0
56037.72381274341,0.5997300885213604,0.048999255501653155,5.0
68037.40204724995,0.7547279051938669,0.010481602668628487,5.0
33054.45326067896,0.5965256251056181,0.0841783524808834,5.0
56709.45722769862,0.7805875129150459,0.0978986102286147,1.0
19443.142952560058,0.2538474470552313,0.09970047973254753,4.0
93921.58783545537,0.8789644349784294,0.01453120046248082,2.0
66951.96571704981,0.5662672614342323,0.04384292968288685,3.0
47752.51771879566,0.3197843640453264,0.007523224856833111,2.0
97155.5918381596,0.6692231060792985,0.08738273035743357,5.0
93676.81106839432,0.8161318915170432,0.04412037428928372,1.0
52514.74358478283,0.6544802824593942,0.06617669416132414,4.0
32386.097174443184,0.45076681805319896,0.05674828825555959,4.0
67382.73581584748,0.8322240563787681,0.06858444342656188,2.0
86305.94693363721,0.3927567911405976,0.02080971878752882,4.0
86823.70458432384,0.8569056306617322,0.08095971000589253,4.0
58578.0939149382,0.8500270256718652,0.04828590274415017,4.0
46674.39561348298,0.13423969585952822,0.018304869884755326,2.0
4705.550580803792,0.4613358662604323,0.01269675630791749,5.0
84871.58756206666,0.8491571499664298,0.028090553660919185,2.0
88227.58601221,0.8345203868102905,0.04211502121619886,4.0
94221.02928998115,0.1043505973670861,0.02228154619002215,5.0
92872.85286136201,0.6471809462188551,0.09762978725301436,1.0
5273.920750111633,0.24566496765058715,0.052514520066663406,5.0
69528.81220580159,0.4340839887647494,0.012003825400323543,4.0
88504.28252888532,0.8683378501642819,0.03840567796696714,2.0
5622.11532106867,0.6655304827290394,0.06669254571184641,2.0
67623.72480392481,0.5791923513507355,0.028700201423445072,4.0
63590.521487000864,0.13004909929011285,0.024622927757453974,4.0
56252.76953862731,0.43658884113929275,0.07723712648073036,3.0
36619.88869464027,0.38665068124890156,0.058300990550536204,2.0
51679.73462893402,0.1349738936380236,0.06650186149362373,4.0
54727.3455542658,0.8377003943123145,0.002761265275323943,1.0
58877.68840858733,0.6059184478036049,0.02707090312257602,2.0
87401.01977262768,0.8204245407877391,0.04231844282084231,4.0
4147.295002299313,0.6313787595943728,0.021360705316038977,5.0
75362.92942775415,0.7727167618450487,0.06618945504925292,4.0
96896.02608755541,0.4125627388472628,0.03426509629160105,4.0
90421.50927377776,0.7605004877242791,0.02222771736105659,1.0
78573.51477033705,0.57443778303312,0.07426545071340404,1.0
94369.61276132555,0.18792910163882504,0.04509747955127739,1.0
2059.813133805451,0.20395722867955668,0.06402214634538259,2.0
63556.93023789873,0.5723758440527468,0.0027341408309629056,3.0
26957.31256040773,0.21686229863829043,0.05149207006878801,2.0
64474.730939143636,0.5542640420340331,0.087120992965852,1.0
73994.22994262115,0.31024187238819084,0.0013680579751862766,4.0
5145.760836037052,0.13262255278673127,0.031737660217561914,4.0
15711.818264488033,0.860574710199747,0.03539131142389425,3.0
38808.104202363866,0.647842588858589,0.03519336992894597,2.0
47081.13772331299,0.13240414468811618,0.06206712633509921,4.0
82423.76778672049,0.27185952494832544,0.027909614234397053,5.0
88890.64985484807,0.8658290233474892,0.08349561895549042,3.0
29768.770086965425,0.7166953958826999,0.0615677331770531,3.0
95148.17181150094,0.17916505254844195,0.08576080112520953,4.0
67101.60868132944,0.6472787925300475,0.09166962330111338,2.0
95896.37152780805,0.5258542389571617,0.0370071954226609,4.0
36315.941602525476,0.7977252982537294,0.04475119804298875,2.0
94660.34508232753,0.5280694610300007,0.07221347192245407,3.0
49137.12623732574,0.6516588016561609,0.037442665910271344,1.0
2796.0168898928173,0.5532136762496971,0.0317014887658061,5.0
22510.068653018312,0.10499829463902843,0.09681252917853556,4.0
85170.11187855124,0.49527576372361826,0.07495223015268464,3.0
53021.85461529061,0.6377526440472622,0.07467896023273052,1.0
3451.1411930815493,0.7264428233881872,0.010903574036533715,1.0
36906.007580166035,0.33078422277443276,0.01624357264208979,2.0
60293.349711403476,0.5993282409896453,0.01799555355219692,4.0
50452.3762410325,0.5185887537514293,0.07587708288664405,5.0
21088.39523722484,0.83932529630185,0.01282533838387111,1.0
70585.4551086394,0.3195973084312369,0.06884995750206464,4.0
80192.52386638867,0.8653818428390856,0.04532829852880395,3.0
28687.260576722852,0.6339904544780539,0.006114124047766279,5.0
30367.158065081825,0.6576000054186054,0.0951957084078024,3.0
9126.979540191047,0.6703046701806837,0.013873687248142353,5.0
69017.61261560224,0.2563248370684482,0.045579272598336565,3.0
90581.13235327511,0.24466465648439747,0.09215780824062882,3.0
29930.562195192924,0.48217260933832307,0.08851953891654692,4.0
25502.24347826673,0.2484003990330714,0.02968563767947824,4.0
80055.35125440241,0.6805420223349524,0.026165043394241683,5.0
1572.9920991436845,0.14153630446072551,0.02793562007971492,2.0
24780.131299307744,0.5318115153222526,0.08755022368858428,4.0
35953.52807498985,0.19059012367909142,0.008199530610150751,3.0
89646.99666065154,0.15994090545508177,0.08175072752695858,1.0
81155.3725344337,0.49777651367574616,0.04308519539062076,4.0
42118.48031390322,0.22878611742369792,0.03712800954839103,4.0
39099.007877578006,0.1637507036176437,0.0899339730648074,4.0
16320.767453571627,0.17527708784125623,0.06575984579686113,4.0
83267.42923346277,0.4830301014851691,0.09481078311171004,4.0
11887.911225284204,0.1824839275219052,0.05052296911301906,4.0
76479.72853712043,0.3007899561208006,0.010176498797508171,2.0
28980.212990761444,0.7634529044155374,0.017645342887636983,2.0
9189.028440231887,0.28911506604378767,0.009366084206984938,2.0
86944.15408655048,0.512514859964849,0.08288064758638669,4.0
90242.18544755105,0.13603081293980496,0.05198432546397354,4.0
13908.964533518023,0.5687294868663297,0.05864763115317256,4.0
68774.08163159869,0.2646527232352748,0.006133837842789803,5.0
92838.19255729462,0.31292425573278015,0.020397336778914244,4.0
34333.61006168901,0.630704105432694,0.03803609265057672,3.0
17647.970967631933,0.81259189111068,0.04787275554605691,3.0
91523.77416481284,0.2603385645804959,0.00792477706137471,4.0
65930.95943489845,0.4738027830980659,0.06511124631835777,5.0
68978.73409104535,0.13233946351455605,0.012653795695637416,5.0
50529.08409142797,0.45683972175932974,0.04037381957443571,1.0
41456.705435725155,0.48793207943446304,0.024356780365363342,4.0
34068.905747277844,0.7164192005572475,0.09434549080466491,1.0
68495.33886831265,0.6575287036560689,0.03827218163620562,4.0
88668.36973942177,0.8631933902180817,0.04646005542862817,4.0
15231.828272683937,0.8395581174279755,0.09972266384692995,4.0
38720.86913839866,0.15323622483358498,0.09827498712374899,4.0
99833.93034513835,0.6512233232625683,0.06498198342920893,4.0
89618.36417943372,0.7032918154119026,0.05695911527769429,2.0
50623.72582389471,0.3703734005102425,0.008290869795571887,4.0
55141.77197726833,0.12999313108323138,0.03587118009325065,4.0
2101.874652990591,0.6487392463400994,0.08334274094603741,4.0
64684.929797525234,0.2161792605193571,0.06202384572876832,2.0
46447.63601289596,0.7266935687082098,0.08025972885965041,3.0
84172.85016744597,0.8888014839294129,0.008814784996598424,2.0
83945.50918532461,0.5750471789470281,0.00739368100076111,1.0
81538.7935316284,0.46978954243118776,0.04905493136820216,5.0
39201.9957438109,0.23549192916982184,0.08260142416547173,2.0
83503.96755197238,0.8034925142212952,0.00013606328613348096,4.0
52047.750392939175,0.41272705649334707,0.07019924318640011,3.0
38536.29164789369,0.28465789700089916,0.041160413150423014,2.0
92624.47920754764,0.8325472407999733,0.05484811819581005,2.0
383.5062273083779,0.231119468112035,0.053018767469374097,4.0
70217.2234815522,0.7355997582625947,0.09846583475609468,5.0
98006.12752826283,0.5316831907281917,0.09832902350099595,3.0
80529.07439894912,0.22413645882375147,0.09225127198067587,5.0
73409.89416415335,0.7549633785278567,0.013195367874518572,4.0
36413.210463348594,0.22817536389879436,0.01632777244353443,3.0
47665.37567602172,0.13968922816485707,0.05998786588671752,1.0
22576.614975209555,0.20841483776254616,0.04681849210892595,5.0
72880.1386932545,0.4730193295060936,0.06685389531952038,3.0
20240.019064238353,0.13333386978730177,0.08535900666606609,4.0
26086.939924609233,0.18559823154116703,0.06515079939621603,1.0
