random-seed,wages-shock-xi,interest-shock-phi,price-shock-eta,production-shock-rho,v,beta,dividends-delta,size-replacing-firms
620.6820007664838,0.49659247396043205,0.07134511446819426,0.18326749274177367,0.24994094247494067,0.10844389969719438,0.7487873642068131,0.3894199366605874,0.0878517477462284
19887.053920129416,0.16836215327766124,0.09442578942753509,0.11174418818731745,0.29017355580471216,0.3036982839054114,0.20128330329186261,0.29472915323492554,0.45081644735562154
8103.057563903445,0.0389589360705417,0.4374701681571224,0.27434165092241475,0.31733348532492883,0.7948565732288435,0.2876317429749838,0.058535168849397023,0.1952499948973932
65882.76906384391,0.04480472179395419,0.3789667360699716,0.2760779554632255,0.27607736562819596,0.8320207618889974,0.5226171192300366,0.44071409758599495,0.07709424807549489
6555.695337741066,0.37899740180752567,0.4773027571843692,0.34160902622158307,0.1113094493843522,0.20477353028588863,0.11123869324976204,0.10108622121884406,0.1486516837465219
55463.053135179405,0.08969088286738547,0.15539908835073163,0.04130869078970612,0.17057829390619159,0.2531802039977908,0.24553157541761478,0.22926307521564934,0.16214647536088045
5042.552271900503,0.10121069473230629,0.3440927564280986,0.4369728867327393,0.20283387361539618,0.198212678114233,0.7022037672867003,0.30177426042253247,0.3546831642917086
94028.60434819784,0.11570612847238382,0.23324115148358898,0.29447882209086124,0.32626589004301393,0.1927848088843533,0.3423451460232026,0.2740100442434666,0.39739588852709057
56594.69196476403,0.20469694997785812,0.22476330058688213,0.2778804176597162,0.05489503865870693,0.9853396283932719,0.5206955215156996,0.2695349426525234,0.11559892550305115
18162.311889032124,0.12161791263166379,0.30559778710321744,0.12176718233925603,0.3977488338185538,0.12838545495826487,0.867649091941753,0.3968989846557901,0.3021285916021438
69093.25868379361,0.4183054872036584,0.16568088555149935,0.288499409429979,0.43416904774267984,0.9377399045356083,0.8129272411177468,0.05308440071965658,0.4097903262511906
53657.685483805726,0.23579804619301156,0.3300675498988635,0.3077192641660683,0.045866588601590895,0.363497237823053,0.14403309855276006,0.35535930681449157,0.09710725679763177
82630.53999736086,0.3948411059607081,0.20469108968823438,0.4676876315731352,0.29271833063306274,0.07831027681853166,0.325573328729171,0.41363139346583633,0.16643197715112518
12745.169237694132,0.4559129946040213,0.13803694273252673,0.3023831016185337,0.4201761828212401,0.6182428685919684,0.5049837019248508,0.021925861697163592,0.36676244985700257
33836.728883632255,0.48017216505496363,0.13091826231365972,0.44259149359444705,0.41166902142278883,0.10954012668354643,0.17176826102120968,0.25293610841285474,0.3022441221878161
7534.536706478621,0.2457671823749657,0.44983513380673906,0.07905489656107971,0.33348100562492405,0.8303558655125145,0.3790506001781666,0.25431021193264985,0.2602967212176676
83241.72335932765,0.21577899798108383,0.2774158123173064,0.06614953040576715,0.2664405953298107,0.9322902777987555,0.651989283645609,0.43493442518203096,0.3657809709260366
99703.39285510934,0.13599429856894255,0.2732230246161492,0.15625975509886006,0.420830454291522,0.6053067078490343,0.5843972110747035,0.18510188747052675,0.13780610337342808
67615.41864885662,0.22109551113521092,0.27292431434812653,0.1860425859487623,0.4727880138236111,0.23195835781811142,0.46191519247270857,0.20396384357740183,0.347607711988794
12204.775527709395,0.22437684420032952,0.1832921536327476,0.10553274935448076,0.16306364480720142,0.05597595243837142,0.791676354858109,0.4366796901930903,0.3901110406062236
33516.578799980234,0.07466336792491915,0.43649904757210173,0.040841908311223175,0.03774185447295116,0.20517095567768834,0.5752902494158919,0.29316804957633563,0.315188137776554
42907.88101053539,0.32981584251056933,0.13911291175139506,0.06738040583481111,0.3446147822306642,0.9046552715390417,0.6881980609193219,0.38534243644173916,0.4619096356436474
31751.416017166062,0.33048061933106887,0.45277552397370535,0.3164374588604685,0.04523682538526335,0.1970067861371111,0.3279727281198182,0.4792053696807178,0.34679403541309806
2053.61042033997,0.4391973642972967,0.30279391351866064,0.145176997831531,0.29273930174149754,0.9098109056940178,0.45791027301790765,0.2557807945047676,0.17460954417723723
60867.85004948219,0.4112342342457407,0.3656908404013059,0.4784752284297643,0.41716736130692456,0.4107180109360048,0.5017509013781933,0.3602717776608095,0.35116326183601737
4793.760453046686,0.13088786153840176,0.1990135638071244,0.3704750304626194,0.07484606583106117,0.11402336664086533,0.533747561592672,0.34067536226097234,0.2668836764176714
46133.199695641866,0.15653358435186696,0.429716441027254,0.2867864454164156,0.22815029508067083,0.21200778164433592,0.6042163762629882,0.04325399125712022,0.37218817217829947
31039.159984771242,0.12519104081215984,0.3118865765716155,0.09256213833125264,0.10104693219814617,0.4471034957968215,0.6308667943000005,0.4185800219902635,0.11151953779624593
5333.52699776942,0.2438294373024472,0.03992444301046616,0.48057190111284104,0.34450706112927787,0.7132528855907138,0.8338703120107306,0.1620816235195809,0.2724122751857665
78496.2580569933,0.40766938245211154,0.03259878936080789,0.44566972666090393,0.020013209450796578,0.5136606116834949,0.551071859852736,0.37563620532924674,0.2667390314496701
15562.75579089782,0.16747398797221041,0.20521006162808603,0.42551001705207153,0.470846275999533,0.9672223486162786,0.8563468650570011,0.48178243989902064,0.07701977324396526
38548.86840172544,0.45356001236321947,0.13319199991080122,0.03456672315782477,0.10970491708597035,0.3920738430144029,0.2538773768206787,0.37505289460708957,0.32675116080865874
12331.456296465993,0.1372983173546222,0.34076646180124526,0.18660232285822645,0.4931862365192409,0.17830515987986312,0.09009234822203893,0.38416458798138015,0.05748051755537655
73480.5176193604,0.14505077181789655,0.3000409913743214,0.1191939225210211,0.22877076225113444,0.06770768182624978,0.05533966346797113,0.254033606971759,0.2639680734437836
2369.9372095387293,0.12365432624591252,0.08037469415711562,0.43855101027763377,0.21822628633512448,0.6088794988913404,0.7035245605633206,0.13979597458822202,0.2233317412492492
42468.045563589076,0.19939971905941,0.07679964502081893,0.3777490104090011,0.09623515058412245,0.9183907172219606,0.7409736989528477,0.0631879495145394,0.16086934705187067
74984.89937632035,0.37157585878876964,0.01859208888301514,0.4415837412706821,0.4539447524798907,0.973574379762591,0.24520260070385158,0.3030683909004696,0.32243587098112475
91551.87661692595,0.19915669890214668,0.27047806928939927,0.15301402746315373,0.16689667621831214,0.3819976186864619,0.7281649443741144,0.42186811997799356,0.292597731863837
17802.525467924635,0.03086838925173492,0.4569148199278161,0.19835014075143556,0.4256416173019004,0.6393340946602061,0.21524325855378568,0.09297694260336936,0.47165553123602355
11194.797153237301,0.3772184410060348,0.29668030660130845,0.21554866712507925,0.2678131436376288,0.16039990037061097,0.5512540451251853,0.0385495316154047,0.09130855736609686
11467.112690927277,0.3289731517403033,0.06615642570739126,0.1947435128875208,0.30117747414928303,0.1410104761041428,0.12292780741821066,0.12124212242494137,0.3508173639239068
94840.48411113178,0.32952881952544316,0.05724697867851817,0.4771232635718262,0.28198613068757644,0.06576116441148655,0.1416550767622234,0.14676750981658013,0.43231271311234853
98086.82938838957,0.4185639997623035,0.4683218808164073,0.2850386276401225,0.45809140257756875,0.9770875824369568,0.620971653781215,0.2306995873439461,0.43018475877975076
52352.48103028921,0.33090024133234025,0.2750169253996905,0.1783988756393009,0.09543845826073193,0.7236567989257987,0.9503676540254367,0.4703716935432024,0.2571666816190477
20244.59285204224,0.0691307273257975,0.3762704435561537,0.2393764153359232,0.39577492599248165,0.11800239677135883,0.9304321894132269,0.03438463162958424,0.23074633340892087
85922.35474246721,0.04546614210101753,0.1592612219156387,0.17914387679615898,0.3765541506455685,0.07361259629347458,0.6529361309938039,0.4349199260279086,0.4867805621114955
85486.97366274294,0.3406191936709146,0.1656414067125314,0.13226707829994047,0.1539232539940931,0.7111389212252949,0.32402485252714325,0.13668371153375888,0.4255897572230998
7282.042276782541,0.3856885390280859,0.3073170184991139,0.011992405080330637,0.43061085851402153,0.916019395970128,0.8948471262206961,0.4664559476206979,0.2501257842080001
94739.3646798884,0.3066994707482788,0.11053125534382473,0.14325597896583087,0.13790729246083844,0.4040169095530433,0.48976837000227313,0.0682462686137852,0.3307669729353315
9.050729529884643,0.10887749330190213,0.48058912343732874,0.4381673635893011,0.3510264479957481,0.9841891195330918,0.5421142396703572,0.0627160019791195,0.29511436875163694
32065.058615061393,0.08099774017208591,0.25668346106305845,0.12606416248659824,0.13783976748859358,0.8532965872025299,0.646215966512932,0.06296673924429665,0.17600289935503144
77685.95503112071,0.43080153798644544,0.24628562078792238,0.2575949857367088,0.08082588066601004,0.9477601494763142,0.48392418896023964,0.3611171481553325,0.057283067404888324
32511.592344200944,0.03993300196546962,0.17898210169598977,0.237673622941105,0.0473945986970139,0.1713765451563069,0.10216603896020714,0.36020416383582915,0.08271024006526013
74132.53834166334,0.4637624419212261,0.4560452679321418,0.01756402978742771,0.046833816756813376,0.699527352103108,0.9292386790593254,0.29628399289453206,0.07628948347495373
10776.112130986907,0.13044840243426217,0.4083727440193464,0.1830057364583839,0.21146618008875395,0.3579544022175156,0.636916057588691,0.13263409377211074,0.3161004834724441
44388.0342445334,0.4470707920126219,0.423711231713983,0.4426765406726528,0.22007071319320526,0.5934325010094346,0.6389426099283666,0.10712504889151808,0.3580826996241448
48133.09603632589,0.4368968638735763,0.2720075353898368,0.29000073547358196,0.4918216087118411,0.7067807239907625,0.9439478948315335,0.28813550280474803,0.4790850920660845
77596.02452053828,0.0157915266390573,0.33950692632051604,0.2122494814713104,0.2299929067799039,0.42800792508419067,0.664376946974015,0.25839953905461055,0.08865024865377238
10274.958681559741,0.3590620119609804,0.043897959915167796,0.25132114274334705,0.3023994021153511,0.6015166405563132,0.2722871255531995,0.02541628542587048,0.27458732401531155
37658.48860723569,0.4837892753474333,0.4244928600806716,0.2582197662477362,0.2608636782829455,0.1155076248740042,0.6647439092821952,0.2700037068540494,0.18580188851098017
40656.348793639634,0.4426578598056567,0.475458865259474,0.23572643660486128,0.4707050783315705,0.7945775041454567,0.8100626346837655,0.08470069098450864,0.2742495023256325
32016.745641397363,0.28476132285352423,0.04743122415356011,0.09191632481601272,0.3613756510163621,0.24928702977432754,0.5496801575628183,0.046246252431618846,0.22210493075799792
97275.29338193545,0.3808368534236002,0.347391187264929,0.038927876709837515,0.48633835598452596,0.18289257933665054,0.7947140956798014,0.4256657658077052,0.39057938153582844
65341.10110729989,0.23559875978680211,0.06583032453231787,0.3016825505833435,0.05086774799817098,0.5695112438681269,0.3861489664972532,0.28553897349458796,0.1827407102163333
83561.84226922631,0.20739540467160633,0.13975153194679849,0.4310130846197006,0.20418321041037366,0.2330983251511074,0.5107960328437884,0.4402770298543955,0.41967302829865116
82541.58407993366,0.19772388014213296,0.1005079543555152,0.31584222915531285,0.21602606061304186,0.22113177696437397,0.6398953071114721,0.2431117848603001,0.11170041535567793
74479.85974975831,0.08083463541173155,0.18654765857713004,0.17742399940749623,0.2545639085668493,0.5178956535632926,0.38217493696828153,0.3554900365038131,0.21255608713311158
42400.09089982426,0.2648335191236459,0.020759608096871773,0.24388222698596115,0.472396379706741,0.9232775022836492,0.5378497685756213,0.20888262885491996,0.47224370357303724
68585.90514951781,0.45421482860988716,0.4438736417274975,0.1001349400069305,0.35247651551144654,0.13069779125065956,0.5403981237387684,0.24375797182232642,0.4024600098063319
82288.84329406868,0.2984787976586225,0.05611089224640208,0.0861621662641477,0.14119637068362764,0.7206028593156625,0.89498995716941,0.013317846994873686,0.2711008838829956
44813.47354391164,0.2726110608675067,0.48975482351806493,0.47145832951039934,0.46068060933477384,0.7104302063687334,0.3611198523689824,0.36951829761923816,0.43172882403720697
81591.22887503952,0.49283829848604765,0.3439390403831059,0.12150023280900517,0.4051638611251249,0.7208047935593954,0.4066064100837356,0.285881715711668,0.2713285032652767
36442.919751579095,0.3647162590955257,0.07473432516982897,0.1812805066726162,0.12082163213290362,0.1404626092031354,0.9636007211365446,0.013220373833935043,0.14701689560937875
42738.475804865004,0.43174994546366047,0.2983656959674092,0.1753522083726427,0.2853474044300921,0.06155182383620053,0.6978428069053313,0.12887973232996275,0.4705663940307123
95207.22012704118,0.4431586190933369,0.015790515735582808,0.38606233922699096,0.38431917253873804,0.4196964164279594,0.12212687637490377,0.29262980143637546,0.14556158640616973
24797.178012215125,0.2393897118801884,0.2720300849159701,0.15764016370116252,0.48995744832476384,0.9737315323345538,0.13776576165420765,0.20405772561197755,0.13146249683099814
82882.84020678636,0.15296758562178414,0.045150539694738374,0.0992848048517109,0.12800092675946365,0.8610970286752215,0.0696088207304468,0.1521151234485936,0.2683353055897924
68099.90105313322,0.44886056047137257,0.16081574118598996,0.2771947776993249,0.4065871706922784,0.6640556862567824,0.38142106031026696,0.2756831163326601,0.3361007136351211
91665.11716572686,0.26070232407677923,0.2840038758570491,0.23305944177457052,0.27783101123865106,0.17257921766849071,0.8315839735899674,0.15526542685315398,0.19019745189736992
47122.75352898624,0.017701129615341368,0.3403252779515602,0.013955703101596113,0.3976887501440651,0.815204729102078,0.16643534529205023,0.4870816431736679,0.17664582795730083
40166.171402965105,0.39767468172463566,0.06477146316725764,0.14589944792994614,0.011625303884140918,0.7047350262430606,0.504492746233821,0.23416386583420573,0.19726528391839532
13849.512469468844,0.3644126686597491,0.45251784166013237,0.024154152616494937,0.060782538424286894,0.20250381142690765,0.10724358179304909,0.11894631663111739,0.46334307531460855
26792.396893192177,0.1535856850276802,0.3952268495237335,0.11700707114886154,0.1768300587628286,0.3039809354355994,0.6105447245399221,0.35936329050151056,0.4267859149296067
67396.25023944977,0.10453147852524011,0.17491174965691356,0.08807753763781195,0.23309759677789293,0.2769084998696269,0.059386868825807744,0.24064366415644223,0.13394688944381095
30156.6815984235,0.2519395934911861,0.2624530280791826,0.04054792696135274,0.454200761068106,0.4932396962803425,0.9405267423150531,0.06801063164035302,0.18586593169064702
64102.73939222926,0.46461736757406685,0.4927777728266735,0.3401542298135852,0.23933325936995387,0.26516140521118853,0.8708982365790402,0.4898544263942634,0.2500343545067456
10434.265220309539,0.0961273276478027,0.4765662064057649,0.1684672512768109,0.3563867973803587,0.8871705380897608,0.08291805301157959,0.21485855904406848,0.307696091676054
44711.57829057602,0.04407159411656734,0.3220902412094315,0.19173045915743014,0.2146474874205293,0.23981707415100895,0.40773129671571445,0.3377321651900596,0.4738201385350167
81962.92290687935,0.02396866792892259,0.19276591682657715,0.4644880041440767,0.38096549658752027,0.09212056169762464,0.8481780357063917,0.41695936669315653,0.3047065549906297
24682.21752253783,0.2907328773462311,0.13627977646613446,0.3590327724081017,0.4702477937360991,0.8048545798223627,0.8308744163419459,0.23937646782494232,0.1191159081795774
66362.33557015943,0.2833386536870495,0.21487905591631026,0.09251633747271275,0.38136951786445666,0.5775180388537974,0.07099479254182878,0.17321620138610533,0.20290129803600215
39907.959902325594,0.1523344194223498,0.2485200031449941,0.09028802022155351,0.4024133247905465,0.3483674125888936,0.5459237765836291,0.37103692182528164,0.44809072931608096
51976.893652989864,0.01940967608031785,0.2860898879496685,0.4026289942833677,0.24373663638221074,0.6066182091670681,0.8794677431234711,0.3321597319413985,0.26915639157999366
24901.248909049245,0.3718003647554454,0.49673282739264596,0.09990777690296992,0.08731269583374286,0.1862276724499961,0.7518989531121422,0.03099858723660797,0.05013653229819002
50775.38539143819,0.05746202994051886,0.28609827072213057,0.2598524702024625,0.022881455954317287,0.24290591457208832,0.9026849390785606,0.47567466462007474,0.4796254860316358
81102.93918842156,0.4212043380664538,0.4193749103075598,0.1632863388295097,0.39102154573228437,0.5259090967268159,0.7501773854942082,0.3973840614686428,0.36850148478148953
49491.547990824474,0.43036828842108316,0.2536242835632315,0.05887584222910069,0.39936388335035633,0.7173256684085029,0.4193930306936547,0.13341049170946984,0.29169895620219266
21417.525052071614,0.026669340322476046,0.47349590991618523,0.3154744689099337,0.3196458624112712,0.2749505509005651,0.7873550068254751,0.26561127391633793,0.15810635262715134
97010.98461030256,0.14874629808414414,0.4008456710475155,0.27177929560236264,0.2554697080132338,0.3068075489097076,0.872062396651644,0.35758482216813137,0.2451380175288712
6733.593835730112,0.4398422691067997,0.254008112862908,0.34777750994784973,0.44978572802523115,0.26714088117570206,0.08228653128891836,0.21755439898969808,0.3686041382508424
33307.07693912642,0.4089665791066709,0.358722356334763,0.3566978005476046,0.0846463835862076,0.59529233310249,0.11958867772754646,0.43907806210828526,0.20676789725230915
97645.0561366286,0.3302991976103241,0.0680192838088962,0.42912905823466524,0.20477307078988863,0.6149731007742633,0.8512959711035005,0.0461612437906537,0.07701207102312164
12218.025127859948,0.013268052296286052,0.24461095453163317,0.4097661711742308,0.12325436832895698,0.501479761016926,0.35281647970066154,0.29064223848110887,0.22172885401023723
77863.47610436776,0.22663565014230935,0.4874507093998585,0.32821891883471666,0.040409761323381664,0.24733796463165952,0.9236497825230875,0.23642818212963249,0.3138628305619996
50224.75307851403,0.23983954527134027,0.4076720569022814,0.2405721851190176,0.2286869965099854,0.2177994164434242,0.05371517644327561,0.3151536647092664,0.2863728471191848
45480.86151898261,0.03968190860178409,0.02095591312863237,0.02861861179646672,0.48357588762741677,0.4450228848462924,0.7987067993904011,0.031755182156019066,0.4203853499047911
