random-seed,grass-regrowth-time,initial-number-sheep,initial-number-wolves,sheep-gain-from-food,wolf-gain-from-food,sheep-reproduce,wolf-reproduce
75708.44705689346,21.51770722222385,127.47108736716574,216.6479694509063,22.699444698520427,50.069532596163,14.216830925758375,10.855390834537342
98445.7168948828,36.20851011450982,211.5274338637316,196.07218520586667,12.41682447744406,8.215523489162676,9.565429523577588,3.2034601586749445
69560.16996923162,57.615418321888555,74.9437091474103,198.71142185795966,41.32941232854753,23.97477154508016,18.881837368604486,8.005344471794771
18456.272951463514,69.3502827535664,157.8141563246481,38.69532975505836,2.6419773342772954,42.002473528040575,17.303814090769425,6.7279443580568286
93296.63847923865,14.951425462461842,226.4694358420525,204.17650472964868,34.13434860941672,44.177046611682826,4.105202558359431,2.0217333532701707
12989.004565176128,86.08806191257432,198.66323819355173,71.18987562427918,27.948309372480008,99.05877695661229,10.385242778457453,19.999216037326583
60151.30923401781,57.11444025490394,92.01276461682903,118.61172854399582,43.191389111065156,30.14139904356837,17.872212871585894,13.036023802969652
3728.6206723273817,88.63971570515186,25.217729689300903,159.6001999361347,47.27131124630266,81.6037124695971,7.5683074651623015,18.69826515819546
70763.25791785517,88.70812315032421,137.67079875446316,91.76300201548217,38.812437723177744,70.69221709840295,14.357232549190405,18.898376456762495
57969.97876679102,49.89837434742784,162.4732623517078,89.24753503112997,3.0764343447689573,35.60108790042262,3.0810791430715647,18.709427485599715
98026.7079058166,91.33361608542603,163.7052809195157,210.3739943927518,37.94245739008799,99.59482916605903,17.470358754627853,7.329516707395613
58409.41507528668,13.043976935333978,197.5025048871175,168.16773295368145,28.140396812142622,3.412890707652953,17.092559881967492,15.366386740239264
71888.96786714908,90.6046272866731,230.01393946736806,77.73945008931709,25.257076499102304,2.1396652997679486,7.736594715607446,18.898517041577026
37938.10606985594,78.82649569655311,26.327138381568336,28.33320320507618,30.507556551901786,10.472433022585328,7.2876696056267924,19.192264333739793
82582.03326040955,57.57774054158906,133.0296097131922,245.4600280982035,23.393936215818616,96.34092500581113,11.295959570033732,4.266267937409317
9028.44643043444,88.07837393154806,54.978911122435335,86.14394382267352,19.628390382410025,59.85895730524064,9.476894035316759,13.624905958815715
67129.99577487526,69.60759365794821,35.79906977219514,93.31737271764248,40.74642685573961,40.45283859422796,16.589484948835988,8.786599237823053
80133.34914339239,76.5215895393231,197.09138748172222,243.09160093754383,48.069090084632414,73.33740906802127,16.528061501666244,10.26813224804003
89823.19683869512,86.69766868322648,237.4134610757521,189.3912064093518,22.56475249229934,68.97161739140833,8.585200602955194,9.462206503867597
44278.73921590777,25.96409907369349,148.36522754022351,214.30767107988646,13.8541447174206,71.6840601506946,5.3809013540651875,2.0500703941533125
71730.49176154955,29.500749696124945,167.55134728850524,181.2543671699528,43.96391184480337,54.85833556653275,3.256692880836073,1.3811330037455147
15082.642196020079,58.551681087369296,210.74236124789599,123.10154816964705,44.7810178420656,40.65917957132233,2.7417655707340143,1.8408368794903254
45341.884562166604,47.00657999482541,104.89620779547953,103.13750134733395,39.60659065092546,34.859561891944935,17.746959799906563,19.042646854940863
18771.206423053645,85.87061611328815,54.00101765215078,107.43884549031267,40.03412751899499,40.37231223407936,11.327147834003757,19.84275368203982
4847.402258754031,59.99256169776417,8.733354835016552,32.613771819732634,34.97606847911524,6.865086101677339,19.958965731287286,6.326444639973768
97076.89981125298,91.072157901075,62.963093517043426,113.72826360574352,9.050100002762965,71.08839618655392,5.806256458379505,1.3522007834605407
82626.34623217185,76.31353222834481,99.13791537998179,52.26767622927766,23.94862089975735,22.9875701324528,4.235643975682697,15.098041666480107
97452.9117720957,64.23866415201698,103.8505759553757,13.539844676904314,15.678988762506458,11.268413015036439,11.775898705350773,10.37553653410341
50028.58612091392,63.942201276843804,40.18217297760699,194.7997224321982,5.857499435883076,34.40289412444187,1.9188418676510801,11.257585315743782
61337.49093267417,91.13552768280766,237.18066566848276,192.0439497387494,34.57701430260417,49.33265697123843,5.361143000766717,19.766870957533406
58118.41997823056,83.99326605214628,104.88826741211979,216.96712746942367,37.16447937536671,24.624284631074936,16.050575867006767,15.604558883767409
71245.2591993297,57.44932622068074,53.16221542085662,54.84202063588328,41.834683603692916,24.255784798214425,15.707478948558357,19.65999137855122
22274.607585781825,39.57911726818506,187.92117369411196,202.15624831005132,1.9041950422381666,68.226490156699,12.333052963571928,13.488970454695009
11192.039920436906,68.3354363377193,238.07255086233985,125.8225164213975,9.30451479453687,61.63851235557742,7.502935019129776,19.64764018963535
40632.66595588283,22.41369645174099,165.70334525333524,244.8201887198627,35.584778465777696,71.4466956504797,17.61053270528571,9.712911852402012
82035.34134453554,80.93891524999349,198.4870113068536,49.37082407101306,22.29802793621542,3.9564457674484714,10.513278146893514,13.098895216175176
44948.548144305634,26.601017975538454,39.77818345443188,37.738749789790404,32.584846886228526,90.19749617956586,3.8367557268816417,4.028241537189789
43395.862770256506,24.104364806381696,212.21681815537883,148.95217054033705,28.822299463983178,72.61964362394937,19.75062231937398,7.304369905547225
35088.59680151475,60.54222395769018,217.59962990709334,143.2368650680371,34.152644332201376,72.34073494930264,2.2199327572190297,16.422620383965302
44596.080673179255,11.439686370736329,29.37329038675442,207.44816693176364,14.102153405459367,26.14434037750364,6.016524829328092,9.134228726164158
66876.19393195685,1.5963906373228638,162.41479563848577,206.5133327212767,18.821016577631994,40.02147831980341,12.912745041799518,9.311274123535249
6408.366867966882,86.795453378577,71.27605886253185,139.27659981624174,32.35805567919449,11.94600000878007,3.803744168219105,17.90472420991886
25260.111957628153,33.176825697951365,40.43895244704073,88.52139211570764,18.760645501570096,34.2368301025117,11.340107654235105,6.017201059580937
44184.49888893668,35.37645967729237,93.15729715524918,6.042772405014734,16.314052690559926,40.759957584872474,7.865689809908337,18.748879945426193
12760.841101828053,77.4566257140372,234.5396992781499,31.99756734543377,28.93023184409165,24.219260634637298,13.49809159654205,11.700387420377185
11772.847326150333,26.058534219638688,218.77498332815728,41.90836190207166,28.96852405370765,70.7840379354079,8.396107824994512,11.819417343218426
95756.73875325407,7.0961518978435585,119.56727988424535,185.3097350296606,3.874364452066401,33.14870514295311,15.119586138741273,11.008287734837179
72827.83433195148,68.04792402413925,159.01045710002433,73.31772483448869,34.22717984293929,34.94359724572808,2.5876697236918327,3.7976915329159526
77291.96784920117,82.91009813396268,173.81331871189693,1.2656707706634716,30.59205638084032,73.65652210227589,1.546703222321268,2.587944623683312
45513.69673921077,43.84522985806511,241.53271642754177,42.605879614248806,8.658251892920354,89.41050331974571,10.315137185025575,8.338636993766201
23687.328042709236,59.99800905123794,244.46637259542567,71.03704814257557,3.3224266852602966,25.207268216778697,9.113343763283547,7.305939944957705
31125.405971846692,13.396651893940764,203.83332294045107,54.712040398626385,24.331312036075644,55.94455317637658,15.729531378413881,14.680133669894245
59486.09395220399,13.801565069779926,101.00437601716773,98.36014594182336,4.23295192100586,5.5156755413621426,5.266707806761904,1.0395384574055293
42587.04039214986,69.57006935142209,108.95035833246541,222.15710433309707,6.084416190525362,69.89895423927777,10.394641223157256,8.788975883363364
92237.40401223993,76.37394067259217,21.11569500360822,19.2939146186552,6.183362721883624,91.84978965505799,5.446091980795117,3.997326889087113
93573.49003197478,5.378898892516775,169.1042603533284,203.3618303817827,19.897598429308346,15.157459886548107,16.19246810064574,17.39214187611265
37693.19343196005,30.448781441510548,127.83041728952429,85.14865737514437,1.770478972945476,88.60741521820204,9.583797728858483,13.382046148632908
11784.045532154047,31.774817507388324,205.8697061985271,212.45211433980472,48.69661847824237,87.54856431309425,19.0454645437173,16.894377498800296
19773.82699551703,13.963740115005722,84.36749910764419,72.7756364352011,3.6125864690489427,92.41769494443979,16.846104294322284,17.195113798392928
86177.75990645801,95.96957552986774,115.02161006637988,209.39801246320926,3.6052651389111894,16.58397305569823,9.93296329259802,4.970753540583903
34437.686147355875,9.635829069397955,79.40189659978039,219.9603811188219,23.83381134045075,78.06968788221894,6.979586524388828,5.94339579685119
89508.145820492,3.822515092236623,69.94301559141564,12.64238590620155,39.624607172595965,8.678755187468216,19.866601187487465,4.089896833032399
82237.5647014995,58.18389096381415,140.8766398997652,58.470715734757945,49.58688490813553,58.326088817094835,18.376788346942114,1.3144248759528714
23170.039662983883,66.84044425812667,204.38712819996147,43.39678460174048,49.391438949992896,63.451591211717975,16.09596243931567,16.90615509941557
95659.89218525034,67.4962100069683,23.944425338999068,91.91927562933603,47.046039205636475,16.708373767317482,17.162463967307364,13.555760715192312
30253.669649666288,89.2621522033266,228.54625344782696,240.45003156422513,6.5924603772168995,34.41821159995309,4.5933490168820965,16.236811953803027
87032.41328281868,70.89515370785803,149.4270088008107,55.03161531054866,28.906238668271424,39.22650717447491,18.593674829167263,3.876496306953285
18867.424364638966,62.116449288422224,213.859064984979,183.29582684047202,15.914406993220403,44.812526864885065,1.9621147326600095,18.21316306695544
807.3877092897933,61.983994018418144,99.03226850450616,94.53171272694182,45.14757342458937,41.82062158562383,7.011449803368553,4.390245977475151
96178.53338045781,14.194961864482675,232.75745337022533,186.56210548458296,9.47307514553875,50.28141400268135,10.338424797057415,13.08163571382048
85526.90896149505,64.99531591262961,142.56705716619499,210.86143049708542,7.284411957393755,88.13489386979951,8.767807038156555,1.226234960278466
45401.60801510587,62.45966968796012,130.71733733731318,122.35059469505346,7.523839183374178,77.85764152853307,5.211842654725418,4.185052184517025
7177.722795534259,39.53052030796956,58.353780165738904,139.9993827888966,28.80738462513931,54.87273284989308,4.196936396068551,11.559427000062465
41584.424000606676,7.299339908490415,165.66665979461658,45.13994676754335,14.531672192256785,98.51899499023745,18.416137811920567,9.418736451083353
65624.65380055807,70.02468850795984,14.023285470292628,4.768110234200853,4.670089635999865,54.21666235748596,6.491183937985015,8.718609240432844
25845.384091281863,67.9980008055405,118.95825759810492,74.52447755733179,38.02879959233477,4.903071592396069,17.488660403544603,17.70394157828275
13032.636572380978,6.135824385788166,227.45431070638818,138.98978490374608,48.186590432678415,30.765469522377668,14.232606356759996,11.40738638415965
66649.31707523447,61.980447428748725,127.4945212899034,101.63169407823194,7.651905848848704,52.427448623021924,13.776177495608671,18.471078018823455
21383.87904834171,31.828492378591516,101.24819772269566,53.73626630487494,17.62714935325609,40.782063877349515,19.524713342208052,18.921503618238578
1075.302769009843,15.822935007513044,148.5703241758021,217.67325417469124,2.182382507468475,27.74724260265825,4.968843845636634,5.120785330972193
82780.91772952008,88.22735014942334,136.2899994633412,159.0352340410525,16.930795730869818,68.99780038536025,2.5889788628059245,7.600351732946942
31543.36163087351,25.13397591756607,225.16028513654848,63.67659249304563,22.744535828591015,90.333696190229,1.2223138056935619,17.570324187600306
38403.06056312455,4.798781778327799,20.247969337533995,108.31982064981659,31.919504008714824,65.39250423877017,9.342487277868393,8.921777573337696
42878.86882532445,42.033557042666246,187.43860064785915,180.16321677673702,49.251320298961616,6.7276711967163525,2.132678161356274,14.48885027777031
31295.753638197453,7.946545689624789,157.83712566426527,158.33030263993308,9.135719747892045,27.827274127304587,2.6383882958933604,11.993866887869672
11610.87665064802,33.71485077381249,194.31760295995707,149.54478231611142,14.449760415665946,51.15832912844084,19.786472906878195,8.371031338742045
51357.811118313955,79.02912679277496,232.37880463049018,10.28272393052213,35.578912123281604,74.14095032145282,6.983734368170277,18.603579044269747
41339.10377425039,69.81459748488267,159.5722446654959,55.94274851471298,14.843867212490682,92.43526882413599,10.254301385799616,15.080104401300087
9648.03500906685,82.39566057768802,92.44459750668224,22.13094396921127,2.4531083455265676,97.99626119711706,8.002261604113132,4.928749526167092
77570.4766559145,86.02328512541936,132.33777718539721,27.3892455870587,5.098810039083521,9.738264786948445,9.51987218687502,4.013561121900824
35515.91054555703,35.95426336264053,245.97341466858848,213.99810452382357,27.061254899239458,76.29462508218538,19.820778084960363,6.935095052462718
56756.04596756811,3.834124623108299,115.46270545979424,206.4682431020595,8.256000278650104,81.43975371458316,17.04611940317206,4.182308171442372
86356.34394793886,69.20461881583661,225.14143712126784,217.22934046924763,30.90061373637146,8.952683574374474,8.569669731397802,3.4063317508552955
54410.277354519116,43.64343598904863,108.58348224650491,240.64812524485689,15.237466726060703,20.74855070215,13.426003552941737,17.73421004627951
62618.53504084496,60.646790018081774,151.58226737037435,227.67806445889613,6.599442893563945,42.84938041208929,17.044221730632913,18.193207715276518
90955.239585555,55.686687728189554,173.94053335478387,125.50581407674886,48.840401112138224,62.88378296515041,17.537193015275854,18.887955586950728
23637.75989824323,58.84939601832427,208.3981914718888,103.75679039769538,5.367976353884301,76.54282654288433,16.00525548661408,18.877412242176913
37567.22323555965,92.9903184446687,4.640657629652345,182.95129089087996,15.194333915508576,44.868127332212964,14.554387462771746,18.79280429080465
84726.55667354245,13.83737160467629,21.51664689443344,168.20002794281444,24.61701197790334,81.52055005158955,13.638402084810515,15.042134640694126
29454.23247691197,75.20793420516982,175.4335542328962,12.713339741087202,21.47908188958857,35.477014295697025,2.228261540019051,7.697617419809213
98538.14917754375,18.63156059424218,233.07450781576006,135.29985954031872,42.766364615934854,16.734285868452154,16.69030470889607,6.748803080507417
42765.347268148085,54.03115660142993,48.23209927572581,156.6183199554288,31.16512734991962,62.49551723105171,11.305303940479776,19.69026274428872
5180.7032129137,77.69424554678949,73.39631291523749,94.79957599095059,4.791289828930813,64.74915409266282,19.877644853526167,18.065584324769375
40488.248519954344,6.2417330055400715,130.337387932166,21.781396755308172,12.297248226090835,94.37395762701534,3.6970511464147764,11.176629415183273
1338.1750820490295,75.04292577030108,47.116829700789346,228.0968240189451,12.588224326697423,59.704268501505304,2.251460297779807,2.6008995796626078
73548.23816541121,6.8124495454472935,237.45571718802714,45.31861620017945,14.977403378603249,60.59893420612417,19.80609467273532,4.081552879461654
74196.60118582993,75.45042671604739,55.197435268678056,173.3190054913631,21.493257272890553,40.62371060666585,18.543070674166717,13.223126703802139
87805.33145959949,42.25326918948331,209.99424817155204,95.43311077152724,10.479651674340756,84.76202896485194,11.890474099496231,17.19002585999292
80049.77073905963,83.52170653990908,53.91280377355413,4.350442263933207,46.7239388761251,97.5545267074888,2.630026802759043,9.762471271652107
38192.01094244137,87.15212878721003,137.43080989279517,25.770113875634237,36.39472888493227,10.955477318219977,7.730634047139642,19.21593676357395
26113.182483611552,26.750157396490668,114.6701238809079,199.05642241016747,8.382500747217914,68.88807633495595,17.153896155258384,9.911060907421733
6422.45613857767,38.535553558257675,95.27139335262285,216.41333592280657,39.51590076549164,19.511884663690257,16.028544853576385,11.853105019734251
92906.51656112465,72.16274816938135,156.42484899990473,166.04184943468977,29.92322776155097,10.719105164696227,16.410748060173596,1.6500367839790488
79678.70574517752,87.02336625258235,112.73469478996988,179.52794066513593,16.253858699304796,3.222081843899609,3.158296231546692,5.767131870850765
36469.047943124184,36.682150779415146,41.37978400241558,12.054246379807767,37.40410410071498,54.73994045922011,1.1252521050342703,18.003604127480656
37071.69956105115,4.285162451764126,212.3835374620205,92.60490635998492,31.13450755063241,54.25510359625763,16.76043655038974,19.476566090214853
75456.99529302171,59.82314988849763,19.00497381863689,196.22547225867527,9.98338905850833,92.34110531897393,9.9956852280654,11.198762319743933
64668.49417607457,82.90611119967102,161.27958342732265,215.0071385151199,22.6910626211554,10.826614204715716,9.969486161165452,8.98646798040021
8447.533400923565,30.429956184450216,125.75032724032128,154.09759654636636,45.2612952209873,43.81817674525511,7.691715240743735,7.443493007778337
21848.972996864624,70.32770962293004,208.0912565515099,53.67760671455173,10.871933515638773,64.55076389889098,16.532170662089893,12.285985105705187
83976.20673518184,55.11281805252681,60.57423493836178,192.15153579915676,45.03302487623424,76.32448491097757,11.075925107687274,17.3956152566754
29936.873291546086,83.49722402596781,42.181843471521475,208.7517355030867,11.622630980418172,52.25094960878021,15.584683374982307,8.048219378951867
26627.70097930515,74.09006699105294,39.20963343972866,138.97577043306512,35.39494859450628,66.46292034768996,3.0768217618864773,7.042186247464157
46813.7218515598,68.83893246815538,58.952829503496446,238.75328362110346,39.37477253754164,99.44452692222667,17.192558953537358,10.92301289478766
20456.39498465653,24.606490235104516,233.70957390534463,59.47882358218744,16.93956965423134,38.31795668725774,13.711497537759557,11.376293939184137
46344.649106103185,64.41084759965241,106.98269970592207,122.444396754012,35.554459275567424,84.60735542947278,7.98581805963702,18.019939340026788
56353.09189568271,56.961453859915096,239.30044208357168,73.00117706705652,16.812416066165518,13.25584750697427,4.175300495067276,19.404870100845866
28828.14673121493,9.968995287360999,99.78896141423508,207.59725856867803,24.36880593419089,12.855975486432802,14.72701859017065,13.650807880145742
82986.47897730621,92.57356792808505,211.0290401848551,104.95830595119953,30.735348967096428,39.902502817637426,8.851848602511918,14.08432163696829
61878.827240161045,58.83095114150296,38.75273347049749,226.32967784720208,36.97255099210125,16.367261653577515,15.657353236830602,16.170746187038098
76332.5272585111,7.438680758031935,235.8160496766515,66.75190454409109,40.13161112583294,48.98455069309019,1.2421334396399963,14.313091316250379
56226.74274013608,41.38510856991781,190.65899552120555,166.64592686492668,6.062870645919066,25.430786476964787,10.820113177170448,19.354760316571983
98123.84901261133,58.07440417841711,77.75188683384697,74.82562199196073,8.48760681906796,58.860111851223145,7.570295352160462,11.382556468981509
11156.216291358607,79.20012427826595,100.48003465124118,25.690643670542993,23.445685317245413,35.554326649301494,7.008378122897721,14.946878478591108
89280.88327925802,94.54347485570713,39.58419743697553,122.9633660106877,24.901652283222944,60.214754306703746,19.444220621571073,18.292943988834605
7668.132209264003,95.11957843041024,213.87843775529407,143.76638722958512,40.41054110348191,75.44104628717183,13.09619654367253,11.354276023320018
42189.22675515567,80.60827607981429,217.4973030788519,104.4749410432484,29.106584726095665,89.08497978308431,6.0293624460698405,4.420350332286091
38978.98045597453,15.583220468005171,25.645147182286628,12.176876901164622,8.230596620628187,58.71504291693174,1.4093138517305999,7.947974031349163
51829.45221434781,60.5710107807955,142.33919105357646,3.3959812673832044,18.101705900066133,62.34529806620803,2.6872334462477028,8.077226205807282
44685.199837091124,40.43595799734224,205.47870135043917,107.51205313899129,7.04500934888998,66.99493520686028,17.12420901214851,10.492155598040009
49666.757111362334,43.00765739286808,210.48400419614114,21.3772474061698,48.734795614863316,2.835370540559278,13.487356401886526,9.780902678058847
22959.923913492934,52.036448087135334,7.954247132489717,179.50495402523254,11.400575919977037,21.062402951991892,14.937354986154592,7.048240687723057
84820.59604678681,35.96368733688826,116.10306019620427,148.76795223492147,35.65750128606003,50.43737745306237,10.543689760177392,5.558530042581652
49095.95791218981,13.459349025489292,191.8765247227685,175.23894694536622,46.25807663476133,1.918508504266555,13.92179669451014,13.202323063219945
67945.38965483784,78.61309684995622,213.0328520293236,89.24860959212324,28.627593492853762,78.4331817961629,15.039983346107077,5.6766591077497655
32135.18232590252,12.263541595130164,114.22019076538803,65.43024486856237,13.228854592425575,49.22421415873415,3.714267143589189,16.835068770357257
91271.10888742567,98.97605233815545,162.13346046255373,193.564864051046,9.790586746443978,73.91338606876914,8.284576240509193,3.9512997316143794
38569.03751068931,58.267284270990444,20.632235231925545,40.08033343215745,20.190789590186284,46.79745143815292,5.444686938764619,10.167924999160974
94293.21054233857,76.4498120961635,188.19635790215685,222.8773133877461,1.672434313696869,72.13281565458034,9.142809740879313,3.5246152500637673
14544.749327155632,92.96687376242889,240.987359173168,201.97932765980337,9.511244883453749,35.59024967494546,5.94175963027668,2.867116396156608
53622.60030972903,13.351900256845715,154.72329325396282,76.82486717643648,4.696008658015654,64.08974732633953,5.229766693568111,4.907479988102976
565.9741218456649,4.033186789176961,33.07713137425353,50.090737348220415,30.484039982029884,92.43298532430741,8.671306235845673,17.622536999243213
74605.43092701891,9.885392404739681,226.12167159056165,142.48418884495925,33.5496740246042,61.60539675509341,15.071728633964208,9.014892696553487
33302.04401882447,47.657365839178006,177.4037892557583,53.678485968858894,48.058482200091234,35.23673665623289,14.912130355708126,12.671605688515095
62198.207647999065,44.82235099390276,71.95629498077854,235.71713763020117,1.8067817496838254,81.77420576479102,14.249854877405777,9.505686448106673
68897.23781736672,24.92303067077749,192.20480941883807,43.56385178876405,34.606275823123894,19.239361332892436,8.105846945954529,16.034560233425843
83322.32896256485,86.39599849059339,77.80387203963552,115.69396278689997,30.411197988408382,53.72384582833786,15.022672132743427,10.266931387108661
82281.16846045363,1.5708522148358615,180.84074478071477,199.44354390605662,25.542556196259824,76.58868954658313,1.3687023557399103,16.192081042090987
10924.849313744971,19.28682993775787,62.55968990997628,183.8144208982575,30.314316838755293,11.487643443264568,4.305327401056455,9.128650272013786
41869.40324714375,94.87467474134193,118.55372673587011,182.6735490876225,36.13802158520452,21.48163460206161,13.789936949249865,8.78072452003902
56422.9320024636,1.0526879444501462,59.34324043834235,3.7432210294649826,19.689199981354673,68.08319460282127,2.802599872806444,8.099089782288182
91892.61763264403,87.37632156292722,205.3063497914196,167.74904595975383,24.016106173690066,69.31662431018194,2.584233085544371,9.539466290140394
23351.78793405957,36.26269397919722,8.668718452453074,153.43439061177585,18.182342698498648,1.2648577743397875,15.721253870317804,17.77318420385415
12391.420830866162,55.08410395137598,40.047392856471724,212.34394651918439,35.94813052687835,91.16084973400265,13.229052627117106,1.1934390583995313
9527.923778435354,53.45433267300974,196.80430136360658,81.02422572456065,31.179973750268438,52.952818880670925,2.8521542835065206,17.12422505526767
70864.5016447785,92.31080583847336,249.89644209102727,8.557474291918561,5.359887740812976,15.962422934767876,18.115595865552276,10.28256491053507
13649.566009476177,15.403919027476576,107.86412131751483,81.75225299897605,47.08171520821158,18.93262796275355,16.94032109490285,17.01251213334894
60042.588750625684,46.34309669877636,62.01219094349282,17.666702629801996,48.62396618785892,71.79967337998922,14.907430789907979,14.706331670004136
47850.3070953358,6.420685069675028,238.36110024485188,95.4192196266098,46.36734660881181,10.251482129047593,14.33989622026406,2.2769939923447984
6102.9778095542915,59.28706168232869,58.803714274202115,51.85221276512552,39.497807774789756,15.060569894568491,2.5991891909889437,3.9450317589425357
97010.21531740147,6.1303420057962885,29.5552902922613,220.02272621934392,7.715124858164132,50.9146200305307,13.94840066715427,1.098876734050071
82250.66289206888,58.77489905421373,29.547695256306934,81.32535876858825,5.439346046178808,14.579848206187986,6.130897305377917,2.039509022693431
76536.23099654226,55.30353351433448,123.34275897688126,230.74136638160954,34.22100419552753,88.83432972964673,9.033876447800708,15.656878337020608
75211.31362539844,43.37259352927701,238.18346627206026,139.43860982850575,19.629521977163346,55.179478748092535,1.7865300920140696,5.475546386659478
69429.4543654165,59.14492862285663,142.74395833933292,75.94153418880572,36.338541244271724,44.18575600501138,9.269110850134327,18.10496485980964
68676.72632266338,21.42022069436032,123.93278641171254,28.75188337232499,7.468418872429254,98.73351227493592,14.01473266463277,15.282752822779246
69922.72564286308,88.96724227704723,31.119242939066734,139.68838802126345,34.09839106248713,54.48004883152676,10.741261569454393,15.598635545199157
46327.57265173002,28.769741728881637,110.539069868786,39.77860900225905,38.313579651088574,73.3081731850949,19.007332856555397,15.485922699705267
26121.65651901881,39.084219084656944,25.83141871159269,140.16899701730338,3.0281951339950255,3.776242219461264,13.125094794005717,14.025803728162138
78640.39622940226,9.332184753454088,191.97090456315502,166.57959075026983,49.22956147014613,71.32450493470719,13.420828105170001,3.4786121031864115
47348.59303838731,16.786499614619075,205.87508829927336,240.78616493123616,4.309450571904675,21.096149397092177,16.56218415419933,17.348054816004733
70589.50762678483,64.18964256185762,137.33456683160412,80.49275408461558,39.25842841477058,15.744079647672175,1.2163070849457478,1.466859950165838
21449.52121478231,5.578731613843219,132.99338409823855,188.3041439110309,26.207475931534688,32.479979009926254,18.153277827922423,4.8781646672172
90797.72087514894,71.30275279981304,143.83916399781532,131.57249664891077,36.73912282705222,73.37404718183879,17.432508800191442,4.874814491486169
97460.14682633939,81.72240042449646,42.56123732739409,153.97716800037094,49.20235381896899,27.72477182299529,5.768134700413098,4.164989088932085
58307.05784885277,81.79494816963921,40.86915843478607,116.84399860579425,5.362552850532777,38.02859314175331,6.096221713010693,4.689459461004635
65786.89877960322,11.685942535250103,198.87016295450394,238.92229605782936,1.784252072909477,26.440490646357894,19.18890575937208,18.40626621341469
45780.67484953605,79.29763537460622,166.80410165284292,143.19079311770585,27.154852666020034,6.776666516525164,11.971439515318634,19.918793564955525
9381.413533585785,16.17550970776503,107.17582757678113,74.11348196183202,28.80822367891865,40.50833269203983,14.220832899352837,15.558706409439697
60019.60735105564,83.8381695216022,50.63332140484109,141.12128534445574,4.3423263800282355,92.58167785780124,4.92798724748502,5.027573974265655
35285.552530348126,27.552315185036758,104.97013066268356,205.51248502207025,26.550463134239,12.927768186796833,8.66196642979287,6.201991351323965
47264.605646907396,42.211409125010476,71.98006376695476,75.50367581385268,24.916727991575808,37.07276264088692,17.307012079432255,15.373939308754638
78325.53585504336,56.14865988302487,189.8942916662232,116.18874087395264,18.05665613817477,17.763784318395523,3.8969195747760637,6.30039207195129
73611.05166447135,47.15455136892106,31.01070390652861,222.54585185128389,28.742644234663654,92.45708253638504,18.9022587510654,8.587223707272504
49250.52317518741,51.354874862651855,148.0636893948579,11.027964918444692,21.862566190894235,53.87929893745476,13.854358307568281,10.82602694408128
