random-seed,%_EEv_upgrade_at_NR,diminishing_returns_curve,%-Leaders,%-Stigma-avoiders
64394.94843747898,0.15347321591574584,5.9921827611563385,21.917165270308484,28.268723866942995
93880.44902375611,0.3411401929481201,9.70980529142825,42.52271494886568,23.265245764845154
19357.553404059912,0.0401937422565043,9.310428478888563,7.9589079609394755,24.141851793192245
27971.084019354144,0.4885587712705651,1.2035028694121102,6.848167745184178,32.53346627634385
63889.93886877058,0.18286821390155208,7.759500753908344,38.98916191766039,33.26449486517412
25756.08091759051,0.431482432638328,7.811451308410879,23.14495319596562,31.606590700876488
60168.1870330074,0.46234097890523695,2.058015748636917,39.449219244967125,24.344133146324467
31544.01231234977,0.09438002389256687,5.307112385620682,6.1189689763742035,47.77682472811638
8507.771005107064,0.406464261593435,8.92465180649128,25.78718637495242,48.783602982567395
93864.05780000988,0.4684978187545846,3.1004997948694073,31.465946743234365,33.972371057075335
68108.17339713045,0.2759014498796092,2.8709814773335953,38.11689630430146,16.179558017784487
99804.65679528186,0.1056053969268742,5.340352645643014,30.779348977561693,31.668127458253803
17698.577105042048,0.23651444700600938,8.046255317765095,9.787801751538204,29.876562853184495
45258.493110981355,0.46771513034372986,9.112922857283257,10.21694034080043,49.77362103129843
84036.8879207235,0.22790928281970815,5.696770133303872,45.277277506286765,41.76165544440141
27946.471933391385,0.1452744215371963,6.651977742146291,10.873417327648252,24.023368943154413
19993.901673974775,0.4017390101833458,4.535957319701066,32.12482638221174,47.11657980785894
82233.44827679507,0.41477675172873624,1.2337872736329687,4.345684380260979,39.6982879600576
41892.1905298511,0.4940946602838093,2.9049300752354634,6.2167934119443515,19.69502847309085
64587.12823012768,0.210146769767851,3.1180825014463323,9.210033285730836,43.303878996188764
82082.17499953046,0.049449921114407845,5.907357527304711,29.454680282638503,7.680401386762116
11984.294066664655,0.3752218947694829,1.202545149709089,15.148361988664394,21.200314041641565
56619.718929186936,0.06379102922368643,4.138922386218916,33.41180445212692,11.931727726857693
52706.954816935926,0.4141996831421727,3.502376357622661,22.189295014024175,18.161314677078305
40380.66922663402,0.07412610746896833,5.66213170303343,25.896371836105587,42.57805339638542
16566.821261983274,0.29530424980738085,7.371512620715761,32.50617414919462,9.656492040583084
60348.14652773406,0.3178567033173763,2.184160201905482,27.08528176369497,15.181807626782675
93018.5614243774,0.16501377357400523,2.311657143890694,2.977473166721496,44.05571113728745
20941.422828162722,0.38283519659058757,8.797932124129051,9.884521644806934,38.0209807347591
85126.80451902693,0.48552570716359844,4.077131781131666,32.52529724302171,47.086422290117845
71838.72951908341,0.1816834760435852,2.9058446461172944,26.130969897002434,3.3507356078743236
17854.764535064125,0.3199087668724399,1.1229837390832453,17.55794309537562,28.094426533166327
25841.20824822088,0.27258908454905395,3.280234401569379,30.252928752302516,18.20286901091539
19039.00605937155,0.046219985675479115,7.232916613763523,27.675916921363026,2.6971106482978553
61137.00718953839,0.09275077104278584,7.329998399652922,26.715467197388964,10.850248319261308
81440.2233911992,0.4288594498868294,8.823529877218906,2.7701738135688725,45.72762325844527
85740.91929312746,0.4534695974199333,7.547508166316217,27.19263088014472,41.59413402681173
89939.15658447804,0.46706684039604185,8.787160364062622,23.31698892897824,14.512340988375216
15966.5889695624,0.3531229249202463,3.986389856776303,14.860655485316299,8.193067535870643
73059.86971458864,0.4707977960355426,8.412876407090696,10.268723790619932,20.443170986444933
84525.57390826402,0.2937210543490593,8.688426309972947,27.034349751021917,10.719353575913358
8150.408858840389,0.4357517200219128,7.155853336453577,35.41452570736789,25.667893842204386
3170.3049756017135,0.10328650252943873,8.489942690151796,30.23073338958464,32.72447462433814
41335.70260771793,0.47541546974781024,8.72653788908957,31.81143807191892,29.874239126949664
19165.69941438482,0.4873060578281992,7.8507588486626565,7.7881044775823955,39.22204400284675
94435.17612394276,0.0815021846458905,9.84283475700584,31.2669468265539,36.38630765782125
12265.718207110243,0.1279199843085095,4.987158224132372,48.49525903155836,29.76057726008169
412.1974413732397,0.40088730147466567,9.313003029558768,28.809149322826066,26.64420328760339
34930.39321491654,0.22878538758373593,4.6447994667878625,13.770536542726676,25.09599895574117
59390.37010228248,0.3644049977077347,4.251772266717922,6.875904247282363,12.30777825445616
30659.852298480182,0.3485265327568442,2.3435705769428816,43.16037536170653,7.6497023051288
69717.6922138648,0.3671836065533029,1.1985567651760072,4.2183961370450564,10.217531666698447
55802.36644533945,0.04482262212599877,5.9553506729613765,48.29545873380599,47.67086798806595
8230.073541052698,0.44052582232092935,1.1364951348531567,15.54625981756049,26.028025679202553
10501.46324197949,0.1540467433754037,2.693601281856229,44.65476595242884,37.73341880141258
98259.35109133457,0.3706217049787658,8.301315827375376,10.15177443418095,22.15887926152309
68911.35560041298,0.301147842339624,2.9512476047742444,9.085018237394118,26.402944414023565
25564.183080510044,0.2248043731379997,7.9131025159877835,12.224492182186962,21.768769912631832
87950.74124149355,0.15596441065233635,2.5046235725318424,21.106927548785517,26.97197158290203
78857.76477437766,0.0690261812488179,5.624269786930487,16.557134210130684,42.79749974224982
98711.7120677211,0.31653532986083605,3.3498285966534214,13.974638346897835,11.496756184284987
53819.81196463452,0.39654377457846923,3.441449744371787,2.8565166300829716,47.62606900842464
38275.67007847514,0.13602152560810046,3.2036600238296744,28.29541098009443,37.73360460724706
21388.430277914867,0.2395156909374726,3.8629165174546896,6.3716738261176875,14.766454529605385
77110.45529239299,0.13825858040919672,9.827247341229915,37.19330786609998,32.91540402301629
20993.278462287057,0.0454264134715481,6.409188272493107,7.481701049638789,8.941504679259662
11567.779302608491,0.44700695923058303,9.377047346306183,32.331604684140615,18.59776449691177
74761.41272433463,0.476978818778223,7.237499209488248,4.62057450607085,42.80385535479966
51022.900604579096,0.191204157750172,1.4670537645382442,18.365525979169043,21.669716214349005
87361.67889027888,0.3576254984573777,6.240629757312463,49.03246283264606,28.496777799908884
81811.4636608887,0.4420352143466235,1.3971107522239747,24.991468241334836,21.145052611743782
75679.40468990633,0.14805842168054112,2.14601492253053,5.88965341238141,45.07413142634489
74661.55507864708,0.19138006321712267,6.0320488616586925,14.007202860466911,4.437193773544322
67807.05393054559,0.39731062364778663,6.5297024292424455,45.36155791887313,13.638022933887235
97668.71317594047,0.44826739742249677,9.458127177619625,23.06669422005155,13.109137401705212
8422.41079741593,0.3007615375760177,5.5746944767940345,25.279722791184064,46.65148289318887
61374.32772737292,0.22859049596426265,9.981540781354338,1.124145533028103,39.51638490759453
88711.66801914743,0.20359718440328395,9.545039972854532,12.195887708787664,30.109802091350236
5542.044787036893,0.21295633550086907,9.923994181748029,10.82105388142627,38.17935650447153
81978.65964606471,0.18350190620337484,7.038516777236897,16.27719335754056,19.221492821057694
2947.319422361045,0.39196507551172177,2.182141693483975,25.772928747540995,5.454428323525024
27461.694434154946,0.04394581598807972,6.966296497924141,39.893358764868154,14.681687245246678
33818.7989521784,0.2008226563825055,7.665615613871885,36.55947101354162,6.417941223950947
62891.69337637473,0.08097190902045259,4.107213598446048,4.002494131813071,21.719012548674968
43315.576137203294,0.3664299623778671,6.254016040672088,32.14809263416561,42.20067295446
59758.88017697519,0.48234424718811414,5.831421136793402,36.10636017328885,28.18907343243465
30311.985638451326,0.18549073307963465,1.9252848125029516,13.012413866685705,35.88674476591633
66596.91241777629,0.27844007620006994,9.603410632621754,3.9309750802412298,2.3526844454012874
2202.9980521506945,0.012986071138415281,3.8291733106458006,41.917967206792866,15.037336838699426
56051.092344243254,0.34480941200679477,7.496269357826426,35.009977174412384,36.47528542984197
4446.725561492671,0.4697172129923747,7.773703159465242,20.656525063088534,25.110626722969045
99361.28551075832,0.4324535060842811,5.103287719920332,26.68310210555062,13.943786994391722
32758.564375275288,0.14096441463044526,1.1884622733229606,30.940404836692373,29.630447967361977
49605.34563865704,0.26446737344778076,1.9377480840725976,20.628059769163293,3.7315567325384067
24311.777930651617,0.4739602626966378,4.4504442059573375,8.948260374351122,49.36654217387036
35713.49518531541,0.14652479377466293,4.694132161442753,19.630119944738876,31.288610851682517
26103.007477773866,0.015196736834547954,6.870438781315415,31.197682402396115,31.739086659972024
43252.11616132401,0.2918988670331101,1.259589040921913,15.068312185824944,41.315893278241234
73076.11327320842,0.38801622562398347,1.2944672813427454,6.241456813867451,35.810910375700786
8367.060311701973,0.18692014147655048,5.45534429571234,37.1963810027124,2.6955380460901965
71062.23763267441,0.4468100389318651,5.183326959799334,22.31848390805835,41.07388901309491
7954.738714500393,0.19148622259765224,1.7223203396468585,4.374239813697118,24.29948617767307
13582.125375658195,0.26830257739138513,6.681630392632859,30.847791243909576,6.473415182168757
12660.760229404876,0.38561842680410297,5.737590541203251,24.451603742352834,34.00873145299804
35897.99171957106,0.2675302387766659,3.7906872181083218,4.965105047193671,32.86075677472161
98226.70363131029,0.20090687592572348,2.040218853665106,8.496144211269435,34.39346293636323
40244.679390215904,0.28792705368070753,6.483971371725618,31.378696010602543,3.588527523431918
35860.838518636876,0.07215132381853857,7.645952290332669,19.144111333110306,45.15949084259167
11813.827505483581,0.14063361689773055,9.919572405092925,48.04574127814622,21.061910906303112
56510.184663478525,0.2824278978056688,8.697046701238387,16.19471729594872,36.55237118578802
62438.348910487926,0.055557615906037625,2.7321504305722946,27.001862919989378,49.30969382910305
41701.64404491374,0.4186340470366013,5.614237903967712,49.57344471218251,7.168789946510003
34947.10298931694,0.05564094790237723,6.930321117790696,17.070404083665352,14.611465692002136
92712.60472451124,0.42056058614588027,8.78513639241436,42.427595268307584,43.57587375740034
1637.7433431628642,0.22392050355796703,2.4445888600185692,6.574050386860238,12.085484135877428
31320.23289636669,0.11385848310933534,9.339050194079629,49.00718457161281,40.21309076540968
23167.003048276296,0.4627270730222329,5.956158362786559,29.158233667901246,7.166154779471167
28143.593940570267,0.25706433208622426,7.060902100103351,4.524999485969047,10.103369004948533
65708.7001271141,0.10494101667668793,9.521722319649252,24.16175714532197,24.15498777717222
46232.15401249064,0.3730898167718047,5.133509991658215,4.549766383453429,21.64902757744866
6484.6769732314615,0.10475381392911312,3.6116966538176833,4.419259388210912,29.07485215842934
6224.134566913714,0.4599639056071189,7.813213333964368,8.955769618031638,46.189924060101724
85512.35196957196,0.39113229396028554,7.114963456665842,1.6103727364601954,21.850896865969307
27326.04613220295,0.22064376124243987,9.418078285140943,25.449953538219216,38.509218296616666
30528.47285206203,0.4178473854114805,8.250052070854412,12.397036189221446,17.95756544802769
51034.83550035011,0.14442999900687717,4.342178351253379,18.38925461717246,48.66016828777391
70607.41377434004,0.14443140407797112,4.566257733895552,17.352938438017258,16.82419252296262
42945.7875305046,0.42918856796164,2.0331756647551478,9.797469156352058,8.597345957340062
64084.202255801494,0.161558870757589,6.695006697919574,8.883562777849484,33.764328736728594
32229.294200228273,0.22565491458342446,9.406510019938127,44.12681952039001,48.959322708160514
93793.650902276,0.2886137275833433,8.592275876334764,24.56358835821338,28.506364977259118
35182.66311706315,0.12311965333653575,3.5086481804822256,2.099089398380785,24.294149439912047
27807.58945991773,0.061223672728678666,8.241508595434816,24.815022708672835,28.243364534495065
93886.85632612465,0.20841792165143214,1.8729356338231373,38.31165564733533,4.0288303934382235
92381.67146937059,0.30733358051964843,7.287176847469022,28.758105485628633,21.63309237333649
42088.36732064507,0.07269820841258562,8.338967714540926,48.199702080506796,11.255496578969773
17252.00647821591,0.2755472688271535,6.188420343072888,17.268652932955174,2.44357076167129
85734.47782323336,0.2685461870746548,3.42377991561215,15.631917531155255,22.63838619459223
54940.92868213506,0.05625807734921261,3.1616066345655156,37.113597924401574,38.46033639555164
93691.32364762292,0.2870610107965712,6.112302373036878,18.219063912621397,15.012329050957856
48764.954062322955,0.4858918926670352,2.590279310594652,20.901952025213674,32.909997084365045
9588.26572295752,0.4116945073554016,1.0813793267046932,9.301897626406298,5.8727437432775815
48581.067160697356,0.46827196259761217,6.2186258247763915,45.542901034236955,18.7836392902809
61774.088786686945,0.3316883674791722,6.329333108182732,40.69638389944331,9.30963405024093
34272.288367160174,0.1669798769765409,9.509532114890646,32.04258139839021,15.628415202832029
87578.21776778567,0.025592975266586937,1.4494445815032855,5.458079641049452,36.78799293555114
76359.01477215589,0.4091424759553652,7.702440213346979,26.521178616673748,15.07418719478705
65007.6416404186,0.17590642514593124,3.8737207140365655,41.249738008750164,1.0289364772609753
98568.32691758,0.3251026109265152,4.803647079511432,37.35386161105969,25.27289677998139
89681.94670974855,0.4223772434535682,5.200784257213632,12.648774244410054,10.72119796260363
969.5394102204668,0.24159151266230897,9.80382149603371,12.644132975339271,38.68178964360323
1977.1097193487894,0.055817439587339666,3.856411228604668,49.46563312099675,11.654151850608283
1330.3317123363731,0.3689631156656307,8.4617283672514,44.58668736245541,18.98762399715073
45473.02063675827,0.29056992776543356,1.4683346524964906,33.924444384289814,14.079326929567209
40882.919437861194,0.06778021589163247,1.2067902904316594,36.394114101133084,21.19169858573274
94076.85942710847,0.2567780304145011,5.558062213833824,25.403758982228027,29.251157844374834
22422.116203132875,0.02296915828326059,5.480194080755362,9.348632560754858,49.943037768220776
61340.51811689449,0.3962218410308747,6.852147184215799,40.459638714881116,17.788850998992398
95410.99678526446,0.3335048617261166,8.724403147618977,29.935178903548195,14.88574907787942
89185.92615838053,0.15164285210853312,6.782305219652118,36.35320591440573,35.75801150693446
48916.254646694564,0.0762968315581356,3.5011234775638043,3.465853860295241,43.08540725195817
55106.180687780405,0.019259514506720938,4.767778047044706,16.643536466006346,12.541520366075904
94282.6659244033,0.22649667643502064,8.790299560172729,19.409983438797816,6.908206011571574
8291.76441627839,0.16709186657219105,7.2583885593512605,33.063878965212425,30.90785041101818
1305.0522181814536,0.3708772427750483,6.1200786268357135,2.7422055349724093,32.32480634699465
76598.27772581366,0.2187636443862689,3.3283425076299613,5.1740443007051,21.44714255252163
76551.1178528629,0.4171388991681294,6.743963890521939,36.55506463051231,26.102557355542366
69844.51841137923,0.4814942244551229,9.75310284521224,26.065942987248906,38.6284707588213
5626.260628647915,0.02902721077707176,3.867343012742153,45.688029597345704,20.14984513001791
31706.90595313045,0.19067431704788074,6.209880049238518,45.49709910417645,11.585499714147721
70103.09242321059,0.4064480488947699,1.0100605424691775,9.919207101212836,49.14759791231185
72612.81652282462,0.3941535472429358,3.14930368663006,10.290819840393466,32.29781061316936
44581.31693779535,0.43537410601899634,4.4879376433685785,40.140660064859844,6.675334686964457
82548.40039886134,0.4231954889346997,6.30325250508998,34.352154809334706,44.08121828417113
59214.01974442443,0.18949407930644405,2.6956589847486256,13.295283859394363,9.770864986268109
86964.72464503987,0.4090592406436929,1.8979964620642242,15.852875395023904,4.295383915639166
79200.67470475487,0.48448624396558243,6.440493349342543,23.29498430758499,49.953238110662106
43409.857039136616,0.290717192132573,2.6999611892487523,7.526221384148712,8.160064804322591
51560.224717688536,0.22815551246998744,9.329862123152777,8.877042735157705,28.79150611249606
80581.81859177545,0.15887201000109563,6.767958179345785,44.0278539035365,3.7238116940784405
10530.072895950447,0.2268322034812574,2.5826625002618413,8.014924638779924,1.9363005704292207
24551.145423144717,0.028611027911058698,9.105589647385202,32.50742579132438,37.43326696704309
61306.65763509561,0.3763339569450742,2.08985655793206,22.534297257820352,10.959155872367736
21643.901448188662,0.4701809436839272,8.172130251388026,36.862533581878864,37.82728233576442
79856.37855598617,0.28219058256659724,4.871579139204805,42.89519604384009,20.361403384527186
97447.0517198444,0.4177927721997898,1.8745762599085527,36.01910391082122,48.690271232516274
