sigma,beta,delta,eta,mu,phi,ccYL1,ccYL2,ccYL3,ccYL4,ccYL5,ccYL6,ccYL7,ccYL8,ccYL9,ccYL10,ccYL11,ccYr1,ccYr2,ccYr3,ccYr4,ccYr5,ccYr6,ccYr7,ccYr8,ccYr9,ccYr10,ccYr11,ccYI1,ccYI2,ccYI3,ccYI4,ccYI5,ccYI6,ccYI7,ccYI8,ccYI9,ccYI10,ccYI11,ccYC1,ccYC2,ccYC3,ccYC4,ccYC5,ccYC6,ccYC7,ccYC8,ccYC9,ccYC10,ccYC11
0.0145044221738167,0.935347072345988,0.0245850094077975,1.97571695721317,0.296447550411257,0.89511418334559,0.00826777069594454,0.127827830188827,0.261152500517457,0.420274538210576,0.597295498617861,0.760919097802434,0.758756736463314,0.719767569537582,0.673783647092026,0.629286443241469,0.578773095767382,-0.280119158524603,-0.165388977186166,-0.0319821099697532,0.13375286309349,0.323857698554509,0.508499947783463,0.538127302461393,0.531199668603141,0.515606360897812,0.500079340957975,0.476978654306683,0.124990486143014,0.242827510486473,0.372012761733471,0.523551843998715,0.689813821621311,0.839872490427002,0.824881977531808,0.774088579559377,0.717193616177356,0.662315748247206,0.602238791821648,0.79193285660848,0.841795451377807,0.882430734073884,0.913095654497564,0.931533247179875,0.924145133550622,0.836464719016424,0.736753876969996,0.639473128256509,0.546536150049825,0.456018786533861
0.0253435774051142,0.976190506543269,0.0235814812168526,2.02325900995806,0.311220582853532,0.925839758062173,0.410296596123685,0.481840206302697,0.558948126765717,0.64095651678656,0.736755254443362,0.837690098365289,0.801998022588401,0.766001655378359,0.732393987820615,0.700683467942368,0.669198768163634,0.0422214380882468,0.118242901894545,0.201982885955168,0.291080326810708,0.39902321758179,0.514042364871597,0.501492088993872,0.487473499439193,0.474393179673575,0.461953364738557,0.448847553584961,0.544573114126091,0.60973758726522,0.679186587939058,0.753033904774191,0.837622958262781,0.926187772093174,0.882666984421352,0.839365871578688,0.798934724392809,0.760828380654154,0.723320836539596,0.842916335425271,0.864577830770761,0.884627807045247,0.905887237211579,0.923670743311847,0.940054869839775,0.882931993755548,0.827806819578174,0.776325113950066,0.727928190028928,0.681253195644478
0.0260429549299739,0.922277052802891,0.0255670773124567,1.98469386249622,0.304776402520663,0.965081984827705,-0.0552300195766119,0.0553672666533755,0.196124765188303,0.323378899141923,0.467622892529941,0.632083070387993,0.62426888760538,0.614245110120126,0.601915692210959,0.55223566619794,0.511406851574534,-0.236151477275533,-0.128140766297884,0.0121167338824959,0.142075565903742,0.29182523407599,0.464880612326472,0.470803270204295,0.474408755730197,0.475758738660355,0.439563057357953,0.411267273185842,0.12566239783391,0.234454490378633,0.370156619190807,0.489722131338453,0.622840871961768,0.772326940525535,0.751251515117821,0.728159872476281,0.702803961376449,0.641762642232173,0.590163293789853,0.81510184143075,0.860903844234161,0.906356406384028,0.932931155591463,0.951833293906493,0.962724942559803,0.897155351741604,0.831403083623027,0.764713379838115,0.687469843570596,0.617314862872026
0.0139248511766689,0.913793066199097,0.0264887978718884,2.09233304217723,0.281898417458218,0.935907383228822,0.0375658206151751,0.0712542851556937,0.141403203610335,0.245360712965923,0.394158383569647,0.617682468464763,0.529175743256435,0.478615844577262,0.448700612142934,0.43836785561491,0.458539614853467,-0.257794766048754,-0.22685449859591,-0.158682679559245,-0.0549028583064574,0.0967992241853747,0.327470172077179,0.259017217928929,0.225343915650289,0.210522948593986,0.21421787175762,0.247988523436128,0.214040349089607,0.247616324087101,0.315268090134264,0.413862053674187,0.553074256938297,0.760517086306469,0.664552022101666,0.60645033154631,0.568989748024607,0.550725498276816,0.561619489156442,0.842130337920245,0.857900461670571,0.880172762859076,0.905415317770431,0.932635211153399,0.965671942585948,0.888037661460521,0.828368874651654,0.778669434106999,0.736639271706069,0.703078591156017
0.023157826387051,0.936313034166106,0.0248224790932413,2.09770784639833,0.291860669493021,0.960940021077208,0.111063399647496,0.236445018221976,0.356845764097167,0.475304929671266,0.601473221368884,0.736102496250747,0.765166759593559,0.790556777140068,0.813040966223808,0.822127115421291,0.809922925045523,-0.069707483525341,0.0573038323725725,0.182400718309437,0.308428558805472,0.444940057772844,0.593077115164428,0.639655623613609,0.683424679776249,0.725050769614525,0.75398020821366,0.761594896561971,0.25999153697357,0.380421269265708,0.493432280596986,0.602140220153013,0.716002647085455,0.835421766282099,0.848919592334075,0.858120468389966,0.863856631865669,0.85598723290009,0.827456045843261,0.872394103352618,0.914753225074034,0.941083109653054,0.953480007347587,0.956228094120709,0.947839051765509,0.879142098244546,0.805022695730445,0.726253240061055,0.63894583390211,0.543289588433353
0.0139333413850074,0.906476926752403,0.0236942809911066,2.10173644333077,0.311059516333728,0.935226557821171,-0.00153992375720706,0.0785218222736455,0.194277039551212,0.342734793354011,0.490046413217985,0.67008432733284,0.67098560170494,0.673006289049436,0.647249262690809,0.618260711242832,0.617422187966174,-0.246529669320017,-0.171331836577546,-0.0597209302035257,0.0915942760720156,0.2466621754476,0.441440857133024,0.465385430641333,0.49083369590292,0.487841817180951,0.481116357410574,0.501685292014829,0.131708318246986,0.211863153548879,0.326182747801119,0.468355914670769,0.606756015142437,0.773042081318728,0.761386157604096,0.750605044101846,0.713291587964287,0.673122552307705,0.660671669494998,0.804093814116543,0.845182956351584,0.89510590969308,0.932293014672457,0.953032217190647,0.961099758464747,0.885705419801409,0.809400222568828,0.726556634407305,0.644348128227322,0.573780320195796
0.0153492317252839,0.945693709690738,0.0235239119920618,2.09099827640099,0.313208075951831,0.898216848584097,0.1681790347945,0.260696808306665,0.35733067106007,0.456797934751104,0.565820522991235,0.677815742933563,0.688541340390248,0.690665865615929,0.69141980785589,0.683935595619937,0.671586277880409,-0.26864596746680097,-0.177197479309519,-0.0787852212035544,0.0264695840525859,0.144996278478495,0.27103811655464,0.305662894395826,0.332650473489379,0.358605697153859,0.376908540547594,0.390416935544285,0.335582095056741,0.422862272021073,0.512847635087709,0.603861620144103,0.702333035872532,0.8017467768889,0.802091775646637,0.79397093127097,0.78442593749264,0.766909589670638,0.744797688855506,0.918941103964596,0.935451295640002,0.946777913982186,0.950348241032796,0.947801087900299,0.936428962260911,0.889237943879384,0.838744997122032,0.787348481807018,0.733479090907405,0.678712009155376
0.0187703269392508,0.94686069370529,0.025379915444575,1.95690994047853,0.318498398895543,0.95559056495953,0.0577348770276858,0.134092843915766,0.228223489039516,0.352249355623186,0.478246073211337,0.606511274464761,0.591777541302315,0.563258180250387,0.521707236314856,0.490418403927369,0.465540478544161,-0.256546619267631,-0.182514538925299,-0.0890688056795795,0.0362183507587634,0.166538630881417,0.302082989349037,0.30266098235353,0.289214439619379,0.262813350604643,0.244713910895578,0.232405548403083,0.291638154860347,0.363798870778739,0.451099835930926,0.564485583987711,0.677365298245762,0.790094298611068,0.764895572746805,0.727168764715726,0.677369375051302,0.638518070697481,0.606047338886717,0.879543567524817,0.90087583414748,0.921144098034971,0.941871645980143,0.954523729958794,0.959453175111116,0.914274823170632,0.867065297954288,0.817098936049926,0.774552141762439,0.734969292928332
0.0165447540198779,0.914002936647125,0.0254943763174675,2.00727476286241,0.296594296176424,0.979796251853591,-0.170366743972369,-0.049599362977597,0.119560136828564,0.308782435761477,0.505052717894706,0.706474701158748,0.699174556705486,0.667796974307187,0.60647263346646,0.517240927122039,0.442795933020481,-0.24120064515706,-0.124405739572622,0.0423866744184312,0.2319410315577,0.431264008104588,0.638157034585937,0.642437563779395,0.622491508042459,0.572069701569995,0.492225960875869,0.425822413664659,-0.0483000609341084,0.0768107472392379,0.246692115702407,0.431724330375332,0.619106423597853,0.807485489322351,0.780903565098138,0.730956639576569,0.652525125524503,0.549262168404224,0.462760255719952,0.59725631864216,0.688318626614144,0.785515333038114,0.865948140734473,0.92366394457441,0.9606950803488,0.847520909136251,0.725127010568142,0.594527056222331,0.465979189891085,0.356747225334362
0.014849253372862,0.914110330922388,0.0262925500227668,2.03746259001275,0.318311025830267,0.946180630333593,0.0248653368337659,0.0938648755475474,0.188533728395253,0.297217102289863,0.434270567644099,0.602500024863923,0.575870474552217,0.558338798911888,0.54586474342596,0.529626784545125,0.52155303284169,-0.267887932692976,-0.203371896407545,-0.110478781063776,-8.14373239710394e-4,0.141380970027486,0.318330991150591,0.309568734545349,0.309337486185362,0.31394737798667,0.314211927880528,0.322061560065561,0.221877744825467,0.289889788825827,0.380237382058048,0.481912706644452,0.607481661991784,0.759981047524438,0.722793038376828,0.694556223853976,0.671228612687826,0.644750936688657,0.626353588848115,0.853905287555956,0.883900455386088,0.912382951018537,0.936337419503394,0.955237155441672,0.971459794126153,0.913153068853281,0.858730955412429,0.806182673732848,0.754390187260867,0.706287619842732
0.0164984368416131,0.979138590270573,0.0250377938646625,1.99477323533944,0.286942703246113,0.970306983930157,0.31466695828992,0.393920466075494,0.472536965600289,0.560244251462407,0.650004831839663,0.737068952364246,0.729002733204332,0.714819746162166,0.697727512906693,0.683998305738912,0.663639403768539,0.0159235623635383,0.0987136239308504,0.182804301952967,0.277340510445123,0.375269949405713,0.471517485709124,0.47835225271208,0.479042046221599,0.476649580095348,0.477228639318506,0.471288614459468,0.543782002877233,0.612825360297007,0.679618833771054,0.75351372770307,0.828121217499405,0.899401242570886,0.879217670837575,0.853494352703357,0.825273820724728,0.800449949593093,0.769500078530821,0.89529751480336806,0.911917523575529,0.923191213188324,0.933854929192939,0.941639495565608,0.945849598658751,0.903695630811632,0.859610024406271,0.815028850350045,0.772588830962478,0.727680868723365
0.0157838346947287,0.929073625084378,0.024808406357498,1.91495149134821,0.286283014054808,0.921099612669686,-0.212348484332526,-0.0962135056158901,0.0725151774921287,0.313062006076965,0.567720863735523,0.834576437182044,0.73751627916083,0.601797660183479,0.438449435875974,0.304473263877561,0.186688927291455,-0.357008793334242,-0.251723649670446,-0.0884198134713817,0.154200132944304,0.418284836195611,0.704885584296946,0.636911033351083,0.525972114433838,0.382752008918378,0.264195018954621,0.156786185214463,-0.137554429863187,-0.0178492117044027,0.15095557431891,0.386762676560529,0.632828955356509,0.885802098936823,0.775862034292726,0.629989205981666,0.459213035415718,0.319683236896168,0.198588624720196,0.476146976089485,0.57682108076634,0.681592901387081,0.791599066510716,0.879036432073407,0.931056210747194,0.766574794875935,0.600359012727369,0.439221423326806,0.31143175922472,0.211850083844974
0.027305321613187,0.973588185292598,0.0239927494331094,1.92120358471633,0.311448648368146,0.902877620899111,0.268599007456014,0.349884792825445,0.409960354181374,0.507501953127191,0.662053356588308,0.831493307170618,0.736638213762858,0.642029606370041,0.589678329537386,0.565917943145153,0.515279398247254,-0.0546774159103061,0.0255757193168715,0.0861859182532611,0.18773830348119,0.351656498995555,0.533773160605534,0.465188585472208,0.392514524017815,0.359750251449969,0.354418533167423,0.320816223420032,0.390490884065132,0.468074772905053,0.52487018494979,0.61576817842294,0.75853009860482,0.914035300668069,0.812989700563807,0.713996193138267,0.656094803103286,0.625815631063748,0.570609428264238,0.768050737277009,0.798696806263924,0.818640826554013,0.844471628852955,0.87912124048873,0.912089979433486,0.824076887593953,0.745188907135384,0.686007205846263,0.639262231825592,0.585998200109083
0.0181167535366886,0.973672007528774,0.024501068939385,2.01213707029759,0.306752678547597,0.912766453652535,0.192497632758435,0.300556363945211,0.435446970663673,0.560748071336196,0.683048607710523,0.809336611564746,0.764441432868639,0.710234235501539,0.642851882236998,0.551784029123007,0.473873104411153,-0.197665108657262,-0.0892799185842554,0.0498308370738044,0.183691978699058,0.317549179821129,0.460756118164182,0.440540440833969,0.409577882019798,0.363236736980897,0.290345770553627,0.227516398550808,0.349695694889338,0.450568577852677,0.574830291183536,0.688239457405005,0.797539926128512,0.908235004645923,0.855529142063081,0.794742523690943,0.72259820782424,0.629558498603453,0.550164752851922,0.802933284675897,0.837755182336983,0.873994417150523,0.898859515146047,0.917058513071822,0.926397766741518,0.864877649383938,0.80302407583818,0.741027323331367,0.676693362381704,0.622543734332827
0.0221613477455173,0.910343889716477,0.0243405279622274,2.1471891356607,0.319255581890261,0.890590997153526,-0.236814268352602,-0.154601560801732,-0.037744677933615,0.144410209089119,0.442839485406499,0.818179918660244,0.649144001312594,0.47211705991891,0.346891204377147,0.252080586425266,0.149882580316751,-0.387424987700342,-0.318593087639177,-0.209468598089048,-0.0312010747661532,0.272550931592512,0.66931617318006,0.53914173304194,0.392268240093385,0.287565544285753,0.206929677038301,0.112272376421611,-0.176944490430143,-0.0907592320995129,0.0274889111218272,0.208733906209923,0.501264686775574,0.863633015563005,0.682150371651692,0.496063913944337,0.364733710122647,0.265815506000403,0.162107342748492,0.470961569306547,0.557438342607521,0.637389458927147,0.730931239911266,0.839676907998494,0.920374246553824,0.699366755608847,0.508053917148304,0.375794025475199,0.280848982452448,0.2079644481476
0.0164232563966885,0.957776283284145,0.0245250459306041,2.09700997654027,0.30077307277055,0.949020960506871,0.217375829869854,0.302672545444954,0.380594901263932,0.467924325644575,0.571182886304933,0.676700258857445,0.673614004342287,0.662860974435716,0.65985912994962,0.658249225443293,0.641575441041427,-0.135316669642498,-0.0487413365744048,0.0329767204944507,0.126265143595283,0.237315262334173,0.353525418107017,0.367455157890412,0.373934363651153,0.387785085863414,0.403022862468534,0.403633740649163,0.425757800209666,0.503890468559579,0.573595098289343,0.650629081646094,0.741239535481302,0.832093390262727,0.818402555936018,0.797478016874538,0.783969365438178,0.771752141434476,0.745314238730407,0.913768926005354,0.930626706190006,0.939598748117951,0.945482609716841,0.950615598699749,0.949180218992234,0.906828727747088,0.862151820713355,0.820219920887973,0.778626117900173,0.732433663944022
0.0175797385208937,0.941244202497295,0.0252245533652994,2.01543507145396,0.283424948425465,0.887003868041452,0.054454367642459,0.144177477513648,0.231189797668706,0.331110822046226,0.493267744350597,0.702944409613521,0.629358005097184,0.573797638863319,0.557124044920208,0.538230917619773,0.503072949019689,-0.320665116356381,-0.236137202274433,-0.150212446694263,-0.0470128891213916,0.122661517857596,0.345831596793531,0.30219608853919,0.273147225410774,0.279770307616791,0.283710542942212,0.271166686782895,0.203657406231358,0.290962527292414,0.374029635284793,0.46758624749208,0.618524785043163,0.812167253574253,0.730157821815349,0.666659026082129,0.641389177467567,0.614199340332885,0.571653281298607,0.845809728249241,0.874401028621513,0.893329429233385,0.904982263991124,0.919000029700799,0.928722428992547,0.848055444018079,0.778468319677303,0.723418151202072,0.668978848578544,0.611942446264658
0.016025925622955,0.957825630142654,0.0266749306434119,1.99392904081829,0.290656885064975,0.958735681585964,0.172078150987932,0.263451733318954,0.366222684411321,0.481840276551201,0.608145011009993,0.762223168625442,0.720518766434605,0.6914842050365,0.657795726177444,0.616892957859865,0.582424779778276,-0.0345936439457272,0.0553904687005413,0.157696761634658,0.275988233576488,0.408014072061342,0.570740487757282,0.55056231115599,0.541925531209227,0.527562692644808,0.503737362433776,0.485938833868727,0.326411502834191,0.414602232531314,0.512930517673777,0.621038492506312,0.736939428092893,0.877014628053807,0.82034791288427,0.776644953771207,0.729348181458633,0.676941040114759,0.63098787315594,0.7606495405006,0.802003446471366,0.844841242041208,0.882337949180295,0.913931634863657,0.946887606375881,0.858108007751685,0.77819366348092,0.699997237336077,0.626425340620776,0.556802680478066
0.0274525376212411,0.961494204384908,0.0247780865862512,1.952394448036,0.284718061380365,0.888746463528402,-0.0319776198904479,0.122493993463692,0.244023271776896,0.401573720916615,0.619605600099987,0.884541628399987,0.74753169692575006,0.626549205730783,0.538317626784501,0.467771127239937,0.342581265811457,-0.223648133621968,-0.0730096513743897,0.0509765906572751,0.215859570021482,0.449545480144187,0.73866687474324,0.634408051136567,0.540965608312091,0.476253468832879,0.425941072821415,0.317616864818531,0.0477574369329827,0.200922330180702,0.319164010017501,0.470740071921333,0.678230496206462,0.92822532421894,0.780255842733073,0.650165555600558,0.553873614199136,0.476292407868729,0.346480692442035,0.617737409855475,0.700112444834392,0.746870291436732,0.793808302828077,0.840603000524898,0.880433165022355,0.710562723679819,0.565114744167898,0.447712259192089,0.349129063189499,0.23698834926465
