mean_%_happy,mean_%_happy_workers,mean_%_happy_shirkers,mean_mean-perf,min_%_happy,min_%_happy_workers,min_%_happy_shirkers,min_mean-perf,last_%_happy,last_%_happy_workers,last_%_happy_shirkers,last_mean-perf,sd_%_happy,sd_%_happy_workers,sd_%_happy_shirkers,sd_mean-perf,trend_%_happy,trend_%_happy_workers,trend_%_happy_shirkers,trend_mean-perf,max_%_happy,max_%_happy_workers,max_%_happy_shirkers,max_mean-perf,snap_25_%_happy,snap_25_%_happy_workers,snap_25_%_happy_shirkers,snap_25_mean-perf,snap_50_%_happy,snap_50_%_happy_workers,snap_50_%_happy_shirkers,snap_50_mean-perf,snap_75_%_happy,snap_75_%_happy_workers,snap_75_%_happy_shirkers,snap_75_mean-perf
73.91775700934582,99.27935222672069,52.630434782608674,22.89246728971962,47.47663551401869,43.31983805668016,0.8695652173913043,4.906542056074766,86.54205607476636,100.0,78.26086956521739,7.762616822429907,11.686785509367777,5.62930097680456,24.22932147014422,15.78076200974387,0.38758492671697065,0.03578981379919364,0.7890502093687628,-0.5244590066483283,86.72897196261682,100.0,78.69565217391305,52.84299065420561,65.23364485981308,100.0,32.608695652173914,37.97943925233645,78.31775700934578,99.59514170040485,62.17391304347826,15.4,84.29906542056075,100.0,74.34782608695653,9.527102803738318
88.5838150289017,99.28571428571428,89.50617283950616,10.154161849710983,50.86705202312138,49.76958525345622,12.962962962962962,4.797687861271676,96.14643545279384,100.0,100.0,6.601156069364162,9.973043474683168,5.003927188420556,18.68627717691542,6.154779560365788,0.27447484632856345,0.03731709576487638,0.4616313483200171,-0.14924448514215588,96.14643545279384,100.0,100.0,31.028901734104046,87.09055876685935,100.0,90.12345679012346,8.816955684007707,93.44894026974951,100.0,98.76543209876543,6.508670520231214,94.21965317919076,100.0,99.38271604938271,5.759152215799615
77.00191938579654,65.82222222222221,98.30555555555559,-6.295508637236086,48.56046065259117,25.925925925925924,52.77777777777778,-32.66602687140115,79.65451055662189,76.29629629629629,94.44444444444444,-4.197696737044146,5.1519246693516845,8.049244867410119,4.818472613440343,5.555524977475534,0.09064015806571092,0.12980853640919618,0.03909835427987235,0.09314516096523281,83.6852207293666,77.77777777777779,100.0,1.0614203454894433,76.3915547024952,64.44444444444444,97.22222222222221,-7.038387715930902,78.3109404990403,71.11111111111111,100.0,-2.1381957773512474,72.7447216890595,54.074074074074076,99.07407407407408,-13.095969289827256
73.13773584905657,0.5636363636363636,99.50943396226415,-83.22552830188677,51.698113207547166,0.0,50.943396226415096,-87.60943396226415,78.11320754716982,0.0,100.0,-87.01886792452831,3.572536257050274,5.608111009146411,4.881070446183418,2.104286585308158,0.016345408125717994,-0.03348334833483353,0.029142536895199023,-0.011140000792531878,82.0754716981132,56.36363636363636,100.0,-78.48113207547169,73.0188679245283,0.0,100.0,-82.24716981132076,73.9622641509434,0.0,100.0,-78.79433962264152,75.28301886792454,0.0,100.0,-80.2811320754717
88.2878228782288,98.99530516431925,95.14606741573024,14.762878228782286,49.44649446494465,49.29577464788733,40.44943820224719,8.660516605166052,92.25092250922509,99.53051643192488,100.0,14.592250922509225,6.484943540390231,5.465813110836827,9.176247035573507,1.0898490558089462,0.1410406723329155,0.055109736325745395,0.18952457043457188,0.0005286285086072658,92.43542435424355,100.0,100.0,16.645756457564577,88.00738007380073,100.0,94.3820224719101,14.787822878228782,90.03690036900369,100.0,98.87640449438202,14.728782287822877,91.32841328413284,100.0,98.87640449438202,16.138376383763838
94.36312849162012,95.35260115606928,97.609022556391,13.264003724394787,49.72067039106145,53.75722543352601,45.86466165413533,-8.743016759776536,96.8342644320298,98.26589595375722,99.24812030075188,16.808193668528865,8.05833964727985,7.951253134517122,6.491800905622995,4.92062212940423,0.16409126946214186,0.1661923417775302,0.09614495284114905,0.09275433688620258,99.25512104283054,100.0,100.0,17.20856610800745,97.39292364990689,98.84393063583815,99.24812030075188,14.608938547486034,98.88268156424581,99.42196531791907,100.0,16.376163873370576,97.76536312849163,98.84393063583815,99.24812030075188,14.45996275605214
93.96367112810707,99.04188481675392,96.31176470588234,11.992275334608028,49.330783938814534,43.97905759162304,37.05882352941177,9.709369024856597,98.66156787762907,100.0,100.0,12.284894837476099,8.534206652582618,5.781515401873091,9.703869666539742,1.3977935308012965,0.1955564581314729,0.05424730954770894,0.18436314219657227,-0.020277530621130913,98.66156787762907,100.0,100.0,17.65774378585086,93.49904397705545,100.0,98.23529411764706,10.516252390057362,97.51434034416826,100.0,100.0,11.602294455066922,98.08795411089865,100.0,100.0,11.334608030592735
69.98496240601514,1.8095238095238109,99.46666666666665,-47.722443609022584,46.804511278195484,0.0,46.666666666666664,-55.505639097744364,71.99248120300751,2.857142857142857,100.0,-45.91353383458647,3.179291101838064,4.682189925059756,5.306599664568643,1.8276513505776952,0.020456180956441347,-0.03895246667523899,0.031683168316831836,0.011569923909684298,75.56390977443608,45.714285714285715,100.0,-43.7593984962406,72.55639097744361,2.857142857142857,100.0,-44.6578947368421,72.93233082706767,0.9523809523809524,100.0,-46.744360902255636,70.86466165413535,0.9523809523809524,100.0,-47.39473684210526
81.44483985765122,0.475,99.5,-107.92460854092528,46.97508896797153,0.0,50.0,-116.25622775800711,81.49466192170819,0.0,100.0,-109.52491103202847,4.790085821441074,4.726190326256448,4.9749371855331,2.7471235107703587,0.028091777149245344,-0.028217821782178267,0.02970297029702948,-0.01686729171137707,90.92526690391459,47.5,100.0,-98.87188612099644,82.38434163701068,0.0,100.0,-105.38790035587189,80.96085409252669,0.0,100.0,-106.83274021352314,84.69750889679716,0.0,100.0,-106.19572953736655
73.17005545286506,0.6714285714285715,99.50925925925927,-69.01158964879852,51.20147874306839,0.0,50.92592592592593,-73.89833641404806,73.75231053604436,0.0,100.0,-68.87800369685768,3.4548687620194634,4.5868267453476665,4.882808719134335,2.0837827764069297,0.023005258011937875,-0.027182718271827236,0.02915291529152889,0.002724061685281497,82.62476894639556,45.714285714285715,100.0,-65.23475046210721,75.41589648798521,0.0,100.0,-66.69131238447319,73.56746765249538,0.0,100.0,-68.52495378927911,72.45841035120148,0.0,100.0,-67.10720887245841
96.87234042553192,97.95705521472394,97.59574468085106,3.317411347517731,48.758865248226954,47.85276073619632,49.361702127659576,-3.1400709219858154,100.0,100.0,100.0,3.74822695035461,8.033559395156365,6.515242105295609,7.1589026272619884,1.2310372424378537,0.1582626347741161,0.10738129027626706,0.12442180388251545,0.02188491189544487,100.0,100.0,100.0,4.386524822695035,98.75886524822694,100.0,100.0,3.976950354609929,100.0,100.0,100.0,3.74822695035461,100.0,100.0,100.0,3.74822695035461
89.0846846846847,83.71518987341771,98.44444444444446,6.637135135135136,50.630630630630634,46.20253164556962,53.17460317460318,-23.85945945945946,93.69369369369369,93.0379746835443,100.0,13.839639639639639,7.542307907446689,11.843006789076874,5.181172186435967,8.803776015448383,0.1761559939777759,0.303687330758392,0.0655970358940652,0.24104668845262905,95.67567567567568,95.56962025316456,100.0,17.661261261261263,89.72972972972974,84.81012658227847,100.0,5.198198198198198,91.7117117117117,86.07594936708861,100.0,11.223423423423423,92.43243243243244,89.24050632911393,100.0,13.018018018018019
82.79090909090914,0.5555555555555556,99.525,-90.46994545454544,52.72727272727272,0.0,52.5,-97.73636363636363,83.27272727272728,0.0,100.0,-89.98545454545454,4.566161923403921,5.527707983925658,4.726190326256449,2.24617037474825,0.03169516951695167,-0.033003300330033056,0.02821782178217824,0.0010394239423943262,89.81818181818181,55.55555555555556,100.0,-84.22727272727273,85.0909090909091,0.0,100.0,-88.59636363636363,84.54545454545455,0.0,100.0,-90.64,83.0909090909091,0.0,100.0,-91.46363636363637
78.05769230769234,99.35272727272728,72.80882352941174,30.66389860139861,48.95104895104895,46.909090909090914,10.294117647058822,20.872377622377623,84.26573426573427,100.0,94.11764705882352,23.513986013986013,6.980999087282457,5.279764582780824,23.123797078972164,8.083367068759708,0.2095541722004365,0.034550364127321924,0.7227634528158696,-0.25762251399965186,84.26573426573427,100.0,94.11764705882352,49.17482517482517,73.95104895104895,99.63636363636364,56.61764705882353,36.48426573426573,81.81818181818183,100.0,85.29411764705883,27.557692307692307,83.04195804195804,100.0,91.17647058823529,22.708041958041957
82.90509666080843,68.19209039548018,99.08888888888887,-2.725746924428823,43.7609841827768,30.508474576271187,51.11111111111111,-33.0298769771529,84.18277680140598,75.14124293785311,100.0,3.3637961335676625,7.822410713507778,13.639475897358967,4.969983977915908,9.336989769693385,0.195139724868796,0.3923443191776806,0.04148414841484177,0.27750749415890613,90.50966608084359,83.61581920903954,100.0,7.026362038664323,85.41300527240774,66.66666666666666,100.0,-5.472759226713532,87.69771528998243,77.40112994350282,100.0,3.4710017574692444,86.8189806678383,76.8361581920904,100.0,4.775043936731107
84.12,83.03030303030305,98.00000000000001,16.028618181818178,46.36363636363636,44.94949494949495,47.61904761904761,-17.587272727272726,88.0,90.40404040404042,100.0,18.46181818181818,7.728159093549163,9.960640836865496,5.992436653995957,8.452959662109848,0.1699806344270793,0.23652062175914543,0.0712642692840715,0.21400740801352863,91.27272727272727,94.94949494949495,100.0,23.883636363636363,86.36363636363636,88.38383838383838,90.47619047619048,15.68909090909091,88.18181818181819,86.36363636363636,100.0,20.996363636363636,88.18181818181819,92.42424242424242,100.0,22.847272727272728
78.67088607594937,99.32818532818537,62.030612244897966,27.127884267631085,49.00542495479204,47.10424710424711,4.591836734693878,12.591320072332731,91.86256781193491,100.0,91.83673469387756,12.591320072332731,11.48873920190797,5.254546813979375,25.116469637744146,11.435621675364525,0.37737697820414956,0.03326510257203347,0.8228843292492513,-0.3823978419541773,91.86256781193491,100.0,91.83673469387756,52.8499095840868,72.15189873417721,100.0,46.42857142857143,36.274864376130196,82.45931283905968,99.22779922779922,70.91836734693877,22.15732368896926,88.78842676311031,99.61389961389962,84.6938775510204,17.56600361663653
69.55696202531647,16.495238095238093,99.24489795918367,-44.6661663652803,50.09041591320072,0.0,51.70068027210885,-50.265822784810126,69.43942133815551,4.761904761904762,100.0,-43.90777576853526,3.51022243739529,9.663621382861214,4.821680217550732,2.8172225903625496,0.026551298891191295,0.007395025216807331,0.031084741127174177,0.026873237052457564,77.03435804701627,49.523809523809526,100.0,-37.07233273056058,69.43942133815551,14.285714285714285,100.0,-46.08137432188065,67.45027124773961,8.571428571428571,100.0,-46.298372513562384,74.86437613019892,37.142857142857146,100.0,-38.77396021699819
63.0264650283554,0.3157894736842105,99.44554455445545,-98.56372400756145,49.52741020793951,0.0,44.554455445544555,-106.01134215500946,65.59546313799622,0.0,100.0,-101.26843100189036,2.7010441146832496,3.142065590863012,5.5167620275218505,2.5233630594333714,0.005080659294662731,-0.01875977071391352,0.0329379472600726,-0.007959484039141115,69.18714555765595,31.57894736842105,100.0,-91.52362948960302,61.62570888468809,0.0,100.0,-99.43289224952741,65.02835538752363,0.0,100.0,-94.97353497164461,66.72967863894141,0.0,100.0,-97.45557655954632
83.67437379576107,99.2811059907834,77.80168776371308,-1.149518304431598,46.24277456647399,48.8479262672811,2.5316455696202533,-17.10597302504817,94.21965317919076,100.0,99.15611814345992,-15.890173410404625,13.454704337002381,5.080138850598676,27.055456073766432,17.918060704291083,0.40211998078420574,0.03533993952390635,0.8079820640291875,-0.5476830457612236,94.21965317919076,100.0,99.15611814345992,42.75529865125241,80.53949903660886,100.0,70.042194092827,4.019267822736031,90.36608863198458,99.53917050691244,91.56118143459916,-11.710982658959537,92.8709055876686,100.0,96.62447257383965,-13.475915221579962
93.95880149812733,98.25668449197859,95.93220338983058,8.87520599250936,45.1310861423221,49.19786096256685,39.83050847457627,-2.2228464419475658,97.56554307116106,100.0,99.15254237288136,8.307116104868914,8.554368608632622,6.239347065211708,8.629099702615497,1.6586913614780132,0.19583531386846523,0.09217820177739676,0.1639689392668078,0.008057300112033688,99.06367041198502,100.0,100.0,11.228464419475655,93.44569288389512,99.46524064171123,97.45762711864407,10.728464419475655,97.37827715355806,100.0,98.30508474576271,8.897003745318353,98.50187265917603,100.0,98.30508474576271,9.127340823970037
87.32887189292545,83.21084337349399,98.01886792452831,7.707915869980879,48.75717017208413,50.602409638554214,30.18867924528302,-22.198852772466537,91.20458891013385,87.95180722891565,100.0,17.816443594646273,7.167793359409129,9.894073541616473,7.18654947899381,8.43123649270514,0.148324966339846,0.23830696322644257,0.06490837763021613,0.22926523627506162,93.30783938814533,92.16867469879519,100.0,17.816443594646273,88.91013384321224,86.14457831325302,100.0,6.154875717017209,90.43977055449331,83.73493975903614,100.0,8.265774378585085,90.05736137667304,91.56626506024097,100.0,16.910133843212236
82.94194756554307,99.37446808510639,71.89552238805966,13.288951310861426,50.37453183520599,56.59574468085107,4.975124378109453,-2.5655430711610485,94.9438202247191,100.0,98.00995024875621,-1.2677902621722847,12.074923066456238,4.309634211259394,26.1191182168793,14.073674898986662,0.38460587631796855,0.030266005323936283,0.8348745322293423,-0.4605423014211533,94.9438202247191,100.0,98.00995024875621,44.80711610486891,77.15355805243446,99.57446808510639,58.70646766169154,23.621722846441948,87.82771535580525,100.0,82.08955223880598,7.897003745318352,92.69662921348315,100.0,93.53233830845771,0.5093632958801498
85.7554671968191,77.45,99.09090909090908,9.554433399602381,46.52087475149106,27.500000000000004,63.63636363636363,-22.41351888667992,89.86083499005964,91.25,100.0,18.92445328031809,8.498599039239362,15.974266415081441,3.7726968478753804,9.811878343942366,0.20836397755083652,0.4228322832283226,0.0262571711716624,0.2795022722948239,93.43936381709742,92.5,100.0,19.12524850894632,85.6858846918489,71.875,100.0,6.407554671968191,92.84294234592446,90.0,100.0,14.147117296222664,89.46322067594433,85.625,100.0,17.552683896620277
90.89350180505419,93.42937853107341,97.47761194029859,13.151137184115521,47.833935018050546,44.06779661016949,51.49253731343284,-13.083032490974729,97.29241877256317,99.43502824858757,100.0,16.209386281588447,8.474892637110289,9.327221634745522,5.994149520123126,5.750739961436923,0.1912382573997473,0.20752922749902153,0.08977614179328325,0.1438507496959082,97.29241877256317,100.0,100.0,18.435018050541515,92.96028880866426,94.91525423728814,100.0,13.113718411552346,93.32129963898917,97.74011299435028,99.25373134328358,13.624548736462094,94.94584837545126,98.30508474576271,98.50746268656717,17.445848375451263
76.86238532110092,35.420168067226896,99.25225225225226,-30.37018348623852,50.091743119266056,5.88235294117647,45.94594594594595,-48.71926605504587,80.55045871559633,46.21848739495798,99.09909909909909,-27.954128440366972,5.708014763413682,14.735085050501732,5.376884214564224,6.322809890683713,0.1343099447559433,0.3471725323792883,0.03729562145403791,0.15729910238730324,84.03669724770643,55.46218487394958,100.0,-20.418348623853213,73.94495412844037,20.168067226890756,100.0,-35.34862385321101,82.56880733944955,51.26050420168067,100.0,-23.207339449541283,81.10091743119267,41.17647058823529,100.0,-28.007339449541284
79.8166666666667,0.4888888888888889,99.56338028169016,-88.64094444444449,49.074074074074076,0.0,56.33802816901409,-98.62777777777778,81.85185185185185,0.0,100.0,-87.24074074074075,4.381850505733317,4.864383025854578,4.3443113451134145,2.164748215162219,0.031215343756597253,-0.029042904290429085,0.025937805048110583,0.029274227422742327,87.22222222222223,48.888888888888886,100.0,-84.9037037037037,78.88888888888889,0.0,100.0,-87.31481481481481,81.11111111111111,0.0,100.0,-90.61481481481482,82.03703703703704,0.0,100.0,-87.23703703703704
89.3198594024605,99.14096916299559,94.0,12.04992970123023,47.10017574692443,44.93392070484582,27.7027027027027,7.541300527240773,95.2548330404218,100.0,100.0,12.586994727592268,8.607468432862843,5.556382967574646,13.445192155972704,2.0724560521983393,0.2243918592210715,0.04813432885138756,0.29949481434629965,-0.01500728983267397,95.2548330404218,100.0,100.0,22.25834797891037,89.103690685413,100.0,96.62162162162163,9.915641476274166,92.97012302284709,100.0,100.0,11.704745166959578,94.5518453427065,100.0,100.0,13.284710017574692
87.52037037037032,0.6842105263157895,99.5433789954338,-77.69187037037037,52.03703703703704,0.0,54.337899543378995,-84.33518518518518,87.22222222222223,0.0,100.0,-80.20370370370371,4.225948242223676,6.807808780203163,4.543321630623843,2.0170780945311924,0.023407896345189902,-0.040646169880145966,0.027126000271259852,0.0007365736573661141,92.5925925925926,68.42105263157895,100.0,-73.47962962962963,88.14814814814815,0.0,100.0,-75.64074074074074,88.33333333333333,0.0,100.0,-81.16666666666667,88.33333333333333,0.0,100.0,-75.71111111111111
88.07637655417409,82.04705882352943,98.57142857142856,2.5899467140319725,50.44404973357016,32.35294117647059,50.649350649350644,-25.17229129662522,89.52042628774423,84.70588235294117,100.0,4.460035523978686,7.148297329374009,12.003309808831148,5.074915242228551,6.894880169966677,0.13489412884450058,0.22625791990963795,0.05364692313387181,0.14775909562537073,93.07282415630551,90.58823529411765,100.0,8.728241563055063,91.65186500888099,87.05882352941177,100.0,3.863232682060391,91.65186500888099,90.58823529411765,97.40259740259741,5.872113676731794,90.76376554174067,86.47058823529412,100.0,5.571936056838366
83.8611111111111,81.0843373493976,97.64130434782605,8.459407407407406,48.51851851851852,49.39759036144578,46.73913043478261,-21.02962962962963,85.74074074074073,80.72289156626506,100.0,10.937037037037037,7.54176187330488,10.606174030520354,5.755853024997134,8.993028749871861,0.19365603226989367,0.28518032526144166,0.08659779021380405,0.23907290729072905,93.51851851851852,93.97590361445783,100.0,19.585185185185185,76.85185185185185,70.48192771084338,96.73913043478261,1.098148148148148,88.33333333333333,87.95180722891565,100.0,15.353703703703705,87.96296296296296,88.55421686746988,98.91304347826086,15.464814814814815
88.1418181818182,83.60264900662253,98.52554744525547,3.023636363636363,48.72727272727273,35.76158940397351,49.63503649635037,-25.57090909090909,86.18181818181819,76.82119205298014,99.27007299270073,5.72,7.374899579089394,12.520977529522666,5.146870555958563,7.567298763661468,0.15660038731145828,0.2538611477041745,0.05962932059629293,0.18642566074789302,94.72727272727272,95.36423841059603,100.0,10.405454545454546,86.72727272727273,82.11920529801324,98.54014598540147,1.5545454545454545,89.0909090909091,87.41721854304636,99.27007299270073,5.109090909090909,94.54545454545455,93.37748344370861,100.0,9.02909090909091
83.27787610619471,69.44642857142853,98.91803278688525,-1.9062477876106194,47.78761061946903,29.166666666666668,52.459016393442624,-31.676106194690266,89.91150442477877,85.11904761904762,100.0,6.231858407079646,8.309747895981008,17.276688045743366,4.775080886623525,9.4697665824624,0.24084603150580525,0.5376501935907875,0.031340839001933074,0.2923744374437445,92.92035398230088,88.09523809523809,100.0,9.182300884955753,79.46902654867256,58.92857142857143,98.36065573770492,-5.0035398230088495,88.14159292035399,79.76190476190477,96.72131147540983,4.238938053097345,89.02654867256638,80.95238095238095,100.0,6.265486725663717
90.18128654970762,98.4179104477612,96.4153846153846,12.115692007797275,46.198830409356724,44.27860696517413,56.92307692307692,2.1949317738791425,95.12670565302143,100.0,100.0,10.101364522417153,8.049273484488328,6.477367382717144,6.66370545674111,2.2292735222106703,0.17756044610309002,0.08376360024062088,0.1389092755429389,-0.024742509338653212,95.71150097465888,100.0,100.0,17.185185185185187,90.44834307992203,99.50248756218906,96.92307692307692,15.292397660818713,93.95711500974659,100.0,98.46153846153847,12.09356725146199,93.37231968810916,100.0,100.0,10.875243664717349
71.91103202846976,1.186915887850467,99.48181818181818,-54.295604982206385,46.79715302491103,0.0,49.09090909090909,-60.95907473309609,72.41992882562278,0.0,100.0,-51.54626334519573,3.6698847188118395,4.8180357434529375,5.065284536728091,1.661125714391197,0.03202953747332005,-0.04018158825228322,0.030772168125904005,0.02536542266326266,77.58007117437722,47.66355140186916,100.0,-50.59252669039146,73.66548042704626,5.607476635514018,100.0,-52.218861209964416,73.13167259786478,0.0,100.0,-54.330960854092524,74.55516014234875,0.0,100.0,-52.90213523131673
73.42490842490842,0.4782608695652174,99.41509433962264,-81.00615384615385,46.15384615384615,0.0,41.509433962264154,-85.5018315018315,73.62637362637363,0.0,100.0,-80.80952380952381,4.007056462799339,4.4719246014251794,5.819737839680218,1.8432590123055261,0.024222202440024154,-0.02782017332168004,0.034746870913506554,0.0037074916282835847,81.31868131868131,44.927536231884055,100.0,-76.55311355311355,75.64102564102564,0.0,100.0,-81.13003663003663,74.54212454212454,0.0,100.0,-83.16300366300366,74.9084249084249,0.0,100.0,-80.35164835164835
92.94961240310079,98.27225130890054,96.29487179487185,9.413042635658917,50.3875968992248,50.78534031413613,44.871794871794876,-0.6627906976744186,96.12403100775194,99.47643979057592,100.0,9.563953488372093,7.567861963820637,6.070363977843268,8.685639602569292,1.8148892284127338,0.1520756726835473,0.0901283845662051,0.15220752844515212,0.02095996808983226,98.25581395348837,100.0,100.0,12.53875968992248,93.9922480620155,98.95287958115183,98.71794871794873,10.848837209302326,93.21705426356588,100.0,100.0,11.5484496124031,95.93023255813954,100.0,98.71794871794873,9.703488372093023
70.60412757973734,99.36363636363637,64.33707865168536,24.79844277673546,50.65666041275797,50.19762845849802,12.359550561797752,17.131332082551594,77.6735459662289,100.0,95.50561797752809,17.48780487804878,5.5035456809389,4.95819672765287,25.552162648850878,4.418837453076117,0.18130368383930306,0.031143825845034834,0.8520582395318184,-0.14072952886283005,77.6735459662289,100.0,95.50561797752809,32.77485928705441,67.16697936210132,100.0,46.06741573033708,28.787992495309567,71.85741088180112,100.0,71.91011235955057,23.934333958724203,75.046904315197,99.60474308300395,87.64044943820225,19.142589118198874
