random-seed,TotalProduction,TotalDemand,StockPersistence,base-preference,exp-pref
76786.9099451123,130.72399896352465,77.1352023477706,0.9564978988695824,0.07302407178225341,90.02405712327244
69987.07469110774,118.35348925948227,75.80650855304587,0.9735114198659078,0.15578897904590353,51.97924587526739
43588.754176886236,192.93795094095904,170.28800730980618,0.7644719173727262,0.10325575955465296,49.60781998808646
21285.598333141992,156.2477339943943,59.65798379358729,0.7500935870205034,0.18607677593844357,58.64844984239954
94048.6844444053,147.8437721886799,71.80484255482517,0.8445809763099469,0.1875454674323095,81.58511789678332
94634.75844243729,153.98064003252097,100.65597056265915,0.7550795841331356,0.027539800143503775,23.61475444165044
33982.32929189599,156.3958182032441,151.05502874575816,0.5840064551845161,0.055141540328604945,9.025827408521032
12341.340663484885,146.30815892154084,63.297991167520756,0.8035366000100745,0.18921151181375506,50.21386957227783
97602.6335742992,113.19684909859221,166.6462594898353,0.7529605509946424,0.19673192812367968,19.13472581290151
15100.170533862743,194.92072342411439,65.55285327933187,0.9279280298615102,0.16359166622394972,45.20176844847458
47388.27784829419,137.9119681130264,182.0926063476905,0.5475031513608227,0.010813988579648158,35.61226960715786
77211.08187737796,122.68136477345476,72.56901016855485,0.5896550917202757,0.1662280816551469,98.00360387491612
8951.322927265384,182.27796502969636,91.26014555138639,0.6916652426234592,0.15341714486598426,53.053457589517066
56340.137641807916,168.39326373425143,155.46121029199026,0.6746721686035977,0.015650713836710566,79.74842939271623
64462.434196859984,104.81035388144932,157.38490477749258,0.8552179884011617,0.031696367188640044,14.718622383782494
66453.44934151537,131.43338622803853,114.84344025374006,0.6979499829020078,0.04158830069177781,30.0527418065243
86573.2035091738,104.49724463435203,168.18736462516082,0.8678645202605637,0.04879952070447749,50.87885031105732
37502.878998818924,142.5301393016357,131.27018665485548,0.6009821532317604,0.010174868046890346,99.3547249694847
69660.04986152821,156.43336421380445,55.39779759967589,0.6430349276704177,0.0906833336052746,11.197604581549921
53212.14649207407,155.0552330853888,152.8622821661767,0.5146791040071785,0.03251694017604281,67.15233465672857
765.1961762940597,154.32389034396317,54.8750910077663,0.5290219590663621,0.0976546238704779,34.94742489909112
77817.94657210057,180.1563293125109,172.3229073250252,0.5178663387013658,0.056684392409637026,59.43170153235587
91416.38458219703,198.90309873257542,81.15075285797437,0.6785051880375859,0.18745155755963117,63.25903786096737
47989.53152146927,159.32871220018515,124.51630954967641,0.5302461072878298,0.1396803743309766,69.34279041931362
34285.923587139136,110.83802055061106,181.22797169180436,0.66423296915115,0.0782114258024151,90.96609759747416
58447.890252766505,139.62973273647887,58.96330337188475,0.7060320925632481,0.08386995604614494,25.861608877666267
63236.48489806498,162.1626504098266,107.47064065638489,0.9807586404561156,0.09994327910759811,16.158463647806958
18046.125005291524,192.38149219531192,80.61634380808142,0.5373515254089516,0.14297805503859054,68.41300120213351
18402.679197385718,155.9189739815109,109.31330447516983,0.9575364716788124,0.13244596486638022,94.58466849758648
32536.638712619635,142.67252874281013,172.41464824566825,0.8716701276821965,0.11123476520075715,1.4886191461690288
44692.56555402427,100.58825217081619,162.38806824439928,0.8588217635410829,0.036898809788133945,63.590182747674085
14126.501134158676,149.9480530028451,143.98809287539507,0.5413360867862123,0.140924763125441,38.13413621804899
95685.3272742106,100.73613360300016,191.0867244267314,0.6469971906851679,0.048799007773105585,24.852074457487863
1680.5896870371164,114.19879123388672,192.00778509825602,0.9371515528021387,0.17697233026671547,32.86942925582969
62777.01106518668,160.00093677803585,106.81552107900342,0.7639585684232529,0.08396890798174779,99.35085412566278
93256.97579122664,102.63809589876817,76.61080912095369,0.5966880525879455,0.16171752562229483,62.42384357663515
42255.30165179054,173.24130136316268,127.40808300192131,0.6213377837853673,0.18635001504177215,72.3997658703817
90839.89764120801,143.0808440152874,122.31136044037876,0.7454980591901352,0.09553425888109467,28.24732228958987
99596.00114781848,101.0177274497824,75.46039953585489,0.7620741835283169,0.17066983037985997,66.87075981312113
82043.0901536778,146.54578898641398,51.314318315942685,0.5779017245713681,0.1730277054848076,86.00569614036515
33812.07870256019,198.92698573733384,185.1604936526572,0.8986951696264251,0.08664549622702301,97.36170188221504
3173.503385967473,162.2534247531539,196.02077578754603,0.8158629863701331,0.15775843721184837,90.49893415748932
95743.72630550149,111.86022070829364,106.52521330564215,0.5270230980434819,0.06339969710876518,9.716788841237618
16840.070495852855,186.2519088273847,192.04401172298148,0.8663517598960514,0.11061587738802577,85.89094337410262
14468.57586718867,189.43494522100508,138.88010066666652,0.9228137442630866,0.17839674270405426,68.09284733881404
68108.51293066872,182.36484579823795,196.73250015297202,0.9308473803559671,0.13029758445457168,28.614794132517385
49147.87060232633,164.11619285094585,53.181922119623884,0.5092096076469297,0.015605026903734893,26.44200648857038
44402.71569636226,184.9103686387624,114.34417752282285,0.7082901044233443,0.10929278697203372,68.57588515786423
3551.9247551542385,157.92457140432424,63.67022666967051,0.6184280088069924,0.08733372791084164,28.73378797670754
40979.379329785326,160.5803725449784,125.23887732565512,0.6731982551808885,0.11172728986819785,23.538609457733667
61094.80282930335,185.21232277831177,178.490400026982,0.9738637871187776,0.08553874388897532,30.398503416909787
9394.399751937619,129.1611179828271,148.39223877914716,0.5825358267755766,0.13986423637580897,12.252085982296263
63463.286316092526,105.50797454604492,101.1016001695455,0.8588886699002813,0.0872925167563396,71.8360859403483
31897.875426924424,103.18055675051814,151.0161481912084,0.8076483894100757,0.027934197512099378,16.609245457778485
18429.96609536896,190.00266316391168,161.61709019394567,0.538582822844482,0.07280654263755104,39.090445603173954
77817.08854638743,196.19400047370885,171.5192695694156,0.87769078172469,0.0793665646424933,12.933852463738413
45396.87015668455,158.25085239812194,61.3580048461932,0.8312469342531916,0.05237929658366101,84.68970757252376
77166.64257759902,152.71638076996214,164.62628200594781,0.9514651261438736,0.14959324489343423,80.38917960832815
16569.24052398187,140.28451326693886,74.52059659751845,0.8365935746625097,0.16647105509177085,57.37768351048665
28235.147342498123,120.12388331393272,194.12848831868496,0.614213424228286,0.0795857458375344,58.07575548695771
23208.658626324675,120.26886135260774,197.6118161653634,0.838735906923624,0.12975751386230425,45.21890834527219
48732.17462072755,165.298661806287,157.46563997947732,0.7864315171355072,0.1302616163761636,94.5478882370639
43668.8592601522,137.21630150056075,143.45981730827776,0.6355556022970619,0.05532050578219353,72.46783121039303
33865.82457360687,194.48183552849733,68.65602487287974,0.7756677802099683,0.1405836418997629,57.91019061032083
90602.6243171254,136.82823953770432,198.28857374095676,0.5533070125954455,0.11513696691158619,18.012743390340976
79488.61947097874,152.41010612240797,105.81759465413384,0.656817974257826,0.028154635467776114,8.35092145380057
51101.72773803385,191.98446716749183,136.86609957868225,0.9718596864185323,0.029917113631203855,41.88390481589799
69606.79283792639,138.33142735635326,115.81301811875393,0.9452265626498738,0.032583859767844225,7.705884089800654
15309.670180572883,142.68902855241123,156.88791871159577,0.7412460885200755,0.08803953886185814,15.107473628667751
99795.06148814665,194.39981640405603,181.7692690910782,0.6670727812441961,0.12944520068460438,23.570980618663768
31871.197935704273,156.3484413812574,191.93728797182646,0.9632223715417312,0.0316861063925284,58.022286231136235
28385.306754445286,126.69152621623265,94.90145475262813,0.5645893345918929,0.10405486422369549,76.17305376495972
98521.81177328384,199.06878576366913,185.68267978945923,0.8720907793932821,0.1067143578861146,69.06431637103192
67678.56472021343,179.53553291607113,167.86290831130003,0.8173266250210727,0.13111376993651852,31.36189235253336
10627.162025443846,199.6910972177413,122.11864056421416,0.8086012723478628,0.16302187973862917,41.24852586772874
47078.698178347484,164.24635322967117,154.50990641954485,0.5588538619497506,0.18674699127916075,16.129280929294644
86659.64084824148,183.95823653959093,193.02999008303388,0.6551864258851003,0.024643359410694288,88.58452290224675
93445.90594424572,168.5816983925367,68.56234205663141,0.9758217229885988,0.09654501974805481,19.063094586352996
57594.339187568105,143.79715357011264,88.53307796230203,0.5695521938598037,0.05192380931971577,67.52469550873599
14846.767321187306,113.04472265341059,75.59623563136876,0.7741529758676532,0.052204875969474526,61.953668171484125
66359.22563113333,180.40078541650763,72.51582338361638,0.6227501981096009,0.023889728015548208,90.61888003258609
52391.796790195986,101.21259705364864,52.01009248895376,0.905064176734158,0.15440422731533668,23.668121934746463
85369.02250324098,112.25924952641752,61.78277088010698,0.6945092896285148,0.1290922120870903,42.81286674391089
27033.900057322262,157.26322013750269,124.68783213793895,0.8461045335129544,0.07751880705053074,76.18225115112912
58752.557854835235,114.70435516545855,138.98133599798996,0.7452170798963402,0.08803692496340065,32.38474898856643
38871.487659928855,102.97470474711994,184.40063199218193,0.8598806296751312,0.05859901302532159,50.39357580948664
21775.392689977525,130.8538332234054,185.14510407300267,0.989862809802923,0.1453534972001006,15.515836715152766
24476.739886886262,164.16730592389746,124.77200381844811,0.6940678782449278,0.10189546437906878,53.026239657771505
96968.64771473681,120.0624885294604,117.99128522162749,0.6662570485716401,0.1931138125533152,50.49995927371157
46063.49282141601,122.02043799958663,125.92471492121614,0.9885992881904235,0.028913830488450386,46.47438610234184
89336.64217209203,119.01772465740646,182.49689864155835,0.5901935388587711,0.1991594138516508,20.936701005791388
57911.9833380362,138.02815543006395,67.31972813640895,0.6812878696538944,0.19204965846108987,29.679597497666798
54798.33661140372,199.1725853934775,52.227648294143656,0.9778917607378836,0.12228913573665535,54.79954351723624
6880.600567369672,141.70445053954663,77.38608299653637,0.5098337222079038,0.0673987595978061,30.917785627803795
63085.75292692822,117.59750657718213,164.43401779666237,0.5487966100267234,0.03889981319206221,3.1573211605011497
45738.34999904773,167.44279847862327,199.38898088121422,0.533299686666308,0.1657411618393319,67.08357796566486
46391.02063287778,115.8054441165746,59.87290023149143,0.9262725454748086,0.19643441368635844,39.67593381492856
16013.46858992681,180.39948442877304,153.68875022017272,0.933393223208582,0.17806332871742817,48.49601594487949
11654.503315645947,105.71999546780833,68.64162693638318,0.7667079539190726,0.08278071060106937,51.8316213574599
92284.76664719431,179.60845939034067,193.51974727053812,0.8371038794008395,0.013709444900142951,20.50715162625695
54830.89598235422,137.1741067213659,134.72034251392537,0.6108549250715386,0.017954689123406826,28.550724961684335
99826.04406235475,184.90986506198215,191.81723336917975,0.5557428973354737,0.05282152676282354,10.700102094440602
61917.342794295146,156.1383762865751,195.51828349769752,0.7377004627813435,0.04082399578916494,60.294629467285425
24536.40915278932,118.82211284173275,158.02874963247737,0.8902618904434603,0.16746662624695083,21.253204914930276
74694.61984113068,146.78948600713824,131.45290182924856,0.8131819805433916,0.06595770721311814,4.596944386722438
47145.58307038614,173.74000289768185,105.75076026913968,0.9456919559462775,0.045901764404713025,51.889923806849445
58305.4701937278,141.973627900551,155.60765631495968,0.7976544507376544,0.07069703679203494,68.99933526126331
22165.1237708748,128.59884188151466,95.72130721078227,0.9137268763082347,0.0960041228505373,80.52325070570188
20191.604073226994,103.66805484078235,120.1413157683526,0.6802011747293188,0.031755064325184754,53.1641501616888
44947.11851893369,165.52731316202335,126.27182776551821,0.5641757954973013,0.1601209988337154,66.71915737577115
24550.138878549657,150.01818349027238,71.21453833950916,0.6942297718355073,0.01575319685666684,60.618434693435034
73374.0637483935,164.19729887546424,159.565832874769,0.8527531695618877,0.1047342239050041,53.62943089843473
25886.07153794778,149.3972317905338,61.93874552877482,0.6467593174674109,0.10518488139068861,3.715126477963855
53108.535934344975,173.27242677394437,99.97869993092564,0.5676170431347128,0.17094057685962633,74.40375235186288
90471.32928648702,153.55138911550495,94.93549784521883,0.5751787494122521,0.033302329557037276,26.656551950721358
20582.946974991628,146.79579618709448,103.45165815553733,0.6991567665631356,0.05287920589994094,15.449919207409721
15674.245314455886,160.4602432337102,119.1543633720335,0.7879067997431219,0.10225670700058498,33.53001872407321
14413.341727821919,127.56223049185013,171.24897278909464,0.6765883652400196,0.07246558722348427,65.91170002431801
81500.40908729602,170.41491974960894,143.22323979612423,0.5034367970290492,0.1835898068344016,86.97237520965244
26117.64630350051,170.42811872141,101.89758223846988,0.6440342982389626,0.11402813895860381,9.413378135035567
12242.470027488673,142.01063310346748,156.0162012894705,0.5443596085848929,0.14916512386267936,76.32493007403721
47456.51494193645,110.13684859799585,116.37957761833502,0.5042854520018147,0.09660877283319033,51.660371680874775
573.7470850348788,127.57731354701465,171.82963773034277,0.899794933095966,0.12859168206072963,77.11172877891146
78626.9384472368,124.96070050491625,133.90380621975157,0.7106200275212107,0.06043736152426469,39.16841202590429
72868.9009625841,145.6803452920546,158.14043551444604,0.633601155261169,0.07818420528354054,54.399111799564146
32403.432805907865,106.75411930393251,90.79425959844684,0.7281545611485584,0.1507097724548329,25.54699967997037
54324.52096481493,189.98332634392463,159.654693606698,0.5485352423001285,0.17197397540210266,59.31772816508211
70121.79784689295,189.0185031274596,185.62603915942225,0.6155663645304692,0.023099461486294368,42.7023505660446
11541.79141309419,117.65864641524594,199.43181097683112,0.701054321604707,0.15049530203188513,87.10901169138484
18.659587936727004,123.87737435826774,99.37998101197292,0.9290320104546228,0.03560147651462831,15.682099227796543
79348.94702958246,139.27670508401806,63.4533358657646,0.8291525482589657,0.16923681992068562,39.76646237514037
21539.652702365325,175.1582211914971,134.92519985754606,0.7633070994288012,0.07898055538154501,27.294073655822444
96000.85739503946,148.90613265966593,97.62815096653182,0.8365903408639119,0.19743172646307505,84.03431396761323
3518.7533308451257,136.79227461171314,94.45026985886966,0.571474876655899,0.18163339895335692,36.4962852271564
66894.06623243622,143.70103716149026,72.70381971509926,0.6878312161046973,0.05526964931668012,78.70326674248324
5568.68687416027,137.6336187904355,167.352732522415,0.5484079864013747,0.15732672193698688,10.957273855340915
35159.973780063316,159.1644891632375,141.26557768405746,0.6207983298072532,0.16861597417809382,42.74684494919852
95233.7760006358,192.01225162143925,83.69900637281171,0.6452914736193037,0.18459972861691737,85.2048961825123
47655.86302535451,142.07435851443077,147.08965375712626,0.6743000255175711,0.14949685720513622,36.13855372472078
63636.31279764144,169.23272192807184,77.22954851984088,0.5753498511354735,0.10830343610501444,26.74532836497004
94369.15101660715,100.2827991827508,94.94426207982733,0.5944349420986443,0.14122847185504234,75.31006055001673
15642.370658477248,158.09914814076666,51.043272576234074,0.5421931481572536,0.0722097082038717,89.0261289659155
25418.89879475422,185.80088679609548,177.62968436960432,0.9512440128388497,0.08953810762818071,32.44149371258534
90540.54297446705,106.44882178715469,73.3891025583226,0.8359416858522487,0.027981411871110362,18.52993955566923
1901.9339175072441,135.192309937473,138.08110895787314,0.9073635270553606,0.1563640277226597,98.94360912664776
46783.767063943575,142.46322484141695,142.39731945387246,0.8898103597328004,0.16475006120110436,93.47495028324164
43203.06562515803,190.09457105645646,61.035287934802135,0.6926010898256758,0.08186708937809571,76.04271749348365
17156.35951881953,109.40029655751493,90.92852527967008,0.6347912704405715,0.18593288776625558,43.691204842046645
13617.394385978987,131.84027455073357,159.79596958227927,0.8161954398718727,0.0999449828833907,49.694736476968785
13069.774762610408,112.10950351009491,88.1116671836464,0.5272219410356282,0.12847179623812793,49.06657429601973
81032.57871228576,125.8797121797815,76.74126036171822,0.7085643010562322,0.058191500462645894,7.659029396361082
88152.9492726788,121.54802817076734,62.87409386390934,0.9335500169845563,0.09984756913518036,69.25825297617544
38694.70598561285,181.92400979790511,163.6121508766973,0.621811673075313,0.17474818189068614,27.621788790360963
47377.66671032673,164.17662017404498,134.75381324839034,0.8551456906039974,0.17770600354825797,39.32371622503603
31590.78958765098,118.20833770190221,154.04751885394984,0.8917385967367828,0.12758074886188672,54.05069429428648
94143.21972026594,142.62190603659153,166.04795407209275,0.8387688776788758,0.17767584113162213,90.65484972938123
75864.44447822339,171.4998944486604,132.55775466961416,0.5659767403188265,0.1366338873959157,79.13756555196723
96772.19877646578,102.01022744989639,160.54935368334642,0.5180008250275867,0.12766879585915614,51.16360923931076
88672.84115881474,168.74419618759043,72.79314604798556,0.9706763492569028,0.10109134092210333,35.31660932701633
28111.845720073023,167.631360153811,160.30891457299774,0.6510067489452879,0.1513481999272777,77.85310856774349
55714.13424745222,108.03022660939543,136.20985841653408,0.6281095424423464,0.048278100035719355,21.16151197241618
75034.71067044108,185.0648345849021,183.7078567992604,0.9858115675025826,0.14220024087988928,78.44027077571636
36769.61622203135,183.2719317415722,162.75716746112832,0.9726150342217087,0.04257452535727201,5.073984293718738
20050.332325274638,123.42838989834777,125.40521621960737,0.8721128497275268,0.01965072343083444,58.96710260068935
80629.42487905553,185.23787822325096,141.141838937507,0.6799929703884392,0.13144682834226146,54.54928573137521
37493.728403001995,164.75179106755166,161.3373132145427,0.8565919323829192,0.017595344518176702,66.65700434532626
80214.91366028681,134.8632080319526,92.3240583420987,0.9365156239614053,0.02383135861238245,28.04320024620029
27906.37628605794,132.58679071226243,75.25307796221787,0.7657537825995657,0.09356607569466495,38.44691162169657
73558.22842663545,100.37573267578918,172.28746060296086,0.8430260733944339,0.06211008470771676,8.887109793528532
72137.40791784192,185.67514345875247,78.93232854306088,0.8258277159282259,0.050199829116804776,72.48341453827608
24496.21031980892,128.97821890133469,145.86236665581657,0.746973831433438,0.1351460685317499,18.906439788431534
90894.96244584344,191.3935984180274,75.66645775714751,0.7516713555811612,0.16753126369865357,75.17540912865448
18209.757363718752,152.18622974071678,121.72560859940022,0.9102679103068804,0.14064465837950374,96.86106384988312
19131.007665925357,151.65721185266466,135.04667227419534,0.6853033973173102,0.012258079685091596,39.25352609887557
98232.23271424283,126.33730709023422,194.25411601954946,0.7637347190097412,0.13130335113209915,94.65401965351921
97337.78091791795,122.90594948251105,172.15804768771568,0.8078261520817822,0.03878410385358122,59.29349283339783
17791.19359412627,130.94784053114267,92.14789986489615,0.8170112539800084,0.07953277998538599,90.8410751810563
18143.939093766694,189.00470447969244,199.4641864457439,0.6240736559161484,0.019485414742939577,29.22553596271676
74532.0803385769,173.44872320995813,80.61928459958398,0.9229461010670192,0.16459544991768377,27.832672184653426
65229.425018685884,127.78294768122976,194.41123956202492,0.8058010929856292,0.13239210998423587,37.85081299350526
55693.34953376834,162.23380299115513,115.16879944599411,0.6821705780606433,0.014415087212511769,21.24872501408986
36599.89444811832,108.24856573803909,99.54944099847394,0.5524939180292745,0.16389637243531788,77.00600745712056
48295.192880684626,115.01860467344449,101.00563540066956,0.5894646535157162,0.10601539670703966,22.76200008492628
37493.455877396445,123.7534148665919,161.90876619138442,0.6270346608314377,0.18217721783368046,98.0612219471333
1645.3020324366528,126.79553558005358,190.08460196238437,0.654094267710548,0.17759476811089187,65.64723604125822
11565.415786260439,163.60768816097286,174.95722576702013,0.599099155268534,0.14904516251349598,47.923561488521074
48296.720612832134,152.82873346482148,160.66539934110847,0.8990980290166704,0.052530358764115825,22.52503377063417
54696.589630100825,186.31277228526017,90.20245964732715,0.962943248665381,0.035744480732364324,17.638863540794702
11131.091894187628,112.55150107197788,193.25806844401092,0.6895204823041156,0.029296607373632405,54.631229567578394
25193.97632473162,185.4551139377728,132.09435690683299,0.9658294461460527,0.09407369764495924,5.283754087133489
75383.4051694446,159.63706145566138,147.2025985996467,0.5108715831922049,0.037887453624207194,64.11768680901217
33741.82739736077,171.5418691949542,194.12239995222362,0.5775097309006891,0.0974708345266363,39.19223457655864
52140.15160703334,141.11190605017546,50.74109929613559,0.9213295612210576,0.03980751239644608,35.26810411823466
21254.79279310298,119.36301094127052,56.14346213106326,0.5640190641677536,0.04133238450531327,37.91946845422835
94042.96378995846,182.214738009675,75.19012680633574,0.962123074713205,0.19409402396846767,9.873247607599794
13035.50315984421,198.63957911440858,55.605864078549956,0.6815837818407778,0.0831128963660543,77.32739583894937
18288.223464984672,125.84225493635154,54.65425975074651,0.9209922640810442,0.07476834624153114,12.918707096203718
79074.18796710843,143.8692660177268,115.65655905269372,0.8330616510639619,0.08280005799874601,28.80613158248414
33476.94497378023,106.40629842424711,146.04817248190858,0.7716819105775748,0.19754795981007822,63.35570378033634
76300.86409214308,176.02955533062763,73.70182092767632,0.925948492062498,0.09696552068498548,57.633794211049874
25010.864773029916,167.26826994375097,173.91902171858356,0.54081913042035,0.05444137911314298,66.15216161876015
26574.088640022757,126.31057061558604,175.27017236144962,0.7143182556107552,0.048685573091995796,85.64801119794913
27540.417493118985,122.84479930440637,194.96072452004483,0.7528242539481627,0.07087815451088988,9.336814958821096
43334.30834981711,130.14088861886586,94.7954077599316,0.7788932661923736,0.022547413351074262,97.81968623624526
6804.171848621075,120.46468685574729,93.29296527420908,0.726563439350078,0.05089444481540381,34.8029183004756
96062.93953135783,162.0525793623833,82.57576457288579,0.5154883058107573,0.1334715198468771,16.189233809141072
64239.76438857561,134.27716813314015,125.640622895562,0.7703254908636729,0.18595388111785185,36.55437185711122
22860.27473942431,159.02879200042796,83.28156793119511,0.8131152192238539,0.09273145568099944,77.46792260999588
40022.5261023784,161.38229212792928,69.01676314782004,0.9403407363547169,0.12841164546103007,46.64666913269144
37309.44853083087,179.45295865095193,116.14282579533486,0.8000477507077044,0.052951317665078025,26.72667686485376
41137.00033256746,133.2053680472881,145.57991485695788,0.6771532976173809,0.08420882348982585,6.026322991701836
19689.573023285328,159.54011761948504,88.18688626680978,0.8691538966777571,0.06786301958632066,53.35147904762622
21742.224893571227,132.21561453322897,105.49453617306676,0.7934132400079937,0.010713890636658134,39.86411938510989
76230.89664957102,183.92165272501512,52.03454043189452,0.5597677239294988,0.0937283704651103,78.44562470998174
96663.75519322128,199.16491046698945,179.14709025406862,0.5166916638156108,0.04162566765784376,16.505278920577684
11782.568422641325,125.50932391083732,131.15054382726532,0.7017454328771437,0.049411655432319374,50.134713920825575
57321.847254600565,196.85143197936617,185.82921134540678,0.7157775583063963,0.09349974027117268,47.044684184871294
511.638908036402,118.62679256911309,193.05131314101212,0.5067850677126076,0.10852126619512611,73.85353830305496
96377.76845696942,173.30676376340836,181.15525649061863,0.8566631495489401,0.016200849288181208,15.074851308283714
78731.4737262203,105.93145306751686,87.57953015652669,0.6228831556822764,0.10298992131527038,52.08923528808105
