random-seed,shock-prob,covariate-shock-prob-hh,shock-intensity,insurance-coverage
12217.94654738796,0.06524096830790052,0.6305631326770007,0.3500582502869899,0.5538089025612419
51448.96838759465,0.11403865389493743,0.7140254908475264,0.4402949966109887,0.6807378623751792
7919.466008323857,0.13350164971098147,0.7656713758675502,0.40276466721306137,0.060279665603060084
35694.61393617548,0.18293022528996108,0.660754194078409,0.6802955772012733,0.8466447504824233
95859.15691717394,0.2897343511532203,0.7472743123969082,0.397123917432074,0.3418787607049838
68732.65991045443,0.16582482839161045,0.739042104887996,0.8231988289381217,0.8471787504902383
41567.63365379689,0.10036854121530916,0.7431755858470037,0.8793323430830575,0.08948512115472895
58055.60805536976,0.3068643902880614,0.7575218452036085,0.10236813462018146,0.6408715728257114
5315.272778900125,0.4685482438608927,0.8392279456651649,0.08157958966862444,0.9294393555484651
65337.102174998254,0.326574938976828,0.6871678515065549,0.9773290812619532,0.5502039423628843
79364.63116348846,0.2816135976782046,0.9072085269924549,0.6214765776139162,0.03042904435434024
36978.59360428903,0.40606766627197816,0.9564633856369407,0.2848652769023866,0.6471996392692331
81507.52075152464,0.18795363534216009,0.8510734271526408,0.050924302856727555,0.20172174196493864
41676.05242031094,0.12142967031986213,0.5065735754559266,0.023618995816868327,0.8263377416320197
87383.41701590273,0.35748377586683655,0.7174614408150544,0.48557326029390446,0.7425860505666909
72116.01628953216,0.052147625697225544,0.8113273840810863,0.8932663112127449,0.8728839984215245
17543.782779693767,0.2631276637463817,0.7281107022185149,0.3176048887861499,0.8407151280393644
411.47139425715164,0.10981688595168637,0.889872955415317,0.9887857371274792,0.7109234992787095
17234.135447437722,0.1569794604935158,0.6164552598927334,0.9346476670808473,0.46635354023423925
94905.76493671407,0.09901277898059163,0.6333326302047757,0.5610027554896835,0.333772414995552
50099.573374635984,0.1116274777474627,0.7775313752533228,0.04408345173114647,0.18742243829168237
65484.68545919032,0.028770025445749373,0.6245090708851802,0.480697593196708,0.11086034063105399
64084.926954545524,0.3857496235560915,0.8298461533937628,0.4099858246578544,0.2527913576128422
89265.84366767113,0.07287903538058849,0.9511656899388581,0.736948444031634,0.23326418642028468
88974.61170642138,0.01607466303244698,0.8031435413649071,0.30097480764961637,0.7448629391344507
27124.42811140153,0.39650733651333064,0.7341092034360703,0.4154948693989041,0.562158721616303
974.8331827262207,0.2573508232127632,0.7316743235187648,0.42933135025597935,0.9672706204947057
32257.295895012016,0.08817852094437917,0.8531057197804492,0.9617935755124122,0.0708485706384332
27187.377585092614,0.252162853302358,0.7710521657575902,0.3188416868340469,0.1640245712513696
87732.31225739609,0.40762254019601046,0.7588375001846497,0.8252097853195562,0.2530009901213268
21017.71269176113,0.28341604091975975,0.9711193378490091,0.502241787731402,0.4553706078322257
106.3119386373858,0.2130736455120248,0.8846289658373386,0.6420526949338743,0.4858885809886987
62766.80388578846,0.15227181268803677,0.6324771199923808,0.08166578668550861,0.14066364660094577
30348.303045322646,0.36114505718733425,0.5537079133918332,0.5236775059769677,0.4596560403498293
490.27782749873097,0.2123202409049701,0.7471164033233602,0.17445668313442952,0.05022896214765826
90407.62459019941,0.2413339900003998,0.7958197049224648,0.9043358108476568,0.6468078105696518
76300.91489134145,0.49206899989339936,0.9508234505286226,0.9599559338817462,0.045424238549977014
42424.670076735754,0.4373361151622896,0.5178292578050735,0.8511521088611024,0.009556254122868313
1119.6620196522713,0.371250775920013,0.8527788393824149,0.6354467051623367,0.6361292048442788
55710.70456569435,0.28202492569958565,0.8465968202498979,0.4046525430518252,0.27629500564396026
79596.21431013582,0.20505568715860872,0.6292337720039826,0.9500170601087939,0.3108371732831101
8444.963922245057,0.1572973744778181,0.7024036328839642,0.36342994240344073,0.02748291515735457
74557.55123406112,0.4135836064310857,0.8028114964321522,0.8753395008688832,0.7051875731573305
7695.33011320155,0.18111615953222449,0.5285479135468529,0.20010440370096605,0.7440931075946414
50324.25415229643,0.4207591535313148,0.9587203297986169,0.3385628424097129,0.24791492686144967
75914.24102159258,0.31685105968995625,0.6941540908698209,0.8934505711318557,0.6930101593569673
7648.571250611387,0.12502975535391417,0.6844008485986033,0.5622459790221694,0.6419517751907792
8207.127523295258,0.361604470639629,0.8701624359599753,0.5304318573081548,0.3836465872281172
54810.61369289842,0.45050971248529803,0.9696660047478209,0.6397654330224065,0.5413179034523424
48538.19863690868,0.04733768413644818,0.7199251098116897,0.8358743501357805,0.7245789939077839
68468.80282449773,0.04754145203025256,0.6535461483867437,0.2152581739201127,0.4859579757102379
81789.59180664535,0.3723560664595955,0.7173294599243969,0.41289813334055037,0.4845785255443791
18859.750988728687,0.1877936989705249,0.830436070406092,0.13022092454129686,0.2113297382570034
38637.07724288446,0.317206613395622,0.9483154607711192,0.25389135218382997,0.37118290981469326
55837.286421299024,0.10949110858791657,0.9647772050872445,0.45058494898345136,0.17622953923337492
97039.26306495708,0.06323179740449893,0.814161401496919,0.844606507172411,0.43512149395558675
44124.93832093678,0.480721744781119,0.7183300708281274,0.007700311092576406,0.3583449189958601
33375.221824520944,0.30164063754288223,0.93775787590683,0.8898614461555107,0.9138382177873806
92923.69952814258,0.469005935611594,0.6832392991826943,0.6955022999206871,0.6527288624188097
20971.173045909298,0.18832282229378236,0.5453227122665862,0.5098206543704253,0.8684801194695937
10042.557923554381,0.25932623012463896,0.6939999838248714,0.4560532365056055,0.49267693452130645
57087.551926760476,0.11282985494040268,0.8174352868362225,0.17817791678800943,0.1309503897073676
61118.52628130959,0.1675478528609282,0.7364094292408083,0.7404129348840267,0.031095108263230364
62403.387094096746,0.46164445073149735,0.9104679114511844,0.5658461170497407,0.1525939795346074
3155.4151876534315,0.35755940962152644,0.980289597955389,0.7483992676225343,0.7381496801964592
72879.23491079774,0.4821244026980373,0.964515647122514,0.19365406815129838,0.7847946899999764
4299.488045880743,0.3352628002098635,0.9595358161539556,0.6745827831118503,0.7584662060181141
45605.46041689842,0.37966259503551664,0.6275431251034425,0.3313742972329107,0.8851076560025223
60805.1324061726,0.2503486002382591,0.8433462503554292,0.2128243476384074,0.26418395860067845
12952.560311194646,0.17117488393841362,0.8187523928710683,0.9802941867749085,0.9603529011293942
15499.657581987218,0.17602382280077622,0.9260021041368319,0.5094626050978192,0.2889205724069356
47710.55352577342,0.1520253274313715,0.6393674202916049,0.7146488446865181,0.13246600409463194
57318.36519237151,0.25593926240891796,0.8488034726135569,0.6186115724009816,0.2516555271764511
49784.19341347952,0.4008601755815813,0.8778604046227803,0.8313994298294517,0.49657237550025113
94008.00118091771,0.12679227262688939,0.8848331918611364,0.34698820626409443,0.6978557776964573
58049.12231590407,0.3747123080707551,0.9935083736801991,0.8987274131393358,0.7192803284654204
36990.22231488751,0.08653148562660798,0.7235914942371737,0.4839313967763055,0.12902448578577697
13412.30397550723,0.18256091818338288,0.8015309927082865,0.49004298712743977,0.6248053806427817
66145.6345964286,0.1651125805110714,0.95707082489727,0.39635394336227825,0.4517538590149506
41282.259452129845,0.0845166074937192,0.5923427945258097,0.18524193977203285,0.09547062188230426
51797.24274941982,0.47574570653647347,0.9604652789253187,0.7746187838373088,0.30167126779685227
34081.99050154059,0.1471875555234073,0.8665650740712705,0.3795787738304115,0.6424491496825627
17641.51260943864,0.24214268264303188,0.6027196212737866,0.05468064555711072,0.4218811941615438
71659.35730815414,0.3948788769446132,0.916254319226407,0.24600649791359563,0.9079263904239989
35165.176308270034,0.23446295869780562,0.6860748262232927,0.5695430735664395,0.9907794571956452
45764.558105320626,0.2682779757377846,0.7809714776947794,0.1524195404585268,0.2802238125070038
60513.22192184545,0.4066261256280993,0.81568676933968,0.10358825081932299,0.9899797408449558
9149.911703077398,0.37644950114897036,0.9889674021043184,0.39196675518806345,0.38423149891044983
30233.524025492145,0.42125094825738846,0.5268820295852154,0.42398791627511423,0.22684964401167917
73228.46922669414,0.28186009287947744,0.6070120269148787,0.7205306550882831,0.006568420606273384
797.6932811322341,0.04963785169315465,0.8016224721548109,0.6073490543747699,0.307230104894066
60228.499127146955,0.05427880669378403,0.5421786309346344,0.5867048706650131,0.5190688077808744
56994.568878972466,0.42608261883469917,0.7195855118099679,0.49616097063643627,0.5369472383307297
6226.117084434886,0.02540662594816958,0.8493615513525092,0.5727261156117713,0.04551919059184906
97276.55743846242,0.4718020439556308,0.8915732977898887,0.8053309062765416,0.3638114069291154
10844.550859372664,0.3391389832861266,0.6987161120225098,0.6976910150381823,0.25125310720322136
89424.92562549245,0.13074268667627104,0.9888768948990431,0.12595248250535607,0.2694673084498955
3537.506415187534,0.186656872421194,0.64914587448482,0.26944906431984017,0.5416735027426525
18484.965655712196,0.17600642400876132,0.8332679621660466,0.16512800752520584,0.10062236007246794
25615.03173922041,0.28647935564593685,0.5522479024515496,0.2567675958079899,0.1669015816825139
47470.70814099569,0.3660933126060546,0.9065472264351577,0.10187809758401878,0.8293890856021067
5106.703322921728,0.08334680429390709,0.5874554098501373,0.6970890837793472,0.3335695726634934
42536.58232367814,0.1119596877780316,0.788085627264303,0.4824092191126611,0.8240121789994831
7099.367427057696,0.3320750649806781,0.5726510896662642,0.7111855191524039,0.67017892453639
15347.626114515531,0.2458281094137005,0.9496518657095105,0.5144169112077285,0.4941973255657538
56120.097674712655,0.22862511686888615,0.9363789892547381,0.26062237643256303,0.9400090590315845
90463.1371190744,0.3393300536073462,0.9157706551969853,0.03975813749285628,0.5993602067509707
43948.88287579474,0.07160661534067948,0.7919131258791733,0.3925441940160542,0.6662567062956715
58765.76795329747,0.012089563637005897,0.9789732199345791,0.896571075207947,0.5326220179661957
39654.74367545369,0.47884626383888385,0.5012197691076048,0.041215558813946784,0.23500304663135752
20274.923847546183,0.07811958287174292,0.9484250088222264,0.3268317118167102,0.5622254452408701
23455.60198391281,0.10502779441672704,0.857188929876552,0.8127576431393908,0.8959173160670277
29398.97359998222,0.1530437257799414,0.7822980817524667,0.9960789264403684,0.37773890426277434
26893.389126830632,0.18835823053221107,0.9786072469587466,0.17979354246163803,0.21439108044046196
80170.75981487767,0.336002469006012,0.5721545794128686,0.6707222206505593,0.49096313355392573
97598.58406651502,0.49967737297619225,0.69610303049275,0.6892717874281196,0.8789591272630999
72653.40668394115,0.4878262322323458,0.6863087855112238,0.050426448529221846,0.5969250152453094
73229.55199892787,0.24173788279948574,0.6535618406000493,0.9106807044290863,0.37017925139932084
2428.8119433567535,0.09676501143462639,0.7059776700754301,0.5285768085255543,0.3531938203327396
63270.57548838927,0.391157249041653,0.5665180493008779,0.06406456933621607,0.5363310496481114
97420.06842198146,0.4694354661438027,0.8404261321614646,0.10258573298747231,0.3393180668848079
16784.283698726613,0.0318309563058123,0.8196358829057138,0.38570223391137093,0.1851680817321305
17594.60986170962,0.08880012851377964,0.9311432301460507,0.4496322266420014,0.21578710527909173
86204.20684458682,0.42075826826758417,0.9560011990489428,0.5109810219024635,0.48330232080325
50291.49027330529,0.4662028165699313,0.5447436958531529,0.13860967706841198,0.9064919978177886
15431.331321470143,0.10472496805238175,0.6418606024235884,0.1722005455375203,0.4912779702329183
42303.407743639444,0.2951911072323876,0.8227254314209835,0.920620957594897,0.8018926243795655
28498.553667022046,0.1180157986168511,0.8087428186670711,0.8223672646692599,0.4724141413391334
35302.93683582709,0.2661249513624214,0.8291451084030435,0.6449612606777866,0.10919442022403025
12632.189297414387,0.22864907177509866,0.649104884251813,0.24362946371465244,0.14118278021086217
7897.805239748074,0.16416424547692085,0.9505416707196583,0.775896569738136,0.5400848619143368
98440.74850429912,0.24644725035670265,0.8022978012555249,0.859136989675524,0.5155804739753207
14614.605792143959,0.43936243048916684,0.7494587938048154,0.8761411269094851,0.9256699066849974
85044.62889835822,0.3116620775162776,0.5002582746677704,0.42924017520567403,0.5479016365745003
31473.71624579596,0.33996612007589005,0.6563363771500661,0.5766727824758346,0.014313840411300793
23461.161180789186,0.07396045417013501,0.9795692213307083,0.8912792703998638,0.3685555239569328
82545.84963804639,0.3583224450201195,0.6540637624854103,0.02099031121792183,0.6826863772046479
32351.923628654473,0.3640926141126795,0.6867911623297602,0.088292112040674,0.18231849266086153
84618.351512765,0.31032224928307595,0.6098626419867135,0.34167503321947634,0.08036043948986227
73637.85440285214,0.18447601037938832,0.997651054280782,0.5303510615234577,0.28272978424598383
98053.46947263432,0.02060348739608659,0.9380868332068149,0.050186160770025134,0.1784608503350109
78641.83467172053,0.43359653340195414,0.5321946358843881,0.5701012815000241,0.8251424593120921
48350.457832036474,0.014324518984744418,0.5598174287770835,0.6221548245566637,0.8280040378893262
16460.410796553657,0.06498291848993389,0.9152396745147571,0.8936602137537467,0.4073860196239102
67519.79121129816,0.2199566895794318,0.8052581590801899,0.02982203002022199,0.2318780304306719
3112.2207213940483,0.49777945589071027,0.883579933815932,0.23752706385622857,0.8306925363663431
34916.83033199967,0.019952742193086508,0.9910567669538671,0.7576343138537605,0.5276059530221794
90125.00377311281,0.4973137293747577,0.5708186177621126,0.34126724636094363,0.183040633174408
25616.544739984787,0.04802699291999506,0.9040523043581972,0.6031149522367205,0.649286359646188
32294.598085335158,0.10819103148247143,0.5257631832226459,0.9410894085424096,0.5028384255651351
71312.21667301582,0.15599457474245582,0.6844766382754149,0.6133451766406559,0.5178965898669083
33678.81917685012,0.04305992710940562,0.7623031596155199,0.9193794260985368,0.6639494299526743
3305.4553373369718,0.060565555584216835,0.7915219834182488,0.20348916201228695,0.2165309930929803
92526.70492360827,0.20517557228063169,0.9599996953999668,0.663596874291121,0.6717646328206677
42613.28538875901,0.1203465179003398,0.8431474710335634,0.7780810402413303,0.7138589401353519
72524.59469198683,0.13364365388612642,0.7071220101861881,0.7298631174014477,0.2830011143762382
11292.052943508523,0.24542887516979028,0.6118187615054416,0.9223084330708564,0.6758079549689177
94178.2743386687,0.0647206921067259,0.7002045003210611,0.06798794783993911,0.25212533990249986
41350.06463890703,0.462508201939242,0.8643115867231728,0.47534057263158436,0.8848387535940531
89629.18086899411,0.3582145681195051,0.8151321967996501,0.8692276414601174,0.2219561085993732
19753.88479378959,0.34552286656502257,0.6552635692888706,0.6362591362850502,0.9618695043590447
67499.46605601461,0.21873417044602667,0.7172376255917696,0.38130196530500315,0.8990561615472029
48753.93528240654,0.3445437901075608,0.7379426391057093,0.7567563705433739,0.6077039206330959
47856.33031410249,0.3811287725967756,0.5321131679644783,0.1533008932349097,0.11723927591850614
52270.14860250161,0.392137257022449,0.6121078684038206,0.31802919307587596,0.07594463863059187
58192.709584924654,0.2666941049700403,0.853712494886832,0.6664586705883163,0.41014936103897437
92806.2321441111,0.016222196356338044,0.5293032639734299,0.1354053246988779,0.4144414593685395
77656.3090079019,0.34345473647469793,0.9461574610090595,0.5122516691488379,0.4264479600877409
29749.42345114567,0.2221146386828862,0.6921059107922878,0.5609106322405676,0.6802225629848151
73105.59888136093,0.03541792586557038,0.6818788773798188,0.30231913757840445,0.4962681607547166
20406.33251307931,0.20769524744334122,0.7315743355042468,0.1996382453593598,0.3288390604470043
30698.417354976646,0.4453498903370635,0.5592768560825474,0.04626080198083793,0.2764393075877407
98859.56258823253,0.17493883786250197,0.7017645904468794,0.6922460336766016,0.8278255704628099
22545.84518265373,0.1868158181661456,0.7020578718692884,0.44362522173919106,0.2595213134551019
22576.3103805879,0.4631979659621635,0.9138808377552919,0.6363517106722076,0.34491995526404995
313.86121328042714,0.07696460784967435,0.8706124218970108,0.20550978907560613,0.2889331742871759
84935.90345682843,0.30049669520325895,0.6489727824333849,0.9149329024059243,0.8248793921667577
90768.50474349986,0.02892256228309082,0.9290352465854439,0.7988277182508858,0.002830958537330508
39025.71876945052,0.24553074088480611,0.6266436373244508,0.9988342390356238,0.22958843698889686
23161.588798079592,0.1890246386927102,0.934317896155852,0.5854782554622342,0.6371594965180336
65160.62132630389,0.46095271079621253,0.7187839134373326,0.6705437173055425,0.08784313732766802
47241.226763721956,0.1973542588893201,0.8237651929326832,0.5152060290696775,0.8190665611214561
93351.20491475385,0.13611365740682216,0.725179056917789,0.47188152439575837,0.5949040384681985
57985.0090630128,0.36699734065712897,0.5769652008577606,0.9949654803390197,0.5243580414748836
20129.886899223282,0.21795612515297846,0.6577541354262402,0.24613673976663042,0.6734714860614356
26907.22317689776,0.029351484543006692,0.6466201286993412,0.28250734092629026,0.2132317346352297
15988.14936058065,0.18128452479480198,0.9002195475279527,0.9398278352422088,0.6813317228135698
16568.508475410825,0.1309444547639898,0.7977325789419283,0.17376578800502296,0.9136278227871993
14980.710594343578,0.19529114087457206,0.9265278525216964,0.6994637526715215,0.43367794491856737
14310.90137944837,0.31901588805052455,0.9879939809769793,0.47244805579726545,0.650026182980108
66321.73706479625,0.4138525344995862,0.818062601451774,0.9676007446979409,0.5239647297900929
83117.2071818867,0.43853419625176676,0.8332672398894883,0.6085122547616492,0.4400722058441222
95749.76361002763,0.02411813291159478,0.9804218891561726,0.1004474644106601,0.4830956942744248
80947.51605968521,0.0737505155613794,0.7852457848323267,0.5663827750922432,0.7107649233973315
16226.789902324472,0.4302299542508037,0.8058598128972358,0.8013622409066782,0.42522092904269104
36124.699771154534,0.09823959923030498,0.9813019046413339,0.15370847048508973,0.13638290059642844
30519.64436621446,0.06564477080306082,0.8244937806045717,0.6589949004544161,0.6542843724374867
66829.32415675129,0.15504312002280082,0.9984413027886012,0.8929640179863568,0.47056554343157486
18901.751793012216,0.19862207837568585,0.5649989270035478,0.49491719989093796,0.5039649960338644
61377.39727686345,0.09907805278385512,0.8009821843706693,0.09857075054140851,0.5301895780296589
56987.133109776165,0.09075221998752105,0.6242634225032644,0.10923952759688815,0.7855727304831629
69121.5016910139,0.48185194006420207,0.5137603535922857,0.9194238532815731,0.698866089419319
18459.455086879356,0.24475857191123537,0.8055700842309506,0.41474913840229566,0.5899805469603999
5686.884912299379,0.37079235685592316,0.7941025649528277,0.4506935016306183,0.9891251758844546
49229.41015185834,0.09573448004318116,0.5735393147075911,0.08465282513175931,0.5077793072273673
66671.53299072199,0.11373642874914214,0.8413999634041118,0.05549962086007587,0.4118666286867586
9663.581113602795,0.34992552042128,0.9498701182058857,0.5943472280736065,0.8725892766251199
58090.14534345444,0.22360227345063857,0.9806042338205181,0.7509283778511058,0.3427088952508338
46627.66482981784,0.18374995456357301,0.5257481478264812,0.30758213592551464,0.7783182497601094
67364.56882854708,0.33855094210833087,0.5915049079501786,0.07500481084933475,0.1518998701700347
50710.2054009252,0.020636604481608093,0.9384633679655814,0.8516673932757219,0.5290493017369866
12275.114162927013,0.15423871989513951,0.5901789206089509,0.8844545137493576,0.16724394979972634
16905.438609621233,0.1481506192236106,0.9770361403077762,0.3263034455056343,0.06277639907663357
78983.93685065527,0.4421378413277337,0.8046032330922843,0.7337120297684473,0.5688978607327528
59103.5217735093,0.0137150548290195,0.6329642854530877,0.5018569771222491,0.2002100259112961
98948.75086131896,0.4471653183500482,0.6408606849347347,0.9023162903975509,0.2427281329916805
8918.905469488074,0.1455592308838255,0.9479115221931933,0.9802374258591815,0.25230282296129847
56683.18236143345,0.06662116414718817,0.8034307112581632,0.8582494511241806,0.4816754095586442
53428.03736796985,0.2195595706344277,0.5681498284025388,0.23154989673137838,0.48755962250914897
68958.94194389886,0.171619306704893,0.9095046739398079,0.3765030565531188,0.24083505267046157
14176.182699019293,0.25931509509693174,0.8848761038191826,0.5151643324791032,0.5186093639108321
56586.51549927959,0.37309911339406315,0.849869062462423,0.5734341517568187,0.16911846758753857
51514.858139521624,0.34262497216361204,0.7390082097248283,0.30092882618386163,0.8314825334558084
96164.7570304074,0.11665067337136696,0.5179009199440437,0.2159078015405541,0.06620111705964882
6394.933960676417,0.25858393030945603,0.5853840719860168,0.4681450884264132,0.8239005262120318
75160.26333421626,0.1286839056592495,0.7362907178411879,0.0534231251398829,0.11955696192090048
88435.16535246081,0.017025725479987312,0.9664030249023192,0.6555568221090282,0.4076533711335084
51478.13400577279,0.2549732625353845,0.7530836870555223,0.3844719081455421,0.14939602002557462
7185.353532280466,0.4240235389389425,0.7014728483584481,0.5472248137568502,0.6853039974006155
51699.568983445526,0.08807178717902513,0.8608453482955942,0.12333134470692098,0.8657174358806645
62370.64546924628,0.41882310195700345,0.7049619362732804,0.9133272602122287,0.6435167290193965
62094.097141863356,0.314259602345753,0.5848885803134475,0.4903463051999998,0.15760642091960764
2761.0017258433645,0.1923832669074784,0.5038735386418625,0.32816336853533246,0.8026137664746462
99304.24013728839,0.48109664731653523,0.930388727575081,0.8916210694000276,0.04669995531184046
27583.017638599064,0.17651425189972228,0.7914553877197241,0.7963000682953914,0.6282785141727232
88998.942475829,0.07754833636523945,0.6899234995190672,0.15752980547348872,0.06738822180049897
87528.80870650639,0.18525523361013732,0.6022247900596295,0.8280769202407977,0.49257924975916423
68115.1989467052,0.1273588193898052,0.7257816089946,0.5716493450906976,0.9047316341634579
5460.9727213838405,0.20411421356104817,0.7034362076326824,0.558359249821886,0.024926244031248213
84966.19540417194,0.4278958189034333,0.8353702535137024,0.16302201328005828,0.39788242803249707
90031.59080611501,0.22046827501197913,0.7207225583552912,0.7980771942022619,0.5423108713572531
90307.24327845214,0.32466106544080514,0.9684939198839269,0.4137219838549594,0.719418729438689
7150.263486007109,0.0890202550628284,0.5772289206564103,0.7527974485664067,0.02258829488897196
8116.333763902875,0.23761971287930356,0.9871597823337741,0.6772309887788873,0.4643091758227049
18966.7713673176,0.4455949380189085,0.9074749450952446,0.5041311584876159,0.6850443579874949
81527.73910622242,0.3649431992902859,0.9063930056729884,0.9242269514371261,0.4987364305208145
20109.711974108886,0.01119120638775001,0.7434417348054265,0.6550000921920776,0.290011083795621
5210.722951399754,0.22210700002520645,0.723223712218514,0.42632748667018605,0.9180288092721528
20174.434423648334,0.06420642136318098,0.5180543791729135,0.3773819353783888,0.811764802707277
68056.7956704219,0.2534872579754028,0.8483193209238887,0.9029145090869796,0.9283717295319577
82261.23976195042,0.07999937091108436,0.897851070101276,0.36465020936608583,0.3643866124477295
51273.10866342049,0.4727296950086092,0.9882812044236176,0.345752805813064,0.05670200789452473
15130.06622134171,0.18581952317621978,0.961692614407724,0.9320129410130106,0.8484349972733433
96570.41620300905,0.18584301133759326,0.5924147827198323,0.6082031569578296,0.7924427785275392
48078.43894577656,0.3938983857540314,0.6438812691031246,0.7255795164736717,0.8303767048289347
34999.08359223319,0.04524313494371762,0.7274967223706282,0.9789040051869995,0.4659498407504681
52548.135475743424,0.4624277937463238,0.6752138186048504,0.3217492282112716,0.4042919998325635
9346.626748133509,0.29208354682249005,0.8555623254843412,0.5600509567919214,0.235644700320076
31745.011035566004,0.2607894918586841,0.6102703713173645,0.27672268592726046,0.7755538081777282
54489.771276036365,0.17939029053769087,0.7271307361543144,0.022664768718102857,0.1397435241213909
96343.55552519846,0.4170678383339116,0.8336040574476735,0.26931034107856067,0.7366338942909657
38679.10928738024,0.44198059729689204,0.7936160736626635,0.748659864175398,0.26748042331713595
44981.08956895808,0.38735833233677175,0.8215838768751137,0.5169572214435777,0.3712569469829241
5174.658842789419,0.4978052292658308,0.7862596051583535,0.9032915705146969,0.5513832439216205
20220.50015685669,0.1848701889394754,0.5525301333814541,0.9716352762764487,0.7936166189464555
51285.18203478019,0.35381715280506637,0.8214718174773925,0.25970364055864514,0.7343409186528931
51852.79741535539,0.07808650575942598,0.5202270384442713,0.8385164592658411,0.23894768360501384
19938.25288084028,0.43775762225445947,0.8396625037947683,0.272790174044807,0.3998779996619365
32809.38680743203,0.14435670120255972,0.800420212306459,0.1945766362585738,0.7379000241997707
29784.82426065449,0.1799227321257579,0.5817735241532207,0.8650926507109945,0.7639392028694145
54481.04847489681,0.043074736786904856,0.9290752750650232,0.7921656785280836,0.9160064076263241
