random-seed,share_mobile,profitmax-vs-satisficers,intr_growthrate,globalcatchabilitySD,min-viable-share-of-K
54520.14367949402,0.7761063758083129,0.8342175360742556,0.41706530552339804,0.3957821138565355,0.8052776512789238
45037.38010541129,0.18176104636789228,0.1263177888502477,0.4041833451369974,0.4007348942919754,0.7925354365347725
11592.94023707007,0.2119826533118627,0.6227475552933427,0.5820953027928045,0.09054678412072747,0.3673400781184283
44881.00875783409,0.03839761186207076,0.8755498922138395,0.22742515584060594,0.2309243497849175,0.5997772943409315
69137.06128629873,0.11075710750294238,0.85389193018395,0.7527077480700084,0.15293775237017937,0.11659458250064436
20708.209506870666,0.6247250943040175,0.9545028716034236,0.19787659830324184,0.21358556986535837,0.5739744084501678
97849.23723013833,0.9656250799716987,0.36804375471807615,0.6672125889259681,0.2686917805558606,0.7031973703972054
67957.89231914107,0.4220822577272019,0.35071599304117973,0.698855046558869,0.28141781255318754,0.6099062309477924
75530.50266117344,0.14839770438097244,0.6215938993622023,0.47455212123225077,0.04644973390666762,0.7980543141126856
6079.9484306601,0.0979916088283869,0.2901167179029056,0.2904816893169993,0.19283110993368646,0.18321163463245277
90831.57138631715,0.5766130852485426,0.39940879352154923,0.3511360638667924,0.42195582128493686,0.7792069294988481
37657.39621810871,0.9171382849193797,0.81007672820794,0.44584644898655235,0.3550360943789025,0.5281539623775116
14175.979496099644,0.8845069357635855,0.6557498646706105,0.20861090099374907,0.19225136518410924,0.7093213053926284
97879.03649403687,0.976627561460592,0.767126912848574,0.6960359981701194,0.45638929396132266,0.6236679568017419
10126.625703602496,0.38581909044076357,0.6891625443869108,0.32675373689079207,0.2621209800648517,0.9620798242323161
86860.87783838577,0.4583854786488034,0.1387132530159051,0.7770154064954835,0.22672664665584652,0.5873082581786758
77827.97808611715,0.11671653123608132,0.3562630852240717,0.5436648438408446,0.2883343100378745,0.6712822903458749
11709.482798106777,0.1808547400986038,0.25176114627381174,0.39001594483764934,0.017294201485271332,0.8764196790337085
25957.3342495289,0.6045047295594358,0.5897567784508243,0.10333457512186647,0.30017312369674237,0.8029168585211394
7837.317578931433,0.2001431416854863,0.7462374419711384,0.6346599332740879,0.3936380153976699,0.8932873520527934
29178.98097530998,0.18375192328755652,4.775091166242529e-05,0.28477710729199984,0.07504959171621184,0.1446482950012905
95198.00353143076,0.5331809349527304,0.8623476307199748,0.7114993192625141,0.469684126514076,0.6714543754636003
12555.9563550917,0.9790410360493577,0.19369554610017037,0.35505951088503274,0.015301059236951242,0.13450450831289673
89935.37997680838,0.10527623335971786,0.003475177536139018,0.5179140490428089,0.47860545136578075,0.22251652393296395
71261.2437568026,0.5487935490137155,0.023623339469909244,0.7252564292152037,0.27182000473483214,0.41430195774167833
62657.918983498086,0.9507314181974041,0.6735880105975265,0.6987279291452574,0.025352992610894576,0.19856514238433248
78266.63615934331,0.7560307996599441,0.12093850873847756,0.13035910615435095,0.18202276843230975,0.5467878469425116
74568.42058105153,0.2094478609390953,0.6387502026327532,0.20669601950830122,0.49311740736657994,0.34300266961220827
7262.595511689429,0.3894255760868928,0.4719889402766714,0.21727559613923525,0.42084630514356625,0.9490449019633638
79172.073808858,0.08672788006766691,0.5937429068431358,0.7769885496705272,0.34650357933838705,0.9002470307720621
31463.83244089254,0.09413186234999488,0.48942844714200995,0.36524782511438725,0.15845389975322316,0.6418742494754647
36375.226403005945,0.2249735180686763,0.6666143465359005,0.11961209160185565,0.20563576906767972,0.3319161141715841
52976.98517974807,0.27688226153279133,0.23489007447613264,0.14827649719402047,0.3434997331694122,0.3016692371261597
4802.577605410233,0.14088944253235505,0.660926631612528,0.757738339985423,0.10029029418990959,0.25021510569451577
35358.90554493352,0.9700194483315444,0.36878827172686823,0.12305605634228356,0.45403483126610505,0.797548922162571
22599.61215090289,0.4877219645260121,0.1334867555818129,0.34628981279332394,0.1342625436970541,0.6739521458952659
69160.16002863839,0.9203244345103021,0.8546400104003301,0.5906709152045131,0.46691655571933754,0.5458835782595618
3635.4368832628143,0.5831100090288929,0.3822954739139093,0.2680866926492127,0.08541612141248744,0.9569210970807965
39210.86692575322,0.08405258597158712,0.13068349459081208,0.53937522291414,0.3096299168502897,0.758643307043162
78677.8850501725,0.11824862716964218,0.09661246926046063,0.521450479039659,0.3838306118349553,0.11688165948577905
79088.87070755808,0.8220452421967717,0.04749060375659686,0.4439094433213493,0.13278076939525285,0.7869547485469244
4019.95948930701,0.9642468252288688,0.9898811479903042,0.22756363868968116,0.005271336565543294,0.41393545355362316
95287.6674739459,0.8693285752775124,0.5134091469443332,0.1155993883528919,0.32471270708269084,0.27759304597224915
50835.90033377112,0.43375209334661835,0.11541497509441245,0.35302394973452544,0.2391887335834082,0.08031212232765035
63700.33366396473,0.11852486462547478,0.013548765821464803,0.3770236431250671,0.003757194551427312,0.40639338830951427
24057.079669940595,0.7326331463057899,0.6037843822320933,0.33408927342116773,0.33773209539728544,0.9108003057856013
72448.94656138116,0.012705897370744217,0.11059867624013531,0.6913947641317015,0.03720696583635308,0.8590958067812844
6354.194349839471,0.07844602789131465,0.4442552677886915,0.23374966876312916,0.26059197581940363,0.6252709992113137
51043.39867335599,0.3961739446902076,0.24096269174681717,0.5152948368184518,0.42139097606541304,0.8863292986166024
63339.84823110548,0.31609987941413514,0.3000249284656137,0.686515281120309,0.2688704448266371,0.8620700034451488
83006.79600957884,0.3414182313539909,0.5386139382936673,0.16792155105739387,0.24426178090136003,0.06084171558339754
1466.0907887192086,0.5433156130933066,0.5990927866745293,0.5168498600884962,0.46284925642754393,0.7937238625394228
96616.39093597414,0.2969909041604483,0.4770702452928359,0.6981334509410551,0.36878628044705786,0.07795771774218829
22475.202737528663,0.3754334262605561,0.267541461234459,0.463457518759534,0.2304151999193793,0.5535689810153819
28686.11587160789,0.17258944041199348,0.912411403950275,0.3211622207329137,0.23489208919431076,0.31124579291235077
29900.566533575107,0.9728505945902262,0.18739870455162955,0.7419441529050359,0.34353980051439464,0.11523099605611703
98949.67411905905,0.31373398788251294,0.07889284587567835,0.29335449285762394,0.34082167624951704,0.766750226346051
77895.79506210049,0.53844976368835,0.7512483719359418,0.19128548954617897,0.4742829378062883,0.38360037659968044
10013.876701581894,0.16546677750796707,0.4979918373950527,0.4284136486839839,0.17394943965553827,0.8162681343876899
64697.046555977744,0.1377397433514539,0.09879996929662627,0.443407020806842,0.48341145044579276,0.5254722516447476
90708.97051477988,0.6125729899821452,0.48675754071634403,0.5410478319675859,0.08396788756267132,0.9539139990463653
94105.67094623049,0.21041705733649455,0.5065767588213956,0.7724609611411607,0.28070095955281266,0.912772815510835
34993.51216278443,0.0282238913557413,0.23363803496174118,0.5833298154497341,0.3126878761683653,0.9404958552538824
26837.032495024043,0.6500260690121652,0.21575082187906236,0.1953385954825218,0.49760364351455055,0.8160952871055933
88267.21076243003,0.19981342781752529,0.03988515992533448,0.1732011841247449,0.2990099674196473,0.345886257844536
77874.19832493352,0.6320687240681906,0.43560373464589297,0.5425181104381702,0.2868230964635654,0.5826601905843078
1707.8539275182645,0.674239507955701,0.6153761369368153,0.1751397931096041,0.07913825730652968,0.4012202006465464
62305.840688756514,0.36197347730848267,0.5454024560328252,0.7761094033591942,0.36262035270906345,0.5052834312384149
97144.06021551239,0.6009831179634123,0.5446292560744688,0.5610666533352849,0.43173039784947603,0.13734354098032625
17539.616168489865,0.235995717983553,0.5989355563143102,0.20802108605178354,0.296977656987802,0.7857226299605141
57608.3308769813,0.3791367843163924,0.5100173631282604,0.4763421022837805,0.2222663391612743,0.5229881638197326
31317.090275824034,0.022434223595225098,0.8980276297413925,0.6141020160577104,0.41040211781095276,0.22171446536533856
45897.43795001974,0.4544519800513048,0.8905593437565482,0.2942211980364679,0.1726173477623989,0.8086239770604805
92505.95412108985,0.4945196928435481,0.6396093936174883,0.24133167038450168,0.10492291442167334,0.7225756560962171
17253.58254986897,0.5905889868106656,0.9419162802723278,0.3110450283506563,0.2878449117403859,0.8772072114390637
32020.078790003656,0.3980610282875393,0.08302073488943673,0.27300178720143026,0.05722955570068455,0.9389444602729948
93831.10961089487,0.23265647786976415,0.40655043136365954,0.46764475700299013,0.047476466565043784,0.209822096883568
53148.42788753531,0.5099238830148864,0.058212823291085236,0.4816812293411541,0.46206992378530015,0.9441705291000717
66397.48162528686,0.9396991105877922,0.8289639623022671,0.2305431066437463,0.31702471215378747,0.9378079585611652
25041.171147205652,0.011844745280491452,0.40831768552424674,0.4434803503671463,0.07363702894913443,0.8398147815246622
26984.472649673236,0.5385720158642069,0.5739741080130285,0.7788937224639086,0.29549503923623205,0.3846162423934953
15063.368465365398,0.8799010852685465,0.4265977626550117,0.2873968747667558,0.36534387231594145,0.23094339889633808
77212.03365705661,0.3359634730653014,0.558352369037044,0.15687841529904833,0.37667225414737354,0.14372128083997524
92517.02298010745,0.10001226553927188,0.19123004328746918,0.7844035489076542,0.43708832429866,0.9734183508034042
25182.607562228815,0.23696829578995776,0.4905839935283749,0.1105502983991782,0.2342961843720019,0.5448564536663152
26754.249585667334,0.1136739316198325,0.5198143473400193,0.5537347040072709,0.27992901296603057,0.5887310659353353
87135.86372751018,0.2562565590937554,0.6865883672354296,0.3928718240139527,0.03157992604641857,0.8102593287205151
59163.405597897174,0.6168664980492613,0.20171503250125422,0.6709009496740541,0.3725522508257259,0.053170675886647784
65123.65792189831,0.44482023275476507,0.1302273214391737,0.6692139993466533,0.402989613522764,0.8530077457828331
29320.437915991104,0.8055852846404653,0.8776316335775493,0.1178136550131635,0.29959963863521616,0.8679788809963689
66606.5669045691,0.6744798714205554,0.26287285543281813,0.7343089483844156,0.35202727766413666,0.3557631604714601
50526.37491942574,0.5009341271525073,0.32104893794094136,0.23214723297825368,0.4995786083161749,0.07470136190480768
7869.745047336982,0.9937859433557555,0.06526129996201557,0.2088969025931255,0.011012405759409927,0.8558753754841895
64687.1142527645,0.14787975969675327,0.2568611409432766,0.6910072042111948,0.40204939174880233,0.7875721712895585
55580.01060884865,0.8694686270742651,0.5402148953786993,0.27129998603695826,0.3795658750558538,0.9041784634944134
71439.54312541943,0.5059307054951443,0.5930244429460733,0.4202160237120155,0.2898308785362418,0.836025070620623
69103.53096721917,0.3181102396235596,0.837513311230681,0.3276804962275577,0.20979148177882945,0.8625621099168042
67879.32712917562,0.9192760715091569,0.25719293616618755,0.32673538201917435,0.3827258202630631,0.2277948504595485
66655.69257567074,0.013392251974939703,0.3950062677439997,0.1272796707002501,0.48328342523405043,0.4237589078718812
50781.53744689397,0.9521754729716667,0.9128055832421544,0.28085967589158556,0.3324414818292279,0.18934727798617412
56411.31221847869,0.9722481086656879,0.27219878478480497,0.4119283148454258,0.3825431099384193,0.6961871316880041
7832.376064072235,0.6552697744230853,0.6600999113827624,0.5523497723120349,0.4043771673364723,0.8187018258827333
48606.47067867248,0.08527837261749247,0.6733558660696585,0.5462627445976187,0.1530932495133867,0.1527786486366347
47085.3630748648,0.10139759546330432,0.326031984437258,0.370113130501473,0.13579620398197834,0.4351777932943533
58602.422332752816,0.9887830704565713,0.7531568445422123,0.1166328973274247,0.37098111896344516,0.2402775622285862
3714.9003621072634,0.6389172520912435,0.06281734125919614,0.10205729844123834,0.10963885066443768,0.21285653872233307
72482.99400784382,0.782703493995969,0.2854649943494134,0.7425369639128598,0.36038779457536396,0.7348690275229114
48028.71876276886,0.7425249065243424,0.9751039428224996,0.43962371753950036,0.44487120493573107,0.36060477636763805
52061.44422824863,0.20887116188748675,0.6305195091682763,0.4552962807459635,0.47622692955604135,0.5828499305807803
41233.481242149464,0.02414297163633821,0.7975691309850074,0.3948263282198273,0.04874366044099632,0.0878819955727948
34784.1947030508,0.8395471874012637,0.7281809264850883,0.4273625152088918,0.3963602032397885,0.7992510165337633
82956.38283598232,0.7571776498240559,0.6056612454359788,0.3922480946097394,0.11193521457939704,0.21901721958180487
28106.642338445312,0.11907035619920327,0.38111111364235084,0.23448249733190438,0.39530619242636195,0.4714558983378488
96957.70771834665,0.5233161333943671,0.9808941498370979,0.7344738415845391,0.24871984032420869,0.40556342621473623
53691.19085966391,0.4874242300624245,0.44763069680131007,0.28166520675033757,0.48076272558294325,0.5617302669852244
73756.69091768235,0.43971448689921144,0.4417922290335654,0.45347027938126117,0.47456123352206625,0.38541500088194247
80327.02385391916,0.8839916197549804,0.8179673203009157,0.6705391670223436,0.26563093298805956,0.8549805582660421
45777.657751903855,0.07488621567919727,0.0011398024399635887,0.7694252601984669,0.12370283226582923,0.6111362588814025
98691.13888585057,0.7706570166680708,0.6462727538841633,0.11245092504761406,0.4684807224387458,0.21416328936032042
40250.93575718021,0.24354195127601538,0.42175562169726444,0.10058746028026272,0.1987715918100525,0.11926351903287301
89491.62348103437,0.30048947777749163,0.1967916789488915,0.5546245745204065,0.4448872287667789,0.4022896212395371
96935.75887139812,0.061911234875112166,0.30401672306002336,0.26911412745723545,0.2388756125380232,0.9227097974592032
93365.47242454549,0.5014526652429236,0.2831884277800063,0.3350578911053185,0.17720881081606477,0.8447905820484906
34906.629487341655,0.6540609764317841,0.7815233358954079,0.6905660388789382,0.13687829614310565,0.8679379614385706
63700.39552235561,0.931880829832808,0.3444788461004584,0.6913322003288008,0.11464482899673017,0.8223072006721451
57130.48583368397,0.10922697913087907,0.5226084244382688,0.7385643305467082,0.3129186466920818,0.1535184508630394
72939.2143254981,0.194021461291944,0.9881345494386073,0.7179459059874181,0.31832687722308545,0.21178265075433295
43884.28941332384,0.688738863716848,0.5205655316206226,0.44059733946663626,0.3130288327258255,0.8592280159518102
1273.712299772544,0.20426202079586486,0.31489020968292214,0.7987367807536576,0.2068394133665366,0.22250538361257632
26522.968927941318,0.8321628904086615,0.8547192539795833,0.2715837338045395,0.056965616364933525,0.11025192299400943
82239.29245804226,0.04294496546070483,0.7957082016953428,0.26782009429719655,0.14882536438943067,0.5051794452126503
26841.04929085988,0.44217210230370463,0.03013703552268676,0.10190943695537781,0.1186131619889666,0.8681690639357826
11139.283437884069,0.5248183810619532,0.6008370328915444,0.7071946510268807,0.044653385521199684,0.09097071955286715
59895.89514101329,0.9730810834108277,0.8156034811526428,0.4532909001107338,0.19895431930279078,0.5948268295217157
47574.266227474385,0.25146259906919693,0.4389893146428884,0.10857667507211691,0.3942841386576497,0.22484545785763443
98021.62902688659,0.40919878754090305,0.1059510460860037,0.7454741653770001,0.1075069620089969,0.801408399462064
14360.137800423057,0.26949725936741564,0.11044093026118618,0.2901439945184467,0.060699623819158166,0.43708252718409873
3656.328498183074,0.2038962062787212,0.64356454618803,0.7026148522262126,0.4325458213012783,0.29699007568672536
1605.641271646733,0.5487621967179596,0.02620684938111395,0.350826147852355,0.32765209488778546,0.7960164885061692
9752.520285559316,0.09749941457462012,0.018808859688574042,0.30454177113996334,0.039510269186899816,0.8798147631551021
6371.107423655454,0.29659825662794603,0.48649113454805526,0.33691475857017855,0.3738831419370108,0.7362080764971295
98947.58377336258,0.6015762343696868,0.30240248328013974,0.7666410367846629,0.10676732018417273,0.45491499186715373
23842.166169076685,0.1986064800503024,0.5305613087151989,0.6970698605511092,0.45643781091461305,0.16685490507082942
34576.147800883526,0.9925395536181865,0.6424315904500236,0.7540105216888301,0.15802115955217833,0.3712534012702596
25163.09262638231,0.7483391979158447,0.04260393324902889,0.19763310406214873,0.13881897738251026,0.5383818739186734
36361.701033381425,0.12206117538439397,0.7078390473826862,0.6496258474526362,0.16663657378182029,0.179603835005179
66921.91108583406,0.4388353599824204,0.2884992197061834,0.3519572115703057,0.3364830986338185,0.9722342337816328
6272.033035418435,0.2730070438936563,0.2333322601679202,0.5287579482132622,0.3956503263488496,0.6119588834452473
17545.97599791909,0.7170344673563924,0.21487275865987643,0.47468809806006385,0.22827071448559233,0.4578999758015053
87989.88172665096,0.9136364598152007,0.39137222895899637,0.5415881749688757,0.2581348232799578,0.16788680345477192
72407.32369360802,0.9491978137906686,0.1203671134971771,0.609856536020452,0.12212171091469576,0.8824421498659583
32390.479592925425,0.2581963764507854,0.3150240134731278,0.2731147713340643,0.16481651061825242,0.7432573142214759
75978.56761431563,0.03251171737804464,0.4908971525910083,0.5464238757823844,0.13609606427191623,0.5002291360761888
15662.019969039462,0.11762932870454888,0.9844416784418658,0.21805537262125468,0.2303560570421732,0.749708393224608
84911.61557325983,0.7862909876407281,0.8205385118620584,0.40515318427159197,0.2051320578146762,0.4978151390936453
58079.45009670585,0.48684734937905483,0.5648695636442256,0.31415668880553893,0.32018859783474213,0.4819297659559768
64990.82823147929,0.44888719812905115,0.20056347341166791,0.7054031553392677,0.11999686354492001,0.10957605045276098
83434.62554656989,0.16783407456832394,0.49683628755251763,0.5932395438206225,0.4867041793469484,0.4394590268765566
4985.772956893629,0.4508374086812758,0.45830814412926013,0.14071545277020986,0.29746146333687445,0.6262245205548272
40360.97205173587,0.9047249296622668,0.6910266120216494,0.10561512548466954,0.14960965165032158,0.5026417668498006
38928.34533584719,0.521704124820872,0.2697496560931857,0.13098431265227894,0.007920213483751937,0.8267554091710049
66161.45281672932,0.13977591609778114,0.2305432115285697,0.5599700923728379,0.30674914449493407,0.5588484834803924
42764.8918304465,0.3074172199848035,0.3121649875261773,0.5360539374431244,0.3193380586099389,0.9332341749772484
55406.739388353555,0.8743920849276928,0.7502106342731063,0.3284268937614341,0.34795618769203646,0.37713588514234436
91356.82686055507,0.6104198252370744,0.18912598082234977,0.44465825685028804,0.24578318312624753,0.974934839030235
89934.8479503336,0.8626781478177836,0.10968280134644692,0.19147242940059073,0.37189809751967645,0.2728812940089667
32993.327173209276,0.9686921111628055,0.04473838524889284,0.21845018578607156,0.21585869607857522,0.8947777672305469
30293.229797237367,0.26542852719118365,0.19799973598428755,0.5653628455662962,0.02575932965850858,0.6612321595776529
20104.535391845846,0.1873021464043798,0.9413064684159572,0.5900023382661701,0.06672681414453974,0.2411578347643039
21016.627721561912,0.9397402219567029,0.8986110542352327,0.37271457192381985,0.20700039225557515,0.5251804264088189
28087.493687972517,0.7079915123130872,0.30382895748257566,0.4282844315977232,0.24158102236090362,0.2573065307988103
56816.26053579247,0.19261896704875836,0.6638466638647046,0.2544913731153748,0.11595936281998476,0.07490513800450228
64251.748355347125,0.4309758351212285,0.6535661420802987,0.14700150229878414,0.2779732727187214,0.7739512189499993
92848.14747497802,0.10878442897259397,0.6840529367698558,0.2757572226367554,0.30364449519012104,0.6706766782716506
29894.788580899996,0.5050345152033275,0.8651657042122634,0.502245951516008,0.019236168978878865,0.4033516105061688
25824.040877522515,0.8038564159163374,0.5568008821906847,0.28127408164990986,0.40177052810809666,0.6163313954675166
44334.95529797447,0.30312021150534224,0.3166432783016119,0.5789057095672642,0.029533879361541004,0.48489888940775544
1585.5033172391843,0.8116682224794555,0.41057565570993826,0.35023649886409824,0.46388300532915594,0.8083754428469215
4862.688016138319,0.9975461283506801,0.29095306083116745,0.10404380772690074,0.11871212659121566,0.18314792026349203
24419.124235569452,0.6652044921222607,0.7619614572749558,0.6626250740461954,0.14681795374604661,0.6948906774575576
31092.67345245575,0.6356168416921253,0.780199544572213,0.36706517874280686,0.3238207166850555,0.9255747327079932
65824.1893004632,0.18382926997247814,0.7420689213476577,0.3370582204457785,0.3055392544216805,0.8967763330749565
9674.043902742671,0.6566785097987726,0.5393979362593596,0.6670022158454264,0.03723745219239166,0.09089101023076429
82047.71795422358,0.43118036573848756,0.5704835606880159,0.731211400934021,0.308969375741773,0.21210492556938643
17502.450955302935,0.12952166503221937,0.2401140510572206,0.6257731505563404,0.12537684383298453,0.24742410758364075
95693.72087806219,0.0329438779492277,0.42668805375376784,0.26010221426342,0.427705545681477,0.1906353219270545
36881.4053506595,0.42899213136693776,0.88344159127545,0.32677410314377814,0.4720008059432011,0.7112497067940914
70326.62315025434,0.27522759906066663,0.13056207874827586,0.5766944073144765,0.2376636433763195,0.7652852693112165
56294.59658050167,0.47888416006197543,0.22738361102507554,0.6198959276606633,0.05263431992667528,0.5848756174924656
17294.70974888698,0.18617189908285414,0.07520038592048661,0.19583059593483587,0.30811768777285437,0.28035150474464116
23851.506692487717,0.2996906374848417,0.780447093295123,0.4273226831343869,0.19694804495027413,0.9435212986377393
67524.50032877662,0.1844232564074902,0.5725115942061922,0.28500981943919407,0.059381567076630115,0.8048977709238929
83666.5095356273,0.8367916293103157,0.17189109567809957,0.7256382997466749,0.03447991065391426,0.7549472507359868
85560.77514737957,0.7235978879848959,0.31818967336695025,0.1771148827678824,0.262230201320243,0.4067180448460622
85870.59491287063,0.10071496268068554,0.3926116730225657,0.1509863464019187,0.35459894700262595,0.18213587036646978
5231.84773080551,0.5995373261204429,0.3142125880427331,0.29128712600617085,0.47720478378454606,0.2513145483052035
99225.18710928189,0.7242737316745663,0.3724729301703984,0.38875021295572365,0.26203408012270313,0.37246092373603984
6203.344842195369,0.43954344262913936,0.9583551291104527,0.7799708377834451,0.46204876323925936,0.8249963143514196
81612.0258995766,0.5164271941680032,0.3839064509619279,0.4638170864713961,0.0757940161884108,0.8125572616710841
62561.56383480813,0.8845820546666092,0.28386198163817933,0.19681072601999167,0.4128334427596068,0.8318610911917793
75730.9019172737,0.9967802607169614,0.9531541434578717,0.24838294627849283,0.057363100744847406,0.15426590563079073
27729.839962820944,0.2263661199464969,0.23388377897329748,0.5029504454541907,0.27049497957998964,0.8848492307947284
7881.124141435374,0.09297712832217699,0.09661947881272426,0.7638275924107499,0.27734632050328906,0.12035718441521469
27164.853430333784,0.7793434374672321,0.3241394238756683,0.5257544651614817,0.15046249328872047,0.7974920676203713
87833.89425026947,0.24317666882438,0.04772929088963851,0.7956328678687821,0.24737531016359665,0.9543453747302215
92144.50867132646,0.734123418179189,0.6657594521914318,0.20712594369325335,0.2825544070848832,0.3110204394487902
88298.6987237318,0.07957744779671672,0.27092999287742314,0.5085760607822141,0.07325527811405042,0.3462339393592909
81612.43197537394,0.5744251545388057,0.6864668027232076,0.2240259993028927,0.17516859741475366,0.9914948951137117
78331.86468502472,0.3815031500840677,0.08599943820751532,0.2888704757717351,0.11106741958054583,0.6387005475097924
36836.027831144755,0.4219618360234469,0.6932373624927656,0.7627216587566258,0.22721017484894612,0.8618598862883112
46137.12847339842,0.0824377216439925,0.04604795709235188,0.4528448090031566,0.1342062819436894,0.17129425635646323
88305.13050799271,0.33902557705666714,0.1066319343211799,0.4253242086096053,0.08528541898299835,0.5601134819212179
38472.58592512421,0.8391115065032275,0.12675658701236936,0.7866207873641836,0.005216904105508902,0.6270788010992691
