mean_between-vs-within,mean_current-mean-payoff,mean_percentage-freeriders,mean_agents-exposed-percentage,mean_assortativity-among-contributors,min_between-vs-within,min_current-mean-payoff,min_percentage-freeriders,min_agents-exposed-percentage,min_assortativity-among-contributors,last_between-vs-within,last_current-mean-payoff,last_percentage-freeriders,last_agents-exposed-percentage,last_assortativity-among-contributors,sd_between-vs-within,sd_current-mean-payoff,sd_percentage-freeriders,sd_agents-exposed-percentage,sd_assortativity-among-contributors,trend_between-vs-within,trend_current-mean-payoff,trend_percentage-freeriders,trend_agents-exposed-percentage,trend_assortativity-among-contributors,max_between-vs-within,max_current-mean-payoff,max_percentage-freeriders,max_agents-exposed-percentage,max_assortativity-among-contributors,snap_25_between-vs-within,snap_25_current-mean-payoff,snap_25_percentage-freeriders,snap_25_agents-exposed-percentage,snap_25_assortativity-among-contributors,snap_50_between-vs-within,snap_50_current-mean-payoff,snap_50_percentage-freeriders,snap_50_agents-exposed-percentage,snap_50_assortativity-among-contributors,snap_75_between-vs-within,snap_75_current-mean-payoff,snap_75_percentage-freeriders,snap_75_agents-exposed-percentage,snap_75_assortativity-among-contributors
102.77227722772277,1.9896204303269718,26.075874914224105,34.53582982060582,6.373813013696867,0.0,1.8982347165608295,22.772277227722775,0.0,4.907834101382488,104.0,2.0141547982012624,25.082508250825082,37.29372937293729,6.491228070175438,16.89623614312764,0.03367863481748296,1.6605853715039236,5.57432380541929,0.22236981465477465,0.07062317996505552,0.001050234319242579,-0.05240931781005726,0.04470534415118858,0.00300461782964309,154.0,2.057521835903123,28.38283828382838,50.82508250825083,6.8061674008810575,94.0,1.946344436057103,28.38283828382838,31.02310231023102,6.290322580645161,114.0,1.9978271870676625,25.742574257425744,37.62376237623762,6.164444444444444,117.0,2.0027466240999314,25.742574257425744,39.273927392739274,6.395555555555555
1.9603960396039604,2.0574485002005996,48.180614239768005,0.7504572113262282,3.4940425464082483,-17.0,1.8876178174158125,28.02547770700637,0.0,1.9090909090909092,0.0,1.887617817415814,28.02547770700637,0.0,3.9696969696969697,16.617371795434696,0.12811984260111628,15.380754875761673,5.234089536203023,0.3766042964868136,-0.1376121141525918,-0.003927379057069005,-0.4798548794557238,-0.04281649596207277,0.011483110990399415,155.0,2.2059328107609133,68.15286624203821,49.36305732484077,3.9696969696969697,0.0,2.13291386273236,56.05095541401274,0.0,3.3389830508474576,0.0,2.132913862732361,56.05095541401274,0.0,3.3389830508474576,0.0,1.8876178174158136,28.02547770700637,0.0,3.9696969696969697
82.06930693069307,5.756147454612212,34.26685525695425,26.053748231966054,6.024992790541191,0.0,5.540869124189834,33.01587301587301,0.0,4.689320388349515,64.0,5.751640838506587,34.6031746031746,20.317460317460316,6.174757281553398,16.326045173427747,0.0351958035177861,0.4016131907411005,5.182871483627857,0.20023395608385128,-0.059580663948747725,0.00034228721031870894,-0.002518235016778986,-0.01891449649166606,0.0018919881708330598,150.0,5.817796164814576,34.6031746031746,47.61904761904761,6.349514563106796,97.0,5.751573646503662,34.6031746031746,30.793650793650794,5.834951456310679,82.0,5.737559314465109,33.96825396825397,26.031746031746035,6.12621359223301,83.0,5.768736403822103,34.6031746031746,26.34920634920635,6.116504854368932
26.386138613861387,1.9976034767699613,45.35891089108911,9.43199583116206,4.617798380065538,-23.0,1.660775236486871,0.0,0.0,2.6,-5.0,1.660775236486871,0.0,0.0,2.6,32.78975035973976,0.16002710285219185,18.383437748031966,10.213913617912803,0.7223632405402471,-1.0112172393709962,-0.004906919511179878,-0.471818195751464,-0.3107393556693131,-0.006783987836660697,142.0,2.1590019494762474,61.18421052631579,46.71052631578947,5.1875,69.0,2.1233010795695133,54.60526315789473,23.026315789473685,4.681818181818182,19.0,2.0940855676693517,61.18421052631579,6.25,4.915254237288136,-1.0,1.8886687364150878,37.5,0.0,5.181818181818182
3.891089108910891,0.5886672722341917,44.59205414212306,14.372101767138737,2.868526639360394,-83.0,0.4007428113054865,8.227848101265822,0.0,1.1538461538461537,39.0,0.730103237153384,62.65822784810127,32.278481012658226,4.243243243243243,46.69172144276852,0.13030022723776724,13.840706585964863,8.722747921423734,0.9107233271576227,0.3515783343040187,-0.0025380131153666056,-0.2294478889437715,0.06210788614229998,-0.017641018260043866,142.0,0.8554957820590018,64.24050632911393,45.56962025316456,4.568965517241379,3.0,0.6460616999652722,56.9620253164557,15.50632911392405,3.8048780487804876,8.0,0.5003774004644461,38.607594936708864,13.60759493670886,1.4761904761904763,9.0,0.5057902404918421,33.860759493670884,7.2784810126582276,2.1
25.900990099009903,2.6450126662854934,62.06373762376238,8.118811881188119,4.2847125572573885,0.0,2.531048554401948,57.8125,0.0,3.1463414634146343,21.0,2.619980948682012,63.4375,6.5625,4.35042735042735,17.501063588892997,0.021205849085456606,1.04349189010891,5.466160136048718,0.12421122112276312,-0.3165055329062316,-0.00041746021857872075,0.031082556785090417,-0.0986022131624928,0.0020953745052175333,145.0,2.6717345425297885,63.4375,45.3125,4.35042735042735,33.0,2.6557135050301315,61.5625,10.3125,4.278688524590164,18.0,2.6595551044195913,61.875,5.625,4.295081967213115,17.0,2.6343161760584954,62.81250000000001,5.3125,4.3277310924369745
2.108910891089109,2.334965852530323,58.04094972604048,0.6985164535871062,2.89457380127153,-4.0,2.268287856650881,51.1326860841424,0.0,1.981818181818182,0.0,2.30463171856984,55.33980582524271,0.0,2.9607843137254903,15.427185077255762,0.039770528838449046,3.5842368795653337,4.988633709681832,0.11552025010039406,-0.12255096097845082,-0.0010599681331847361,-0.09362306876033126,-0.03986406636094796,0.0025798414816195383,150.0,2.3874124511913264,62.7831715210356,48.54368932038835,2.9607843137254903,0.0,2.387412451191325,62.7831715210356,0.0,2.8181818181818183,0.0,2.304631718569839,55.33980582524271,0.0,2.9607843137254903,0.0,2.304631718569839,55.33980582524271,0.0,2.9607843137254903
79.17821782178218,4.2435808477495875,43.0826866470431,26.78619213272678,5.38562948527423,0.0,4.065121819965651,41.21621621621622,0.0,4.071428571428571,74.0,4.180474986656589,45.94594594594595,25.0,5.375,14.065895866485398,0.0385999785599227,1.0313019053974906,4.756731440152514,0.16344124524613673,-0.023972044263250305,-0.00048068597377746677,0.02423302743628886,-0.006819720127815834,0.0003787957854708937,142.0,4.324533452978701,45.94594594594595,47.97297297297297,5.607142857142857,57.0,4.27246958164585,43.24324324324324,19.256756756756758,5.511904761904762,84.0,4.254607158840171,42.22972972972973,28.37837837837838,5.369047619047619,72.0,4.266155441238321,43.91891891891892,24.324324324324326,5.533333333333333
-2.3069306930693068,1.5333999740677617,51.60891089108904,4.855293221629852,4.099631042380312,-95.0,1.0824461994641064,6.730769230769231,0.0,1.0,-61.0,1.1457516020280736,25.64102564102564,7.051282051282051,1.2222222222222223,36.27063907482452,0.20485453831450584,14.96210603137313,7.945373170558919,0.7579966266180708,-0.9913570180547471,-0.00645012593107703,-0.4199856637247438,-0.07078162567387966,-0.012567082461736002,149.0,1.7440890301699965,64.1025641025641,47.756410256410255,4.673469387755102,7.0,1.72741232350808,64.1025641025641,2.2435897435897436,4.321428571428571,0.0,1.6186136139835923,59.294871794871796,0.0,4.525773195876289,0.0,1.3157619491749901,33.33333333333333,0.0,4.6521739130434785
109.51485148514851,3.6390683484970556,24.58130558818596,37.18409129048498,6.38917129813044,0.0,3.5759670467538847,22.71186440677966,0.0,5.018099547511312,113.0,3.7099366838333396,22.71186440677966,38.30508474576271,6.315789473684211,15.170720798050397,0.024941158550962694,0.6551173450559861,5.1415394160622565,0.20628730366678222,0.016773442050086927,0.0004471799505714543,-0.012394499669309052,0.008473589133589253,0.0034825020160534218,139.0,3.7201735110455947,25.08474576271186,47.11864406779661,6.8053097345132745,107.0,3.645744844216798,25.08474576271186,36.271186440677965,6.393665158371041,103.0,3.6509781790265152,24.74576271186441,34.91525423728813,6.230769230769231,109.0,3.62818252694995,24.40677966101695,36.94915254237288,6.538461538461538
18.08910891089109,2.0474844986817176,53.19031903190313,5.913091309130915,4.24197646479661,-23.0,1.7612836438202217,21.604938271604937,0.0,3.0,0.0,1.7612836438202224,21.604938271604937,0.0,4.741935483870968,26.707843254092403,0.17026720142148452,17.6101029280485,8.107214006976555,0.3166374889474412,-0.6868258590564943,-0.0052600273377060545,-0.4744422154633765,-0.20664811579197148,0.009659790524263691,132.0,2.215098842274386,68.51851851851852,40.74074074074074,4.75,26.0,2.20560522452669,65.4320987654321,8.024691358024691,4.107142857142857,-1.0,2.0764672435499723,64.50617283950618,0.0,4.208791208791209,-23.0,1.9524969661408318,51.23456790123457,0.0,4.27906976744186
49.97029702970297,4.075658752641399,54.48099648674543,16.132226125838393,4.735329965062804,0.0,3.8381929245718736,51.61290322580645,0.0,3.5428571428571427,48.0,4.040706838148096,55.16129032258065,15.483870967741936,4.824817518248175,18.998413401991264,0.048868151690315983,0.7939315458723393,6.138605552671427,0.15625923594666435,0.145917297612114,-0.0008091772999013831,0.007995941909181273,0.04742330020478326,-0.000530469150404543,151.0,4.152412024756051,55.80645161290323,48.70967741935484,4.928571428571429,38.0,4.123407582087402,54.19354838709678,12.258064516129032,4.814285714285714,39.0,4.107032856662709,54.516129032258064,12.580645161290322,4.757142857142857,75.0,4.045149403430327,52.25806451612903,24.193548387096776,4.7101449275362315
20.633663366336634,2.4119431630959944,65.29459503327392,6.9534166531407235,4.197938299865306,-22.0,2.2980170780607234,59.01639344262295,0.0,2.764705882352941,-22.0,2.302469425190358,63.278688524590166,0.0,4.377777777777778,24.18891112128059,0.07069877971231756,1.6960716759581993,7.719366331705079,0.19636777149778303,-0.6164705882352947,-0.001916049277649696,-0.020733838089691425,-0.192653980923647,0.004758380992701769,161.0,2.4862876831830127,66.88524590163935,52.78688524590164,4.377777777777778,38.0,2.4611180320861865,65.90163934426229,12.459016393442624,4.1568627450980395,18.0,2.460477832436381,66.55737704918033,5.901639344262295,4.196078431372549,-1.0,2.3024694251903566,63.278688524590166,0.0,4.362637362637362
103.91089108910892,0.9291775612078071,30.897320501280873,44.51291282974452,5.687727768119889,0.0,0.5128864379220436,14.335664335664337,0.0,2.8153846153846156,134.0,0.7355573147920232,50.0,50.0,4.764705882352941,32.92238066590736,0.20218464383469448,17.186704772807364,6.929669299531435,1.2209427461008366,-0.34721025043680875,-0.005592233802502519,0.4672851900574674,0.06982417698783441,-0.03224515875770123,153.0,1.104199733895221,66.78321678321679,59.44055944055944,6.854700854700854,98.0,1.080548280245756,18.181818181818183,34.61538461538461,6.829059829059829,118.0,1.0875028894688632,16.783216783216783,45.45454545454545,6.6752136752136755,87.0,0.6681972480084811,53.84615384615385,49.65034965034965,3.980769230769231
10.366336633663366,1.0299885937782458,28.509121008563874,11.336792843271462,3.5750884873677276,-74.0,0.7258525172216885,0.0,0.0,1.0,-30.0,0.7258525172216885,0.0,1.2861736334405145,1.0,51.79619672804786,0.2730553350514888,22.68874539894673,11.199598583910282,2.0025409931196654,-1.501071636575423,-0.008922647776040463,-0.664911318065796,-0.3136181217894818,-0.059176381512650304,137.0,1.3798087333182867,55.948553054662376,44.05144694533762,5.65934065934066,77.0,1.3420585115007688,48.87459807073955,25.401929260450164,5.253164556962025,-29.0,1.098059953591221,52.09003215434084,7.07395498392283,5.10752688172043,-30.0,0.7258525172216885,0.0,1.2861736334405145,1.0
-3.3168316831683167,1.333609127804346,49.11849249441076,8.668157138294477,3.8873468541600826,-80.0,0.8183392292716279,11.612903225806452,0.0,1.588235294117647,-53.0,0.8712957692019204,20.967741935483872,11.29032258064516,2.391304347826087,48.86978671252929,0.290505700329886,15.423528424465655,6.872214941519441,0.8352867222570508,-1.48051252184042,-0.008988610646943087,-0.4308039153061416,-0.13608506960753,-0.02146651105554554,149.0,1.6021815864272275,62.903225806451616,48.064516129032256,4.488,47.0,1.5958547305745623,60.0,15.161290322580644,4.403225806451613,12.0,1.5423832354584603,62.903225806451616,3.870967741935484,4.478260869565218,-59.0,1.010070041854809,35.16129032258065,3.870967741935484,3.4705882352941178
10.108910891089108,0.9070125884350893,11.078654449295861,4.32937703708259,2.7187809750019984,-30.0,0.8970446072197217,0.0,0.0,1.0,-1.0,0.8970446072197217,0.0,0.0,1.0,29.78035135012038,0.017095379478600396,17.228182708182075,9.28893426742381,2.428694782316704,-0.5771112405358187,-0.00044146442553740124,-0.46409489323064573,-0.2076096904538829,-0.06768910687887468,158.0,0.9452905510135883,51.86335403726709,49.68944099378882,6.580952380952381,-30.0,0.9118719335711516,32.608695652173914,0.0,6.580952380952381,-1.0,0.8970446072197217,0.0,0.0,1.0,-1.0,0.8970446072197217,0.0,0.0,1.0
0.0594059405940594,0.7779070236677679,7.0451943153499,0.9665252239509665,2.399256200623669,-27.0,0.7688063509166135,0.0,0.0,2.0,-2.0,0.7688063509166135,0.0,0.0,2.0,16.325174498895002,0.021690668790046778,16.361666621420845,5.885246727641263,0.8054108475878797,-0.12255096097845085,-0.0004659119170605987,-0.3587375544277118,-0.05466741151906317,-0.01830207479881537,129.0,0.8504993762949973,61.564625850340136,48.63945578231292,4.368421052631579,-2.0,0.7688063509166135,0.0,0.0,2.0,-2.0,0.7688063509166135,0.0,0.0,2.0,-2.0,0.7688063509166135,0.0,0.0,2.0
5.247524752475248,3.3601505940019702,74.46156986832719,1.803273110816248,3.262037162620368,0.0,3.0533336999627747,55.32646048109966,0.0,2.3424657534246576,1.0,3.3672079982252883,74.91408934707904,0.3436426116838488,3.2739726027397262,20.448634484703142,0.03551289264860153,2.347657446156979,7.027022159691783,0.0939954072910474,-0.23747233546884122,0.00032326222540712276,0.025878270058661456,-0.08160561356317567,0.0006960212540190242,151.0,3.380309394233189,74.91408934707904,51.890034364261176,3.2739726027397262,1.0,3.3657900117671153,74.91408934707904,0.3436426116838488,3.2739726027397262,1.0,3.367207998225287,74.91408934707904,0.3436426116838488,3.2739726027397262,1.0,3.3657900117671127,74.91408934707904,0.3436426116838488,3.2739726027397262
1.5940594059405941,1.911427934675643,58.95420792079208,1.8440594059405941,3.507438202271971,-48.0,1.624293323892164,33.4375,0.0,2.1707317073170733,-38.0,1.6871621401010113,43.4375,4.0625,3.549019607843137,24.319318897535698,0.2011076346701761,17.404066281618974,6.6700587066334,0.33402731346289044,-0.43467676179382647,-0.005589545650205154,-0.47400262085032047,-0.06729033197437391,0.008954619252126154,162.0,2.069552517031257,72.5,50.625,4.0,0.0,2.066833865705486,72.5,0.0,3.317073170731707,0.0,2.066833865705488,72.5,0.0,3.317073170731707,0.0,1.6242933238921649,33.4375,0.0,4.0
-0.3069306930693069,0.323795133279114,0.7386945591110834,0.4127999006797231,1.0311881188118812,-1.0,0.32367562758477236,0.0,0.0,1.0,-1.0,0.32367562758477236,0.0,0.0,1.0,6.443574701653622,0.001021699743319267,5.76385781582254,3.742288698779482,0.19585449806755226,-0.039918462434478795,-7.00548806178815e-06,-0.04320797191281001,-0.02374923090686354,-0.001807804309842757,64.0,0.33387849333039554,56.112852664576806,37.61755485893417,2.5,-1.0,0.32367562758477236,0.0,0.0,1.0,-1.0,0.32367562758477236,0.0,0.0,1.0,-1.0,0.32367562758477236,0.0,0.0,1.0
37.94059405940594,2.039518619239258,50.30882398584687,14.143828175921044,5.0816256187103575,-42.0,1.5453169136617864,44.827586206896555,0.0,4.104294478527607,-18.0,1.5453169136617864,47.33542319749217,17.24137931034483,4.183098591549296,33.46634833581671,0.1826392154566313,3.3224254038848438,8.596011858741225,0.2228995892958075,-0.9626674432149099,-0.005443958485228252,0.03413769368823284,-0.1921555238688169,-0.0016659020096472124,142.0,2.195049163152884,57.993730407523515,44.5141065830721,5.363636363636363,60.0,2.189729633757862,49.52978056426332,18.808777429467085,5.3105590062111805,62.0,2.138843703154723,48.90282131661442,19.74921630094044,5.103225806451613,16.0,1.942116401338553,55.79937304075236,8.77742946708464,5.075187969924812
7.346534653465347,2.0276904551959873,63.06344450234492,2.527357998957788,3.327212901412128,-16.0,1.82251653758276,44.07894736842105,0.0,2.36,0.0,1.8225165375827617,44.07894736842105,0.0,3.577777777777778,21.11141385417058,0.15931744981390547,14.757025210149468,6.883413824201637,0.21103144278687647,-0.3533605125218407,-0.004567631362739873,-0.411189958005089,-0.11458556846396722,0.00613314330209125,150.0,2.168371192739918,75.32894736842105,49.34210526315789,3.577777777777778,3.0,2.1558737978470255,75.32894736842105,0.9868421052631579,3.2133333333333334,3.0,2.1564543487503887,75.32894736842105,0.9868421052631579,3.2133333333333334,0.0,1.8225165375827617,44.07894736842105,0.0,3.577777777777778
16.603960396039604,0.6953895587353894,35.1275518431322,14.951462572967396,3.6153676863175366,-84.0,0.5397361883694001,12.052117263843648,0.0,1.1538461538461537,69.0,0.6162570337630932,45.928338762214985,22.475570032573287,1.7428571428571429,47.90586462536065,0.15788546872161066,9.252341879487906,8.469614156838436,1.7866160238963753,-0.3443913803145021,-0.004504869812444202,-0.06316220815413592,-0.13446299602177123,-0.05146955856452273,145.0,0.9645637145523055,54.071661237785015,47.23127035830619,6.0,44.0,0.8895874407280638,46.90553745928339,16.612377850162865,5.918238993710692,-33.0,0.5696963403540303,27.36156351791531,19.218241042345277,2.411764705882353,14.0,0.5444400619119104,15.309446254071663,4.5602605863192185,1.7272727272727273
-3.742574257425743,2.0106515033889507,65.43596295113385,1.168955605237943,3.200338488570698,-73.0,1.7251619378127023,45.16129032258064,0.0,2.1842105263157894,-51.0,1.7790123304144818,53.5483870967742,5.483870967741936,3.0,28.21299941423203,0.16499620427519401,11.392509784621705,5.976062028437671,0.1606009710663825,-0.5488293535235877,-0.004361414906473262,-0.29556428128581375,-0.052875420369361416,0.0036132485264991293,150.0,2.131737155425973,75.48387096774194,48.38709677419355,3.4444444444444446,0.0,2.1091733709048253,71.93548387096774,0.0,3.16,0.0,2.109173370904825,71.93548387096774,0.0,3.16,-3.0,1.7276306816450155,45.16129032258064,0.0,3.375
94.00990099009901,0.3770839984233987,30.854248215519235,35.27844478800037,5.012394308105544,-74.0,0.2361607651808049,0.0,0.0,1.0,81.0,0.4921956344311311,0.0,26.910299003322258,7.213058419243986,54.51959318065623,0.0835903901345823,19.406633023359454,13.400384867791688,1.9332404343874074,1.0596854979615609,0.0027486122176885643,-0.5133538563940426,0.16724295059953515,0.06082851387674137,168.0,0.4921956344311311,62.45847176079734,55.81395348837209,7.598591549295775,62.0,0.2770497956824446,51.82724252491694,20.59800664451827,2.3157894736842106,125.0,0.4168559894396819,29.2358803986711,41.52823920265781,6.070707070707071,152.0,0.4375944815356264,19.93355481727575,50.498338870431894,6.206751054852321
-3.5445544554455446,1.4418328938351872,50.29378347670832,7.209868527836392,5.1011572870445745,-123.0,0.8102470730871296,20.0,0.0,2.2941176470588234,-40.0,0.8102470730871296,20.0,6.885245901639345,2.2941176470588234,52.279054123511216,0.2297457419058805,8.545176247976812,8.284419029657217,0.6139799220592429,-1.6618404193360516,-0.0066829608474852234,-0.18139912351890958,-0.20688009013051759,-0.005917429928974106,156.0,1.6435377028554126,57.70491803278689,51.147540983606554,5.542056074766355,34.0,1.6240359523762584,54.09836065573771,11.147540983606557,5.18705035971223,3.0,1.5358097970371445,57.377049180327866,1.639344262295082,5.359375,-35.0,1.3958419425839708,51.47540983606558,0.0,5.528301886792453
2.386138613861386,2.1406323140210755,45.40587609249525,1.0384751830231882,3.5826525456104306,-27.0,1.936379926293078,9.120521172638437,0.0,2.23943661971831,0.0,1.9363799262930785,9.120521172638437,0.0,4.111111111111111,18.67224885140794,0.15106206344430906,26.797546087469613,5.93968529522243,0.4547570811940772,-0.18641817122888774,-0.0047414665468397295,-0.839594095450933,-0.05878369021036999,0.014034590568934132,155.0,2.306999868794498,74.2671009771987,50.4885993485342,4.111111111111111,0.0,2.3024708563018286,74.2671009771987,0.0,3.140845070422535,-4.0,2.0459451130209647,30.293159609120522,0.0,3.75,0.0,2.032390913938777,25.732899022801302,0.0,4.0
